Artist,Times Played,Artist - Song,Times Played
HIPPO CAMPUS,1,PATRICE - SOUL STORM,2
FRANK TURNER,1,THUNDERCAT - OH SHEIT IT'S X,2
TOKYO TEA ROOM,1,OSKA - IT HAPPENS EITHER WAY,2
LUNA MORGENSTERN & RAVEN ARTSON,1,TENTENDO & ANNALISA FERNANDEZ - FIND MY WAY,2
THE CHEMICAL BROTHERS,1,RHYE - OPEN,2
MAC WETHA X AMINÉ X BEABADOOBEE,1,WILL JOSEPH COOK - FEARLESS IS THE FLAME,2
AVEC,1,WILL JOSEPH COOK - PUNCHIN',2
EMINEM FEAT. SIA,1,YARD ACT - DREAM JOB,2
EVERYTHING IS RECORDED FEAT. SAMPHA X LAURA GROVES X JAH WOBBLE X YAZZ AHMED,1,COLD WAR KIDS - HANG ME UP TO DRY,2
RE6CE,1,PASSION PIT - CARRIED AWAY,2
LOVEJOY,1,DISCLOSURE X ANDERSON. PAAK - NO CAP,2
IBEYI FEAT. JORJA SMITH,1,PVRIS - GODDESS,2
G FLIP FEAT. LAUREN SANDERSON,1,BEA AND HER BUSINESS - RICH,2
KÄPTN PENG & DIE TENTAKEL VON DELPHI,1,MS MR - HURRICANE,2
SELAH SUE,1,JAMIE T. - RABBIT HOLE,2
BLUMENGARTEN FEAT. KASI X ANTONIUS,1,EMINEM - WITHOUT ME,2
BOMBAY BICYCLE CLUB FEAT. RAE MORRIS,1,MY CHEMICAL ROMANCE - TEENAGERS,2
OUTKAST,1,DOTAN - HOME,2
MYKKET MORTON,1,JUSTIN TIMBERLAKE & TIMBALAND - SEXYBACK,2
AMILLI FEAT. SERIOUS KLEIN,1,OK GO - HERE IT GOES AGAIN,2
ROSSVANBOSS,1,CSS - LET'S MAKE LOVE AND LISTEN TO DEATH FROM ABOVE,2
AMBER-SIMONE,1,TOMTE - ICH SANG DIE GANZE ZEIT VON DIR,2
BUSH.IDA FEAT. MOGLII,1,PLACEBO - TOO MANY FRIENDS,2
POWFU FEAT. RXSEBOY & TIA TIA,1,PLACEBO - SONG TO SAY GOODBYE,2
PISH,1,ARKELLS - LEATHER JACKET,2
BECCA HATCH,1,WHITE LIES - TO LOSE MY LIFE,2
BAD SOUNDS,1,LP GIOBBI FEAT. SOFI TUKKER - IF LOVE IS A SKILL,2
THE KNOCKS FEAT. STUDIO KILLERS,1,JUSTICE - D.A.N.C.E.,2
SLOWTHAI FEAT. JAMES BLAKE & MOUNT KIMBIE,1,BEN HOWARD - I FORGET WHERE WE WERE,2
K.ZIA,1,PORIJ - UNPREDICTABLE,2
QUAVO X LANA DEL REY,1,THE STROKES - LAST NITE,2
ANTILOPEN GANG,1,THE STROKES - ALL THE TIME,2
TAYO SOUND,1,ILL PEACH & MADI DIAZ - HEAVYWEIGHT,2
LYKKE LI,1,THE HOOSIERS - GOODBYE MR A,2
JAMIE CULLUM,1,THE SCRIPT - WE CRY,2
BBNO$ FEAT. RICH BRIAN,1,THE SCRIPT - THE MAN WHO CAN'T BE MOVED,2
GORILLAZ FEAT. SHAUN RYDER,1,RILO KILEY - SILVER LINING,2
LEONIDEN FEAT. PABST,1,EDITORS - PAPILLON,2
SALT CATHEDRAL,1,LIANNE LA HAVAS - IS YOUR LOVE BIG ENOUGH?,2
THE RACONTEURS,1,SUKI WATERHOUSE - OMG,2
FETTES BROT,1,OKLOU - BLADE BIRD,2
ELLIE GOULDING,1,IMOGEN HEAP - HIDE AND SEEK,2
SG LEWIS & TY DOLLA $IGN,1,PASTEL & NAVENI FEAT. NIC HANSON - WAIT OUTSIDE,2
GRIZZLY BEAR,1,METRIC - HELP I'M ALIVE,2
01099 X TRETTMANN,1,JAIN - COME,2
LILY ALLEN,1,HOCKEY - SONG AWAY,2
LOU PHELPS FEAT. JAZZ CARTIER,1,ED SHEERAN - A LITTLE MORE,2
SEEED,1,PORTUGAL THE MAN - MODERN JESUS,2
KARMIC,1,TEGAN AND SARA - WHERE DOES THE GOOD GO,2
CLAIRE,1,MASSIVE ATTACK - PARADISE CIRCUS,2
CAESARS,1,JESPER MUNK - YESTERDAZE,2
PHOEBE BRIDGERS,1,ODEAL - LONDON SUMMERS,2
RÖYKSOPP FEAT. ROBYN,1,JESHI FEAT. SAINTÉ - SAINT OR SINNER,2
DIE NERVEN,1,"SOLOMUN & NOVAA - FEELS LIKE A JUNGLE, PT. 1",2
SAINT SISTER,1,"CHLOE QISHA - SEX, DRUGS & EXISTENTIAL DREAD",2
METRONOMY X PAN AMSTERDAM,1,PAOLO CONTE - VIA CON ME,2
BELTERS ONLY,1,PACO FEAT. TOMMY RICHMAN - BODY SHOP.,2
DISCLOSURE,1,YAEL NAIM - NEW SOUL,2
KITSCHKRIEG FEAT. DRÉ SIX & 163MARGS,1,ZAZ - ON IRA,2
JORJA SMITH FEAT. STORMZY,1,MARTERIA FEAT. YASHA & MISS PLATNUM - LILA WOLKEN,2
FARHOT,1,WILLOW PARLO - CAN'T GET ENOUGH,2
ELIZA ROSE X MJ COLE,1,FRED AGAIN.. FEAT. SOAK - JUST STAND THERE,2
POWFU & OUSE,1,LUKE SITAL-SINGH - NOTHING STAYS THE SAME,2
BERWYN,1,SUMMERS SONS - WHAT IT IS,2
KENDRICK LAMAR FEAT. SZA,1,CATFISH AND THE BOTTLEMEN - KATHLEEN,2
MAKOLA,1,TOM MISCH FEAT. LOYLE CARNER - COLOURBLIND,2
BLU DETIGER & MALLRAT,1,ROONEY - WHEN DID YOUR HEART GO MISSING?,2
MAC MILLER & EMPIRE OF THE SUN,1,DIGITALISM - POGO,2
BULLY,1,MOGLII FEAT. MULAY - SUNLIIGHT,2
MARI & LION BABE,1,JOY BOGAT - A LITTLE LONGER,2
KING PRINCESS,1,PIPPA - VERSTAND,2
POWFU FT. CODY LAWLESS & MILKSHAKES IN THE VALLEY,1,BENEE & MALLRAT - DO IT AGAIN,2
BIG WILD,1,JULIAN CASABLANCAS - 11TH DIMENSION,2
SCHORL3 FEAT. FUTUREBAE,1,ALUNA & TSHA - KILLING ME,2
AZIYA,1,POM - A BURNING HOUSE,2
CARLO5,1,MUROKI & BENEE - LOVE COCOON,2
JAMIE T,1,SPOON - DO YOU,2
KING KRULE,1,HOZIER - NOBODY'S SOLDIER,2
K-OS,1,MAPEI - DON'T WAIT,2
AYO,1,LCD SOUNDSYSTEM - DAFT PUNK IS PLAYING AT MY HOUSE,2
BERHANA FEAT. CRUSH,1,MANDO DIAO - GLORIA,2
POPPY AJUDHA,1,STRONGBOI - ONE THING,2
BANGERFABRIQUE,1,MUSTAFA - OLD LIFE,2
LADY GAGA,1,CSS FEAT. BOBBY GILLESPIE - HITS ME LIKE A ROCK,2
ADDISON RAE,1,C2C - DOWN THE ROAD,2
JESSIE WARE,1,SG LEWIS FEAT. CHARLOTTE DAY WILSON & CHANNEL TRES - FEVER DREAMER,2
WOODKID & BRYCE DESSNER,1,FRYTZ & DOMINIK HARTZ - HALS ÜBER KOPF,2
FRAEN FEAT. JOHNNY KULO,1,GRENTPEREZ & LYN LAPID - ROOM FOR YOU,2
CRUCCHI GANG & VON WEGEN LISBETH,1,PELL X YOUNG FRANCO X MXXWLL - GET DOWN,2
SOFI TUKKER,1,MIA - HUNGRIGES HERZ,2
TOTALLY ENORMOUS EXTINCT DINOSAURS,1,HARD LIFE - TEARS,1
BONOBO FEAT. JORDAN RAKEI,1,BENEE - DOESN'T MATTER,1
RAC FEAT. LOUIS THE CHILD,1,DILLA - PHILOSOPH,1
FIEH,1,COURTING - WE LOOK GOOD TOGETHER,1
MOGLII FEAT. SOPHIE ALICE,1,COURTING - AFTER YOU,1
MELVV FEAT. MAVI PHOENIX,1,COURTING - JUMPER,1
JENOBI,1,WINSTON SURFSHIRT - FOR THE RECORD,1
WOMAN,1,ROOSEVELT - ON MY MIND,1
VYKA,1,ROOSEVELT - ORDINARY LOVE,1
BRYDE,1,ROOSEVELT - LOVERS,1
BABY TATE,1,ROOSEVELT - SEA,1
RXSEBOY FEAT. AU/RA,1,ROOSEVELT - FEVER,1
THE KNIFE,1,OSCAR AND THE WOLF - WARRIOR,1
GOLDLINK FEAT. TYLER THE CREATOR & JAY PRINCE,1,OSCAR AND THE WOLF - SPILL MY LIQUOR,1
ARXX,1,REMI WOLF - LIQUOR STORE,1
KING HANNAH,1,REMI WOLF - HELLO HELLO HELLO,1
DAS PARADIES & ALBRECHT SCHRADER,1,REMI WOLF - STREET YOU LIVE ON,1
SWINDLE FEAT. GREENTEA PENG,1,REMI WOLF - DISCO MAN,1
EMILIE NICOLAS,1,REMI WOLF - MONTE CARLO,1
ALVVAYS,1,UPSAHL - MELATONIN,1
APACHE 207,1,UPSAHL - THRIVING,1
TWENTY ONE PILOTS,1,TUNGZ FEAT. BAD SOUNDS - SOMEBODY TO GET SHY WITH,1
THE REMBRANDTS,1,KAE TEMPEST - DON’T FALL IN,1
ARKELLS FEAT. K.FLAY,1,ANNA OF THE NORTH - TRY MY BEST,1
BAC,1,HAIM - THE WIRE,1
LISA X DOJA CAT X RAYE,1,HAIM - HOME,1
LONG TALL JEFFERSON,1,HAIM - EVERYBODY'S TRYING TO FIGURE ME OUT,1
DJ SHADOW FEAT. RUN THE JEWELS,1,SHURA - WORLD'S WORST GIRLFRIEND,1
SUNSICK,1,SHURA - RECOGNISE,1
YUKNO & BETTEROV,1,WOLF ALICE - FREAZY,1
NIA SMITH,1,WOLF ALICE - BLOOM BABY BLOOM,1
ZIMMER90 FT. BALU BRIGADA,1,WOLF ALICE - BROS,1
TROPICS,1,NEUFUNDLAND - DISTELN,1
SUPERORGANISM FEAT. STEPHEN MALKMUS & DYLAN CARTLIDGE,1,NEUFUNDLAND - VINO,1
JORJA SMITH FEAT. POPCAAN,1,NEUFUNDLAND - ALLES WAS BLEIBT,1
BINKI,1,NEUFUNDLAND - LIEBE,1
RÖYKSOPP & ROBYN,1,NEUFUNDLAND - JEDER LIEBE IHRE ZEIT,1
OUTKAST FEAT. SLEEPY BROWN,1,NEUFUNDLAND - ALLES LÜGE,1
LUCIUS,1,SHARKTANK - MUD,1
TEDLO,1,SHARKTANK - SHAME,1
TYLA,1,SHARKTANK - BLADE ON ME,1
GOLDLINK FEAT. LUKEYWORLD,1,KENYA GRACE - PARIS,1
TOVE LO & SG LEWIS,1,C'EST KARMA - HANDLEBAR,1
I LOVE MAKONNEN FEAT. DRAKE,1,C'EST KARMA - BUBBLEGUM,1
BECKS,1,C'EST KARMA - POOL PARTY,1
VON WEGEN LISBETH CRUCCHI GANG MIT FRANCESCO WILKING SVEN REGENER,1,NOGA EREZ - COME BACK HOME,1
CLOSE COUNTERS YOUNG FRANCO FEAT. JAY PRINCE SCRUFIZZER,1,NOGA EREZ - WATCH THE NEWS,1
SAMPA THE GREAT,1,NOGA EREZ - STORY,1
JAMIE XX FEAT. ROBYN,1,THE KOOKS - NAIVE,1
LIME CORDIALE,1,THE KOOKS - OOH LA,1
BACHELOR,1,THE KOOKS - KIDS,1
LION BABE FEAT. LEIKELI47,1,THE KOOKS - SHE MOVES IN HER OWN WAY,1
BROODS,1,GIANT ROOKS - SOMEBODY LIKE YOU,1
SYCCO,1,GIANT ROOKS - WHAT I KNOW IS ALL QUICKSAND,1
SILK CITY FEAT. GOLDLINK & DESIIGNER,1,GIANT ROOKS - ALL WE ARE,1
NAAZ,1,GIANT ROOKS - 100MG,1
TEMS,1,GIANT ROOKS - HEAT UP,1
ARKELLS FEAT. COEUR DE PIRATE & ALY,1,TOVE STYRKE - ON THE LOW,1
SG LEWIS & TOVE LO,1,DIE HÖCHSTE EISENBAHN - WAS MACHST DU DANN,1
MYKKET MORTON FEAT. AB SYNDROM,1,DAÐI FREYR - I'M FINE,1
YOUNG FRANCO & PELL,1,DAÐI FREYR - IF YOU WANT TO,1
SPILL TAB X JAWNY,1,BON IVER - NAEEM,1
EVERGREEN,1,BON IVER - S P E Y S I D E,1
SORRY,1,"BON IVER - HEY, MA",1
WARGIRL,1,"BON IVER - 33 ""GOD""",1
LUKE NOA,1,PANDA LUX - BAR FRANCA,1
TAI VERDES,1,PANDA LUX - KARAMBOLAGE,1
ALUNA,1,PANDA LUX - STAUB,1
ACTION BRONSON,1,PANDA LUX - FREUNDE SEIN,1
CLUESO X DEICHKIND,1,JUNGLE - BACK ON 74,1
THE WEEKND FEAT. DAFT PUNK,1,G FLIP - DISCO COWGIRL,1
TASH SULTANA FEAT. JEROME FARAH,1,G FLIP - BAKED,1
KAMOOS,1,G FLIP - YOU & I,1
WARPAINT,1,G FLIP - KILLING MY TIME,1
SCHMYT,1,G FLIP - ABOUT YOU,1
VENBEE & GODDARD.,1,G FLIP - I AM NOT AFRAID,1
MADANII & LLUCID,1,G FLIP - HYPERFINE,1
SULTANS COURT,1,G FLIP - DRINK TOO MUCH,1
BEN BÖHMER FEAT. LYKKE LI,1,NINA CHUBA - RAGE GIRL,1
ST. LUCIA,1,NINA CHUBA - 80QM,1
DAMONA,1,NINA CHUBA - FARBENBLIND,1
SOME SPROUTS,1,SOHN - CONRAD,1
STORMZY,1,SOHN - THE CHASE,1
TSHA FEAT. ELL MURPHY,1,SOHN - SIGNAL,1
SUPERORGANISM FEAT. CHAI & PI JA MA,1,SOHN - HARD LIQUOR,1
YUNA & LITTLE SIMZ,1,OBONGJAYAR - TINKO TINKO,1
LAS KETCHUP,1,JADE BIRD - YOU'VE FALLEN IN LOVE AGAIN,1
G FLIP FEAT. THOMAS HEADON,1,SAM FENDER - DEAD BOYS,1
TEMMIS,1,SIGRID - HOOK: SIGRID - DON'T KILL MY VIBE,1
PHOENIX FEAT. BENEE & PUSHA T,1,SIGRID - BORDERLINE,1
ENRIQUE IGLESIAS FEAT. SEAN PAUL,1,KAKKMADDAFAKKA - RESTLESS,1
ARTEMAS,1,KAKKMADDAFAKKA - SOMEONE NEW,1
DOECHII FEAT. SZA,1,KAKKMADDAFAKKA - YOUNG YOU,1
MEGAN THEE STALLION,1,KAKKMADDAFAKKA - NEIGHBOURHOOD,1
MILD MINDS,1,KAKKMADDAFAKKA - SIN,1
CHET FAKER & MARCUS MARR,1,DRANGSAL FEAT. SOPHIA BLENDA - MEIN MONUMENT,1
LOONA,1,LOUPE - 21,1
BDRMM,1,LOUPE - FOREST OF OUR MEMORIES,1
SCHRAMM,1,AU/RA - STAY HAPPY,1
SONN,1,AU/RA - IDEAS,1
PARAMORE & WET LEG,1,AU/RA - SCREW FEELINGS,1
PRESSYES,1,ALLI NEUMANN - BLUE,1
CHILDISH GAMBINO X JORJA SMITH X AMAARAE,1,ALLI NEUMANN - BERLIN NIGHTLIFE,1
MARK RONSON FEAT. BRUNO MARS,1,ROYEL OTIS - CLAW FOOT,1
YUKNO & RAHEL,1,ROYEL OTIS - IF OUR LOVE IS DEAD,1
JON BRYANT,1,ROYEL OTIS - ADORED,1
SKEPTA,1,FOO FIGHTERS - LONG ROAD TO RUIN,1
AB SYNDROM,1,FOO FIGHTERS - TIMES LIKE THESE,1
FABER,1,FOO FIGHTERS - MY HERO,1
NOVAA FEAT. MULAY & AYELLE,1,FOO FIGHTERS - WHEELS,1
MAX FEAT. JVKE & BAZZI,1,PHILINE SONNY - SAME LIGHT,1
NOAH SLEE X DELUSION,1,ZIMMER90 - WHATEVER,1
SAMY DELUXE,1,ZIMMER90 - YOURS & MINE,1
YOUNG FRANCO & FRANC MOODY,1,ZIMMER90 - WHAT LOVE IS,1
ZOOT WOMAN,1,LORDE - TENNIS COURT,1
SBTRKT FEAT. SAMPHA,1,SUDAN ARCHIVES - HOME MAKER,1
LOUIS FUTON & MOLLY MOORE,1,MØ - WHO SAID,1
BRITNEY SPEARS,1,ALMOST MONDAY - LIFE GOES BY,1
MURA MASA X LIL UZI VERT X PINKPANTHERESS X SHYGIRL,1,FUCK ART LET'S DANCE! - VICIOUS CIRCLE,1
CASSIA FEAT. HENJILA,1,JAMES HERSEY - FAKE LOVE,1
JULIA STONE,1,PAULWETZ - IMMER NOCH WACH,1
BAYONNE,1,PAULWETZ - TRÄUMER,1
HOLOW & MAX GREEN,1,DOLORES FOREVER - GO FAST GO SLOW,1
DILLON,1,DOLORES FOREVER - NOT NOW KIDS,1
AZEALIA BANKS FEAT. LAZY JAY,1,TOM ODELL - ANOTHER LOVE,1
ODESZA FEAT. CHARLIE HOUSTON,1,THE BLACK KEYS - LONELY BOY,1
OLIVIA RODRIGO,1,THE BLACK KEYS - LITTLE BLACK SUBMARINES,1
BENNY SINGS FEAT. MAC DEMARCO,1,WIZTHEMC - YOUR SONG,1
BLEACHERS,1,WIZTHEMC - LET YOU IN,1
SURMA,1,WIZTHEMC - IF YOU KNOW,1
OLIVIA DEAN,1,BIFFY CLYRO - HUNTING SEASON,1
ODEAL & SUMMER WALKER,1,BIFFY CLYRO - BLACK CHANDELIER,1
BLACK ZONE ENSEMBLE,1,EDWIN ROSEN - BALANCIEREN,1
MARIA BASEL,1,EDWIN ROSEN - 21 NÄCHTE WACH,1
GRENTPEREZ & RUEL,1,EDWIN ROSEN - KONTROLLVERLUST,1
FEDERICO ALBANESE,1,JORJA SMITH - BLUE LIGHTS,1
SYML FEAT. SARA WATKINS,1,JORJA SMITH - THE WAY I LOVE YOU,1
REINEL BAKOLE,1,VAMPIRE WEEKEND - DIANE YOUNG,1
CRAYON FEAT. TORA & GRACY HOPKINS,1,VAMPIRE WEEKEND - A-PUNK,1
MARSMOBIL,1,MILKY CHANCE - LIVING IN A HAZE,1
BELAU FEAT. SAYA NOÉ,1,THE LAST DINNER PARTY - SINNER,1
MOOMIN,1,GENESIS OWUSU - GET INSPIRED,1
COSHA,1,YUMI ZOUMA - CRUSH,1
EEE GEE FEAT. HARVEY SUTHERLAND,1,FRANK OCEAN - PYRAMIDS,1
SEAROWS,1,LONDON GRAMMAR - DANCING BY THE NIGHT,1
POPPY FUSÉE,1,LONDON GRAMMAR - SANTA FE,1
LITTLE DRAGON FEAT. DAMON ALBARN,1,LONDON GRAMMAR - HOW DOES IT FEEL,1
JHENÉ AIKO,1,LONDON GRAMMAR - BABY IT’S YOU,1
DONATA,1,GOOD NEIGHBOURS - DAISIES,1
WHITNEY,1,ÄTNA - COME TO ME,1
YOSTE,1,INTERPOL - ALL THE RAGE BACK HOME,1
TASH SULTANA FEAT. BJ THE CHICAGO KID,1,THE BEACHES - KISMET,1
BSÍ,1,THE BEACHES - BLAME BRETT,1
ZIGGY ALBERTS,1,THE BEACHES - LAST GIRLS AT THE PARTY,1
BECK,1,THE BEACHES - WHAT DOESN’T KILL YOU MAKES YOU PARANOID,1
ACTION BRONSON FEAT. CHANCE THE RAPPER,1,THE BEACHES - TAKES ONE TO KNOW ONE,1
IMPORT EXPORT FEAT. NOVAA,1,THE BEACHES - EDGE OF THE EARTH,1
THE WHITE STRIPES,1,RAUM27 & SOFFIE - GEZEITEN,1
THE BUGGS,1,ALEX WARREN - ORDINARY,1
FLUME FEAT. CHET FAKER,1,FOALS - CASSIUS,1
CHILDISH GAMBINO FEAT. NI'JAH & KIRBY,1,FOALS - MY NUMBER,1
BAND OF HORSES,1,FOALS - MOUNTAIN AT MY GATES,1
NAO YOSHIOKA FEAT. DEVIN MORRISON,1,FOALS - MIAMI,1
THE SNUTS,1,FOALS - IN DEGREES,1
VIRGINIA JETZT!,1,MIIKE SNOW - ANIMAL,1
GORILLAZ FEAT. BECK,1,YUKNO - LAND OF CONFUS1ON,1
AU REVOIR SIMONE,1,YUKNO - COMIC RELIEF,1
LILLY AMONG CLOUDS,1,YUKNO - EINE SEKTE,1
SNOOP DOGG,1,YUKNO - BLUT,1
THE HOWL & THE HUM,1,YUKNO - DIE WAHRHEIT,1
SIR SLY,1,YUKNO - SYNTHADELLA,1
TAM & MOGLII,1,YUKNO - DIE SEKUNDEN,1
LISL,1,MASTER PEACE - START YOU UP,1
NIHILS,1,MASTER PEACE - BRUSSELS,1
HALF MOON RUN,1,MASTER PEACE - VERONICA,1
BAE.CON,1,MASTER PEACE - GET NAUGHTY !,1
FALL OUT BOY,1,TWO DOOR CINEMA CLUB - BAD DECISIONS,1
EUGÉNIE,1,TWO DOOR CINEMA CLUB - SUN,1
METALLICA,1,TWO DOOR CINEMA CLUB - UNDERCOVER MARTYN,1
DEICHKIND FEAT. DRUNKEN MASTERS,1,DAYGLOW - BALCONY,1
FILOUS X DAÐI FREYR,1,DAYGLOW - SOMETHING,1
CHRISTINE & THE QUEENS,1,DAYGLOW - MEDICINE,1
ANOKI,1,POWER PLUSH - FEELZ,1
GABRIEL BLACK FEAT. SOFI DE LA TORRE,1,POWER PLUSH - EMERGENCY // FREEZE,1
CASSIA FEAT. TAYO SOUND,1,POWER PLUSH - CRUSH,1
LANA LUBANY,1,SNOW PATROL - CHASING CARS,1
TRETTMANN,1,SNOW PATROL - HANDS OPEN,1
ALUNA & SG LEWIS,1,CHAPPELL ROAN - PINK PONY CLUB,1
NOSOYO,1,"CHAPPELL ROAN - GOOD LUCK, BABE!",1
FYE & FENNEK,1,CHVRCHES - OVER,1
THE FRATELLIS,1,CHVRCHES - GOOD GIRLS,1
BROKEN SOCIAL SCENE,1,CHVRCHES - THE MOTHER WE SHARE,1
CLAIRE ROSINKRANZ,1,CHVRCHES - CALIFORNIA,1
BLVK JVCK FEAT. H.E.R.,1,THE WOMBATS - YOUR BODY IS A WEAPON,1
MIDDLE KIDS,1,THE WOMBATS - I THINK MY MIND HAS MADE ITS MIND UP,1
PARQUET COURTS,1,THE WOMBATS - MOVING TO NEW YORK,1
LINKIN PARK & JAY-Z,1,THE WOMBATS - READY FOR THE HIGH,1
FEWS,1,MATT CORBY - PROBLEMS,1
TENTENDO X MUSTBEJOHN,1,MATT CORBY - ALL THAT I SEE,1
ALLIGATOAH FEAT. FRED DURST,1,SPARKLING - WE ARE HERE TO MAKE YOU FEEL,1
UNKNOWN T FEAT. LOYLE CARNER,1,SPARKLING - CHAMPAGNE,1
BAD OMENS,1,SPARKLING - THE SAME AGAIN,1
LAKE MALAWI,1,SPARKLING - C'EST MA VIE,1
KAYTRANADA & VANJESS,1,SPARKLING - I GET SAD SO EASILY,1
WE WILL KALEID,1,BEACH HOUSE - NORWAY,1
AZE,1,ANAÏS - DÉSOLÉE,1
MØ & THE RAVEONETTES,1,ANAÏS - VALENTINO,1
HELGEN,1,ANAÏS - YOU GOT STYLE,1
YUNG BAE FEAT. FELLY & KHARY,1,ANAÏS - HOLD ON,1
NOVAA FEAT. LOUANE,1,ORLA GARTLAND - KISS UR FACE FOREVER,1
SOCCER MOMMY,1,ORLA GARTLAND - MORE LIKE YOU,1
JACK HARLOW FEAT. DOJA CAT,1,ORLA GARTLAND - CODEPENDENCY,1
LIZA ANNE,1,ORLA GARTLAND - DO YOU MIND,1
PAPER IDOL,1,VON WEGEN LISBETH - LIEFERANDOMANN,1
BLACKWAVE,1,VON WEGEN LISBETH - MOMO,1
KELE,1,VON WEGEN LISBETH - WESTKREUZ,1
DORNIK FEAT. BARNEY ARTIST,1,VON WEGEN LISBETH - AUGEN I,1
KAYTRANADA X ROCHELLE JORDAN,1,VON WEGEN LISBETH - ELON,1
MOGLII FEAT. KORDZ & LISSA,1,VON WEGEN LISBETH - ALEXA GIB MIR MEIN GELD ZURÜCK!,1
PERRIN,1,VON WEGEN LISBETH - OPTI,1
KUOKO,1,VON WEGEN LISBETH - CHÉRIE,1
LET’S EAT GRANDMA,1,FRIEDBERG - HARDCORE WORKOUT QUEEN,1
TRIBEZ. & J.LAMOTTA,1,FRIEDBERG - GO WILD,1
ROMY & SAMPHA,1,FRIEDBERG - MY BEST FRIEND,1
KELELA FEAT. SHYGIRL,1,THE 1975 - CHOCOLATE,1
CAROLINE POLACHEK BLOOD ORANGE FEAT. THE DURUTTI COLUMN & DANIE TARIQ AL-SABIR,1,THE 1975 - ABOUT YOU,1
TOSCA,1,THE 1975 - ME AND YOU TOGETHER SONG,1
OWEN,1,THE 1975 - PART OF THE BAND,1
NNOA,1,MILLENIUMKID - VIELLEICHT VIELLEICHT,1
JAZZANOVA FEAT. EDWARD VANZET,1,MILLENIUMKID - SOMMERKLEID,1
TORO Y MOI,1,MILLENIUMKID - FALL FÜR DICH,1
CHANCE THE RAPPER & FRANCIS AND THE LIGHTS,1,MILLENIUMKID - MANCHMAL,1
TALKING TO TURTLES,1,MILLENIUMKID - SCHMETTERLING,1
JAMIE ISAAC,1,JUSE JU - BYE BYE,1
KESHAVARA,1,THE TEMPER TRAP - LOVE LOST,1
CALEXICO,1,BETTEROV - DIE LEUTE UND ICH,1
SLOWDIVE,1,LEYYA - THE PAPER,1
LÙISA,1,LEYYA - HALF ASLEEP,1
GUS DAPPERTON & BENEE,1,LEYYA - SOMETIMES YOU'RE LONELY,1
SIR WAS FEAT. LITTLE DRAGON,1,JEREMIAS - LUNA,1
ELIZA ROSE,1,JEREMIAS - VERRÜCKT,1
MALTA MINA,1,JEREMIAS - ICH MAGS,1
YOUNG FRANCO & LEYLA BLUE,1,NNEKA - SHINING STAR,1
PVRIS FEAT. 070 SHAKE,1,BIIG PIIG - THIS IS WHAT THEY MEANT,1
MINE FEAT. AB SYNDROM,1,METRONOMY - SALTED CARAMEL ICE CREAM,1
MALLRAT FEAT. AZEALIA BANKS,1,METRONOMY - THE BAY,1
NAO FEAT. 6LACK,1,METRONOMY - OLD SKOOL,1
ELLIPHANT,1,METRONOMY - LOVELETTERS,1
ANIMAL HOUSE,1,METRONOMY - WEDDING BELLS,1
THE M MACHINE,1,METRONOMY - LATELY,1
MUNGO JERRY,1,METRONOMY - I'M AQUARIUS,1
ANTIHELD,1,GIIRL - BLOODSHED,1
JAMIROQUAI,1,GIIRL - FIRE,1
JOE COCKER,1,GIIRL - BLOOD ON THE WALLS,1
KATRINA & THE WAVES,1,GIIRL - BLOOM,1
HILDEGARD KNEF,1,GIIRL - DRIVIN' ALL NIGHT,1
$UICIDEBOY$,1,FLUME FEAT. LONDON GRAMMAR - LET YOU KNOW,1
PROVINZ FEAT. MAJAN & JEREMIAS,1,KRAFTKLUB - BLAUES LICHT,1
AMADOU & MARIAM,1,SPILL TAB - ATHLETE,1
KAROL G,1,SPILL TAB - CRÈME BRÛLÉE!,1
TV GIRL,1,NOMBE - HOOK: NOMBE - DO WATCHU WANT TO ME,1
DEVO,1,BOY - WAITRESS,1
NAND FEAT. LALOBA,1,J. BERNARDT - THE OTHER MAN,1
PALE WAVES,1,J. BERNARDT - CALM DOWN,1
DJ JAZZY JEFF & THE FRESH PRINCE,1,MALLRAT - TEETH,1
ALEX MAYR,1,MALLRAT - GROCERIES,1
SUNFLOWER BEAN,1,MALLRAT - ROCKSTAR,1
BRYAN ADAMS,1,MOBY - PORCELAIN,1
BARRY CAN'T SWIM,1,MOBY - LIFT ME UP,1
KRAFTKLUB FEAT. TOKIO HOTEL,1,BABY OF THE BUNCH - I LIKE THAT,1
RIN X SCHMYT X MIKSU/MACLOUD,1,BABY OF THE BUNCH - LET'S GO SWIMMING,1
BOMBAY BICYCLE CLUB FEAT. MATILDA MANN,1,BLVTH - NO SHAME,1
LENA & LINUS X TIM TAUTORAT,1,BLVTH - IN THE END,1
STORMZY & RAYE,1,BLVTH - MOON,1
MURA MASA FT. A$AP ROCKY,1,LEONIDEN - RIVER,1
KARIN ANN,1,LEONIDEN - NEW 68,1
ELBOW,1,LEONIDEN - L.O.V.E.,1
TRILLE,1,LEONIDEN - HOOKMB: LEONIEDEN - BALANCE OF LOVE,1
HUNDREDS,1,LEONIDEN - FUNERAL,1
SALOMEA,1,LEONIDEN - BLUE HOUR,1
CHARLOTTE OC,1,LEONIDEN - SMILE,1
PRESS CLUB,1,JAKE BUGG - ALL I NEED,1
MISHA FEAT. JORDAN ASTRA & KAPOK,1,JAKE BUGG - ALL KINDS OF PEOPLE,1
ELIS NOA,1,JAKE BUGG - ZOMBIELAND,1
