Artist,Times Played,Artist - Song,Times Played
WEEKND,2,CLUESO - GEWINNER (LIVE),2
DIRTY HEADS,2,CLUESO - FLUGMODUS,2
KISS,2,DNA FEAT. SUZANNE VEGA - TOM'S DINER,2
APOLLO FOUR FORTY,2,WINCENT WEISS - MUSIK SEIN,2
UB 40,2,REGARD - RIDE IT,2
VANILLA ICE,2,PAT BENATAR - LOVE IS A BATTLEFIELD,2
WELSHLY ARMS,2,ALANIS MORISSETTE - IRONIC,2
MICK JAGGER,2,POST MALONE - CIRCLES,2
JUNIOR SENIOR,2,HADDAWAY - WHAT IS LOVE,2
HÉROES DEL SILENCIO,2,TRAVIS - DRIFTWOOD,2
THE RED HOT CHILI PEPPERS,2,AVA MAX - SWEET BUT PSYCHO,2
SAVAGE GARDEN,2,MARK FORSTER - AU REVOIR,2
COREY HART,2,MARK FORSTER - WIR SIND GROSS,2
JOSEF SALVAT,2,THE GOO GOO DOLLS - HERE IS GONE,2
ROB DOUGAN,2,ZARA LARSSON - AIN'T MY FAULT,2
SUGAR RAY,2,CREED - MY SACRIFICE,2
TAYLOR DAYNE,2,NEA - SOME SAY,2
BAKERMAT,2,METALLICA - NOTHING ELSE MATTERS,2
THE ROOTS FEAT. JILL SCOTT & EVE,2,KELLY CLARKSON - HEARTBEAT SONG,2
MARK MORRISON,2,BASTILLE - THINGS WE LOST IN THE FIRE,2
YOUNOTUS X LAVINIA,2,BASTILLE - OF THE NIGHT,2
JESS GLYNNE,2,EIFFEL 65 - BLUE (DA BA DEE),2
JAX JONES FEAT. INA WROLDSEN,2,COLBIE CAILLAT - BUBBLY,2
J BALVIN & WILLY WILLIAM,2,STACIE ORRICO - STUCK,2
HUNTR/X X EJAE X AUDREY NUNA X REI AMI X KPOP DEMON HUNTERS CAST,2,PINK - A MILLION DREAMS,2
CORNERSHOP,2,SEAN PAUL - GET BUSY,2
DANIEL POWTER,2,SEAN PAUL - I'M STILL IN LOVE WITH YOU,2
BAHA MEN,2,THE CORRS - BREATHLESS,2
NELLY FURTADO FEAT. REA GARVEY,2,THE CORRS - SUMMER SUNSHINE,2
GLOCKENBACH | ELLA HENDERSON,2,JASON DERULO - WHATCHA SAY,2
ART OF NOISE | TOM JONES,2,JASON DERULO - IT GIRL,2
OZZY OSBOURNE,2,JASON DERULO - ACAPULCO,2
STARDUST,2,TEARS FOR FEARS - EVERYBODY WANTS TO RULE THE WORLD,2
KUNGS,2,RIHANNA - TE AMO,2
EUROPE,2,RIHANNA - UMBRELLA,2
B.O.B FEAT. HAYLEY WILLIAMS,2,RIHANNA - ONLY GIRL (IN THE WORLD),2
BLACK,2,RIHANNA - PON DE REPLAY,2
PARAMORE,2,FREUNDESKREIS - ANNA (A-N-N-A),2
SNOOP DOGG,2,NICKELBACK - ROCKSTAR,2
EVERYTHING BUT THE GIRL,2,NICKELBACK - GOTTA BE SOMEBODY,2
JP SAXE FEAT. JULIA MICHAELS,2,NICKELBACK - I'D COME FOR YOU,2
MARSHMELLO & HALSEY,2,NICKELBACK - IF TODAY WAS YOUR LAST DAY,2
SAM SPARRO,2,COOLIO - GANGSTA'S PARADISE,2
DEF LEPPARD,2,SELENA GOMEZ | BENNY BLANCO | GRACIE ABRAMS - CALL ME WHEN YOU BREAK UP,2
DANTE THOMAS,2,SHAWN MENDES - STITCHES,2
SCISSOR SISTERS,2,LINKIN PARK - UP FROM THE BOTTOM,2
STING,2,BLACK EYED PEAS - DON'T LIE,2
DAVID GUETTA FEAT. KID CUDI,2,BLACK EYED PEAS - JUST CAN'T GET ENOUGH,2
GOTYE FEAT. KIMBRA,2,OASIS - LITTLE BY LITTLE,2
FRANS,2,KAMRAD - I BELIEVE,2
SALT 'N' PEPA WITH EN VOGUE,2,ADELE - WHEN WE WERE YOUNG,2
SANTANA FEAT. MICHELLE BRANCH,2,ADELE - SKYFALL,2
INI KAMOZE,2,TAIO CRUZ FEAT. KYLIE MINOGUE - HIGHER,2
LUCENZO FEAT. DON OMAR,2,SUGABABES - PUSH THE BUTTON,2
DIANA KING,2,SUGABABES - HOLE IN THE HEAD,2
JEWEL,2,CALVIN HARRIS FEAT. SAM SMITH - PROMISES,2
WES,2,JUSTIN TIMBERLAKE - CAN'T STOP THE FEELING!,2
DAVID BOWIE,2,JUSTIN TIMBERLAKE - ROCK YOUR BODY,2
LADY GAGA & ARIANA GRANDE,2,KT TUNSTALL - SUDDENLY I SEE,2
ALMA,2,B.O.B FEAT. BRUNO MARS - NOTHING ON YOU,2
OFENBACH | NORMA JEAN MARTINE,2,LONDONBEAT - YOU BRING ON THE SUN,2
STEVE PERRY,2,ONEREPUBLIC - RUN,2
JAM & SPOON FEAT. PLAVKA,2,ONEREPUBLIC - WEST COAST,2
AVICII FEAT. ALOE BLACC,2,DUA LIPA - LOVE AGAIN,2
ALLE FARBEN FEAT. JANIECK,2,FAUL & WAD AD VS. PNAU - CHANGES,2
OMD,2,PETER SCHILLING - MAJOR TOM (VÖLLIG LOSGELÖST),2
NICKY JAM & ENRIQUE IGLESIAS,2,VANCE JOY - SATURDAY SUN,2
ROBERT MILES,2,VANCE JOY - RIPTIDE,2
MEMBERS OF MAYDAY,2,FOO FIGHTERS - BEST OF YOU,2
BOSTON,2,FOO FIGHTERS - TIMES LIKE THESE,2
BANANAFISHBONES,2,OPM - HEAVEN IS A HALFPIPE,2
SHAGGY,2,JUNGLE - ALL OF THE TIME,2
ALANNAH MYLES,2,ZAZ - ON IRA,2
CAPITAL CITIES,2,THE WEEKND - SAVE YOUR TEARS,2
TOTO,2,BLACK M - SUR MA ROUTE,2
THE POLICE,2,THE WHITE STRIPES - 7 NATION ARMY,2
LILLY WOOD & THE PRICK AND ROBIN SCHULZ,2,JULI - DIESES LEBEN,2
HURTS,2,THE TING TINGS - THAT'S NOT MY NAME,2
JAMES MORRISON,2,MÅNESKIN - I WANNA BE YOUR SLAVE,2
ROUTE 94 FEAT. JESS GLYNNE,2,LADY GAGA - JUST DANCE,2
JASON DERULO FEAT. NUKA,2,LADY GAGA - HOLD MY HAND,2
CORONA,2,LADY GAGA - STUPID LOVE,2
EAGLE-EYE CHERRY,2,LADY GAGA - PAPARAZZI,2
TOM ODELL,2,SIMPLE PLAN FEAT. NATASHA BEDINGFIELD - JET LAG,2
EMILIA,2,CHUMBAWAMBA - TUBTHUMPING,2
THE CHAINSMOKERS FEAT. HALSEY,2,MADCON FEAT. KELLY ROWLAND - ONE LIFE,2
LIQUIDO,2,SMASH MOUTH - WALKIN' ON THE SUN,2
FICTION FACTORY,2,ICONA POP - I LOVE IT,2
ALEC BENJAMIN,2,GLORIA ESTEFAN - TURN THE BEAT AROUND,2
RICHARD ASHCROFT,2,GLORIA ESTEFAN - GET ON YOUR FEET,2
TOM COCHRANE,2,"SPORTFREUNDE STILLER - APPLAUS, APPLAUS",2
OUTLANDISH,2,SPORTFREUNDE STILLER - DAS GESCHENK,2
MIKE PERRY FEAT. SHY MARTIN,2,GEORGE EZRA - SHOTGUN,2
CELESTE,2,THE LAST GOODNIGHT - PICTURES OF YOU,2
SHANICE,2,FLO RIDA - MY HOUSE,2
THE UNDERDOG PROJECT,2,FLO RIDA - RIGHT ROUND,2
MICHAEL SEMBELLO,2,NIK KERSHAW - THE RIDDLE,2
THE HUMAN LEAGUE,2,CYRIL | JAMES BLUNT - TEARS DRY TONIGHT,2
JAWSH 685 X JASON DERULO,2,IMAGINE DRAGONS | LEAGUE OF LEGENDS - ENEMY,2
FURY IN THE SLAUGHTERHOUSE,2,ALFA - BELLISSIMISSIMA <3,2
NEW RADICALS,2,JOAN JETT & THE BLACKHEARTS - I LOVE ROCK'N'ROLL,2
DEVA MAHAL,2,AVRIL LAVIGNE - I'M WITH YOU,2
ROSE,2,SNOW PATROL - CALLED OUT IN THE DARK,2
WHAM!,2,ALL SAINTS - BLACK COFFEE,2
WILL SMITH FEAT. COKO,2,T.A.T.U. - ALL THE THINGS SHE SAID,2
BRETT DENNEN,2,TRAIN - DRIVE BY,2
JOHN MELLENCAMP,2,"TRAIN - HEY, SOUL SISTER",2
MIDGE URE,2,VAN HALEN - WHY CAN'T THIS BE LOVE,2
JASMINE THOMPSON,2,CLAUDE - LADADA (MES DERNIERS MOTS),2
STARLEY,2,TWENTY ONE PILOTS - HEATHENS,2
GENESIS,2,SUNRISE AVENUE - WELCOME TO MY LIFE,2
IZZY BIZU,2,WHITNEY HOUSTON - I WANNA DANCE WITH SOMEBODY (WHO LOVES ME),2
TRACY CHAPMAN,2,WHITNEY HOUSTON - HOW WILL I KNOW,2
A GREAT BIG WORLD FEAT. CHRISTINA AGUILERA,2,WHITNEY HOUSTON - IT'S NOT RIGHT BUT IT'S OKAY,2
YOUNOTUS FEAT. LOUIS III,2,ALICIA KEYS - GIRL ON FIRE,2
CASSANDRA STEEN FEAT. ADEL TAWIL,2,ALICIA KEYS - EMPIRE STATE OF MIND (PART II) / BROKEN DOWN,2
GARY MOORE,2,ALICIA KEYS - NO ONE,2
OFENBACH,2,IMAGINE DRAGONS - WHATEVER IT TAKES,2
CIAN DUCROT,2,IMAGINE DRAGONS - IT'S TIME,2
PAUL KALKBRENNER FEAT. FRITZ KALKBRENNER,2,IMAGINE DRAGONS - ON TOP OF THE WORLD,2
DOMINIC FIKE,2,IMAGINE DRAGONS - BELIEVER,2
PLAIN WHITE T'S,2,MARTIN JENSEN - SOLO DANCE,2
OCEANA,2,PRINCE ITAL JOE FEAT. MARKY MARK - UNITED,2
SADE,2,LANA DEL REY - SUMMERTIME SADNESS,2
THE FAIM,2,NORAH JONES - DON'T KNOW WHY,2
GUNS N' ROSES,2,THUNDER JACKSON - SPOONFED DESIRE,2
DAVID GUETTA FEAT. KELLY ROWLAND,2,MACKLEMORE & RYAN LEWIS FEAT. RAY DALTON - CAN'T HOLD US,2
JEREMY LOOPS FEAT. MOTHEO MOLEKO,2,NINA CHUBA - WILDBERRY LILLET,2
GLOCKENBACH & MOUGLETA,2,JUSTIN JESSO - UNREASONABLE,2
CHRISTINA AGUILERA FEAT. MISSY ELLIOTT,2,USHER - U (YOU) REMIND ME,2
LAUV,2,USHER - DJ GOT US FALLIN' IN LOVE,2
ALLE FARBEN FEAT. MOSS KENA,2,RITA ORA - YOUR SONG,2
DR. ALBAN,2,LESLIE CLIO - I COULDN'T CARE LESS,2
MEAT LOAF,2,REVOLVERHELD - DAS KANN UNS KEINER NEHMEN,2
JOVANOTTI,2,REVOLVERHELD - MIT DIR CHILLN,2
RAUM27 & SOFFIE,2,REVOLVERHELD - LASS UNS GEHEN,2
GEORGE MICHAEL,2,PITBULL FEAT. KE$HA - TIMBER,2
KYGO | AVA MAX,2,"DAVID GUETTA, ANNE-MARIE & COI LERAY - BABY DON'T HURT ME",2
CLEAN BANDIT FEAT. JESS GLYNNE,2,SPICE GIRLS - WANNABE,2
CLEAN BANDIT FEAT. SEAN PAUL & ANNE-MARIE,2,DIE TOTEN HOSEN - ALTES FIEBER,2
WATERSHED,2,POISON - EVERY ROSE HAS ITS THORN,2
REVOLVERHELD FEAT. MARTA JANDOVÁ,2,MELISSA ETHERIDGE - BRING ME SOME WATER,2
BLOODHOUND GANG,2,SASHA - LUCKY DAY,2
DEEP BLUE SOMETHING,2,SIGMA - NOBODY TO LOVE,2
MIDNIGHT OIL,2,SANTIGOLD - DISPERATE YOUTH,2
TRAVIE MCCOY,2,NATASHA BEDINGFIELD - THESE WORDS,2
GABRIELLA CILMI,2,"CHRISTOPHE MAÉ - DINGUE, DINGUE, DINGUE",2
US3,2,WILL SMITH - MIAMI,2
CALVIN HARRIS FEAT. JOHN NEWMAN,2,WILL SMITH - GETTIN' JIGGY WIT IT,2
PITBULL,2,HALSEY - WITHOUT ME,2
SEEED,2,COLDPLAY | LITTLE SIMZ | BURNA BOY | ELYANNA | TINI - WE PRAY,2
MARQUESS,2,DIRTY HEADS - VACATION,2
SALT 'N' PEPA,2,KISS - GOD GAVE ROCK AND ROLL TO YOU 2,2
RAY JR PARKER,2,TOVE LO - 2 DIE 4,2
RAZORLIGHT,2,TOVE LO - HABITS,2
NENEH CHERRY,2,APOLLO FOUR FORTY - AIN'T TALKIN' 'BOUT DUB,2
JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,2,AURA DIONE - GERONIMO,2
LAS KETCHUP,2,AURA DIONE - I WILL LOVE YOU MONDAY (365),2
THE WATERBOYS,2,UB 40 - I CAN'T HELP FALLING IN LOVE WITH YOU,2
NICO & VINZ FEAT. KID INK & BEBE REXHA,2,VANILLA ICE - ICE ICE BABY,2
MAGIC!,2,KENNY LOGGINS - WELCOME TO HEARTLIGHT,2
"LOST FREQUENCIES, ZONDERLING & KELVIN JONES",2,WELSHLY ARMS - LEGENDARY,2
STAKKA BO,2,BIRDY - SKINNY LOVE,2
HEAVEN 17 & THE PHENIX HORNS ESQ,2,MICK JAGGER - SWEET THING,2
MARIO WINANS FEAT. ENYA & P. DIDDY,2,JUNIOR SENIOR - MOVE YOUR FEET,2
SHANNON,2,HÉROES DEL SILENCIO - ENTRE DOS TIERRAS,2
LA BOUCHE,2,THE RED HOT CHILI PEPPERS - ROAD TRIPPIN',2
THE RAH BAND,2,RIO REISER - KÖNIG VON DEUTSCHLAND,2
SANTANA FEAT. ROB THOMAS,2,COREY HART - SUNGLASSES AT NIGHT,2
OFENBACH VS. NICK WATERHOUSE,2,ANASTACIA - I'M OUTTA LOVE,2
ALLE FARBEN & JUSTIN JESSO,2,ANASTACIA - STUPID LITTLE THINGS,2
CRYSTAL FIGHTERS,2,ANASTACIA - SICK AND TIRED,2
BOYZONE,2,JOSEF SALVAT - DIAMONDS,2
JOJO,2,ROB DOUGAN - CLUBBED TO DEATH,2
SOULSISTER,2,TAYLOR DAYNE - TELL IT TO MY HEART,2
MARLON ROUDETTE,2,BAKERMAT - ONE DAY (VANDAAG),2
ZAYN X SIA,2,THE ROOTS FEAT. JILL SCOTT & EVE - YOU GOT ME,2
FUGEES (TRANZLATOR CREW),2,"DESTINY'S CHILD - INDEPENDENT WOMEN, PART 1",2
SEAN KINGSTON,2,CALVIN HARRIS - FEELS,2
THE ALL-AMERICAN REJECTS,2,MARK MORRISON - RETURN OF THE MACK,2
MEDUZA FEAT. DERMOT KENNEDY,2,ANNE-MARIE - ALARM,2
ROBIN SCHULZ & CYRIL FEAT. SAM MARTIN,2,ANNE-MARIE - 2002,2
NAUGHTY BOY FEAT. SAM SMITH,2,YOUNOTUS X LAVINIA - CANYONS,2
JESSE MCCARTNEY,2,JESS GLYNNE - HOLD MY HAND,2
MILOW,2,JAX JONES FEAT. INA WROLDSEN - BREATHE,2
THE REMBRANDTS,2,DUFFY - WARWICK AVENUE,2
SURVIVOR,2,J BALVIN & WILLY WILLIAM - MI GENTE,2
REDNEX,2,PRINCE AND THE REVOLUTION - RASPBERRY BERET,2
LONDON GRAMMAR,2,HUNTR/X X EJAE X AUDREY NUNA X REI AMI X KPOP DEMON HUNTERS CAST - GOLDEN,2
MARSHMELLO X KHALID,2,CORNERSHOP - BRIMFUL OF ASHA,2
EN VOGUE,2,SIMPLY RED - SOMETHING GOT ME STARTED,2
LOREEN,2,DANIEL POWTER - BAD DAY,2
IYAZ,2,BAHA MEN - WHO LET THE DOGS OUT,2
DON HENLEY,2,NELLY FURTADO FEAT. REA GARVEY - ALL GOOD THINGS (COME TO AN END),2
YELLO,2,GABRIELLE - SUNSHINE,2
EDIE BRICKELL & NEW BOHEMIANS,2,GLOCKENBACH | ELLA HENDERSON - LIFELINE,2
TOM ODELL X LOST FREQUENCIES,2,FLORENCE & THE MACHINE - SHAKE IT OUT,2
LENA MEYER-LANDRUT,2,ART OF NOISE | TOM JONES - KISS,2
MICHAEL GRAY,2,STARDUST - MUSIC SOUNDS BETTER WITH YOU,2
ERASURE,2,SORAYA - SUDDENLY,2
"PETER, BJÖRN & JOHN FEATURING VICTORIA BERGSMAN",2,SORAYA - STAY AWHILE,2
SCRIPT,1,KUNGS - I FEEL SO BAD,2
"BLUE, JONAS; JACK & JACK",1,DEPECHE MODE - DREAM ON,2
GURU JOSH,1,B.O.B FEAT. HAYLEY WILLIAMS - AIRPLANES,2
"LA VISION; AGOSTINO, GIGI D'",1,MADCON - GLOW,2
RICCHI E POVERI,1,MELANIE C - I TURN TO YOU,2
MICHAEL KIWANUKA,1,ROXETTE - JOYRIDE,2
YOUSSOU N'DOUR & NENEH CHERRY,1,BLACK - WONDERFUL LIFE,2
PETER FOX | INÉZ,1,TAKE THAT - PATIENCE,2
DAVID GUETTA FEAT. EMELI SANDÉ,1,SNOOP DOGG - BEAUTIFUL,2
THE ROMANTICS,1,RONAN KEATING - LIFE IS A ROLLERCOASTER,2
PANJABI MC,1,EVERYTHING BUT THE GIRL - MISSING,2
NADA SURF,1,JASON MRAZ - THE REMEDY (I WON'T WORRY),2
ALIEN ANT FARM,1,JP SAXE FEAT. JULIA MICHAELS - IF THE WORLD WAS ENDING,2
ONE-T & COOL-T,1,MARSHMELLO & HALSEY - BE KIND,2
PITBULL | KESHA,1,SAM SPARRO - BLACK & GOLD,2
MIKE PERRY | SHY MARTIN,1,THE CRANBERRIES - DREAMS,2
'N SYNC,1,DEF LEPPARD - LOVE BITES,2
VANESSA PARADIS,1,LIMP BIZKIT - BEHIND BLUE EYES,2
REA GARVEY FEAT. AMY MACDONALD,1,BRYAN ADAMS - SUMMER OF '69,2
BANDITS,1,JAIN - MAKEBA,2
STEREO MC'S,1,DANTE THOMAS - MISS CALIFORNIA,2
FRANKIE GOES TO HOLLYWOOD,1,DIDO - THANK YOU,2
BONEY M. X R3HAB,1,DIDO - HERE WITH ME,2
M.A. (MAGIC AFFAIR),1,DAFT PUNK - ONE MORE TIME,2
DJ ANTOINE FEAT. THE BEAT SHAKERS,1,STING - DESERT ROSE,2
SCORPIONS,1,DAVID GUETTA FEAT. KID CUDI - MEMORIES,2
JON SECADA,1,SIMPLE MINDS - ALIVE AND KICKING,2
LOV1,1,AC/DC - THUNDERSTRUCK,2
ROX,1,GOTYE FEAT. KIMBRA - SOMEBODY THAT I USED TO KNOW,2
TEXAS FEAT. WU-TANG CLAN,1,FRANS - IF I WERE SORRY,2
ARETHA FRANKLIN WITH GEORGE MICHAEL,1,SALT 'N' PEPA WITH EN VOGUE - WHATTA MAN,2
MARIAH CAREY | KEHLANI | SHENSEEA,1,GOSSIP - LOVE LONG DISTANCE,2
REA GARVEY | VIZE,1,GOSSIP - MOVE IN THE RIGHT DIRECTION,2
BABYLON ZOO,1,ALAN WALKER - ALONE,2
BABY K FEAT. GIUSY FERRERI,1,ALAN WALKER - FADED,2
AMY SHARK,1,LIGHTHOUSE FAMILY - OCEAN DRIVE,2
BRONSKI BEAT,1,SANTANA FEAT. MICHELLE BRANCH - THE GAME OF LOVE,2
ETERNAL FEAT. BEBE WINANS,1,ACE OF BASE - THE SIGN,2
PUR,1,ECHT - JUNIMOND,2
OLIVE,1,INI KAMOZE - HERE COMES THE HOTSTEPPER,2
RYAN PARIS,1,LUCENZO FEAT. DON OMAR - DANZA KUDURO,2
RICK ASTLEY,1,MAROON 5 - BEAUTIFUL MISTAKES,2
ORANGE BLUE,1,DIANA KING - SHY GUY,2
RAINBIRDS,1,NENA - 99 LUFTBALLONS,2
ALL-4-ONE,1,CULTURE BEAT - MR. VAIN,2
THOMPSON TWINS,1,THE RASMUS - IN THE SHADOWS,2
SONAM WANGCHEN FEAT. CHOGO,1,ICH + ICH - PFLASTER,2
GIBONNI | OLIVER DRAGOJEVIC,1,ICH + ICH - STARK,2
CAMEO,1,WES - ALANE,2
"ISRAEL ""IZ"" KAMAKAWIWO'OLE",1,SILBERMOND - IRGENDWAS BLEIBT,2
GOO GOO DOLLS,1,SILBERMOND - DURCH DIE NACHT,2
PAUL YOUNG,1,SILBERMOND - HIMMEL AUF,2
REGARD | RAYE,1,SILBERMOND - SYMPHONIE (FORTE),2
LAUV FEAT. ANNE-MARIE,1,LADY GAGA & ARIANA GRANDE - RAIN ON ME,2
JAM & SPOON,1,JAMES ARTHUR - SAY YOU WON'T LET GO,2
BEN L'ONCLE SOUL,1,BLONDIE - MARIA,2
SÉRGIO MENDES FEAT. BLACK EYED PEAS,1,BLONDIE - THE TIDE IS HIGH,2
IMAGINATION,1,OFENBACH | NORMA JEAN MARTINE - OVERDRIVE,2
KUNGS FEAT. JAMIE N. COMMONS,1,JUANES - A DIOS LE PIDO,2
TRIGGERFINGER,1,STEVE PERRY - OH SHERRIE,2
DES'REE,1,PASSENGER - LET HER GO,2
CHARMING HORSES X LUVRE X SYDNEY YOUNGBLOOD,1,TINA TURNER - THE BEST,2
MAJOR LAZER FEAT. NYLA & FUSE ODG,1,TINA TURNER - WHAT'S LOVE GOT TO DO WITH IT,2
MR. MISTER,1,JAM & SPOON FEAT. PLAVKA - RIGHT IN THE NIGHT (FALL IN LOVE WITH MUSIC),2
REEL 2 REAL,1,PETER FOX - ALLES NEU,2
BEASTIE BOYS,1,AVICII FEAT. ALOE BLACC - WAKE ME UP,2
LIVE,1,ALLE FARBEN FEAT. JANIECK - LITTLE HOLLYWOOD,2
DISTURBED,1,OMD - SAILING ON THE SEVEN SEAS,2
MARTIN SOLVEIG FEAT. ALMA,1,NICKY JAM & ENRIQUE IGLESIAS - EL PERDÓN,2
THE B-52'S,1,TEXAS - INNER SMILE,2
CUTTING CREW,1,TEXAS - SUMMER SON,2
CECE PENISTON,1,TEXAS - BLACK EYED BOY,2
PATRICE,1,NO ANGELS - DAYLIGHT IN YOUR EYES,2
MUNGO JERRY,1,ROBERT MILES - CHILDREN,2
SUZANNE VEGA,1,BLINK 182 - ALL THE SMALL THINGS,2
DUCK SAUCE,1,BLINK 182 - I MISS YOU,2
O-ZONE,1,MEMBERS OF MAYDAY - SONIC EMPIRE,2
LOST FREQUENCIES X THE TEMPER TRAP,1,BOSTON - AMANDA,2
SILK SONIC,1,BANANAFISHBONES - COME TO SIN,2
AIR,1,SHAGGY - IT WASN'T ME,2
KOOL & THE GANG,1,CRAIG DAVID - WALKING AWAY,2
RIHANNA FEAT. NE-YO,1,CRAIG DAVID - 7 DAYS,2
BOOMDABASH | ALESSANDRA AMOROSO,1,ALANNAH MYLES - BLACK VELVET,2
BLEU SOLEIL | LUIZA,1,JAMIROQUAI - VIRTUAL INSANITY,2
FAUL | WAD AD | PNAU,1,CAPITAL CITIES - SAFE AND SOUND,2
MAJID JORDAN FEAT. KHALID,1,THE FRAY - YOU FOUND ME,2
ANNIE LENNOX,1,THE FRAY - HOW TO SAVE A LIFE,2
ENRIQUE IGLESIAS,1,BANGLES - MANIC MONDAY,2
GYPSY & THE CAT,1,BANGLES - WALK LIKE AN EGYPTIAN,2
ZUCCHERO,1,REAMONN - JOSEPHINE,2
MACY GRAY,1,REAMONN - SUPERGIRL,2
ENRIQUE IGLESIAS FEAT. DESCEMER BUENO &  ZION Y  LENNOX,1,DENNIS LLOYD - NEVER GO BACK,2
FARIN URLAUB RACING TEAM,1,LILLY WOOD & THE PRICK AND ROBIN SCHULZ - PRAYER IN C,2
THE OFFSPRING,1,ROUTE 94 FEAT. JESS GLYNNE - MY LOVE,2
LEA,1,JASON DERULO FEAT. NUKA - LOVE NOT WAR (THE TAMPA BEAT),2
CULTURED PEARLS,1,CORONA - THE RHYTHM OF THE NIGHT,2
LAURA BRANIGAN,1,MAX GIESINGER - WENN SIE TANZT,2
WHITE TOWN,1,MAX GIESINGER - 80 MILLIONEN,2
A FLOCK OF SEAGULLS,1,EAGLE-EYE CHERRY - SAVE TONIGHT,2
MARK FORSTER FEAT. GENTLEMAN,1,MATT SIMONS - OPEN UP,2
STRVY X MALACHIII X ADAM PORT,1,EMILIA - BIG BIG WORLD,2
ADAM PORT / STRYV / KEINEMUSIK / ORSO / MALACHIII,1,THE CHAINSMOKERS FEAT. HALSEY - CLOSER,2
JASON DERULO FEAT. NICKI MINAJ & TY DOLLA $IGN,1,"DRAKE - HOLD ON, WE’RE GOING HOME",2
OFENBACH & QUARTERHEAD FEAT. NORMA JEAN MARTINE,1,LUKAS GRAHAM - DRUNK IN THE MORNING,2
KELIS,1,MATTAFIX - LIVING DARFUR,2
WYCLEF JEAN FEAT. MARY J. BLIGE,1,NE-YO - SO SICK,2
JEANNE BONJOUR,1,NE-YO - CLOSER,2
EELS,1,BEBE REXHA - I GOT YOU,2
TQ,1,FICTION FACTORY - FEELS LIKE HEAVEN,2
THE BOOMTOWN RATS,1,ALEC BENJAMIN - LET ME DOWN SLOWLY,2
LA VISION & GIGI D'AGOSTINO,1,GUNS'N'ROSES - KNOCKIN' ON HEAVEN'S DOOR,2
CALVIN HARRIS FEAT. RAG'N'BONE MAN,1,GUNS'N'ROSES - PARADISE CITY,2
TIZIANO FERRO & CARMEN CONSOLI,1,TOM COCHRANE - LIFE IS A HIGHWAY,2
KC AND THE SUNSHINE BAND,1,EMINEM FEAT. RIHANNA - LOVE THE WAY YOU LIE,2
CHRIS REA,1,EMINEM FEAT. RIHANNA - THE MONSTER,2
MARSHMELLO | PINK | STING,1,TLC - WATERFALLS,2
EMINEM,1,OUTLANDISH - AICHA,2
PAPA ROACH,1,FALCO - OUT OF THE DARK,2
STEVIE NICKS,1,MIKE PERRY FEAT. SHY MARTIN - OCEAN,2
KYGO FEAT. PARSON JAMES,1,THE CURE - BOYS DON'T CRY,2
DARIO G,1,CELESTE - STOP THIS FLAME,2
BABYBIRD,1,SHANICE - I LOVE YOUR SMILE,2
KUNGS VS. COOKIN' ON 3 BURNERS,1,THE UNDERDOG PROJECT - SUMMER JAM,2
ARRESTED DEVELOPMENT,1,MICHAEL SEMBELLO - MANIAC,2
ZERB / SOFIYA NZAU / IZZY BIZU,1,JAWSH 685 X JASON DERULO - SAVAGE LOVE,2
CLEAN BANDIT FEAT. DEMI LOVATO,1,TOM WALKER - FREAKING OUT,2
LUCENZO | DON OMAR,1,DEVA MAHAL - SNAKES,2
COMMON LINNETS,1,ROSE - CIAO BELLA,2
SHIVAREE,1,WILL SMITH FEAT. COKO - MEN IN BLACK,2
FAST BOY,1,DIE FANTASTISCHEN VIER - MFG (MIT FREUNDLICHEN GRÜSSEN),2
SOUL II SOUL,1,BRETT DENNEN - COMEBACK KID (THAT'S MY DOG),2
MARCO MENGONI,1,SEAL - AMAZING,2
RED BOX,1,THE STRUMBELLAS - SPIRITS,2
ULTRA NATÉ,1,MIDGE URE - BREATHE,2
DIODATO,1,JASMINE THOMPSON - MAD WORLD,2
JONAS BLUE FEAT. WILLIAM SINGE,1,STARLEY - CALL ON ME,2
BARENAKED LADIES,1,JUSTIN BIEBER - WHAT DO YOU MEAN?,2
DEMI LOVATO,1,RICK SPRINGFIELD - CELEBRATE YOUTH,2
BRYAN ADAMS AND TINA TURNER,1,BILLY IDOL - CATCH MY FALL,2
PATRICK SWAYZE,1,IZZY BIZU - WHITE TIGER,2
MAJOR LAZER FEAT. JUSTIN BIEBER & MØ,1,A GREAT BIG WORLD FEAT. CHRISTINA AGUILERA - SAY SOMETHING,2
CLEAN BANDIT | SEAN PAUL | ANNE-MARIE,1,AMANDA MARSHALL - FALL FROM GRACE,2
MARK RONSON | AMY WINEHOUSE,1,YOUNOTUS FEAT. LOUIS III - SAMBA,2
CONCHITA WURST,1,CASSANDRA STEEN FEAT. ADEL TAWIL - STADT,2
COMMODORES,1,RAG'N'BONE MAN - HUMAN,2
SNAP,1,THE SCRIPT - BREAKEVEN,2
JAMIE LAWSON,1,KATE BUSH - RUNNING UP THAT HILL,2
GLENN FREY,1,OFENBACH - BE MINE,2
NICO & VINZ,1,PET SHOP BOYS - SUBURBIA,2
HIM,1,FLEETWOOD MAC - EVERYWHERE,2
GARLAND JEFFREYS,1,FLEETWOOD MAC - LITTLE LIES,2
