Artist,Times Played,Artist - Song,Times Played
IL CIVETTO & DELLÉ,1,FICTION FACTORY - FEELS LIKE HEAVEN,2
DIANA KING,1,THE COMMUNARDS - DON'T LEAVE ME THIS WAY,2
MIKE & THE MECHANICS,1,OZZY OSBOURNE - DREAMER,2
"MELANIE C & LISA ""LEFT EYE"" LOPES",1,DAVID GUETTA & BEBE REXHA - I'M GOOD (BLUE),2
ELLE KING,1,LORDE - TEAM,2
CHRISTINA PERRI,1,TWENTY ONE PILOTS - STRESSED OUT,2
PICTURE THIS,1,LOST FREQUENCIES X ELLEY DUHÉ X X AMBASSADORS - BACK TO YOU,2
GIGI D'AGOSTINO,1,LEVKA - LANGSAM WARM,2
THE POLICE,1,LEANN RIMES - CAN'T FIGHT THE MOONLIGHT,2
PETER GABRIEL,1,MANESKIN - BEGGIN',2
TWOCOLORS,1,EROS RAMAZZOTTI & TINA TURNER - COSE DELLA VITA,2
AXWELL ^ INGROSSO FEAT. TREVOR GUTHRIE,1,LEONA LEWIS - RUN,2
DENNIS LLOYD,1,ALCAZAR - CRYING AT THE DISCOTHEQUE,2
KELVIN JONES,1,KALEO - I WANT MORE,1
FRANCE GALL,1,BLINK 182 - I MISS YOU,1
JOEL CORRY & MNEK,1,FELIX JAEHN & SHOUSE - WALK WITH ME,1
BOB MARLEY,1,NELLY FURTADO - I'M LIKE A BIRD,1
TOM PETTY & THE HEARTBREAKERS,1,NELLY FURTADO - PROMISCUOUS,1
THE DANDY WARHOLS,1,NELLY FURTADO - POWERLESS (SAY WHAT YOU WANT),1
WHIGFIELD,1,NELLY FURTADO - THE GRASS IS GREEN,1
YOLANDA BE COOL,1,PORTUGAL THE MAN - FEEL IT STILL,1
PETER FOX,1, - HOOKTEASING / INNER CIRCLE / GAMES PEOPLE PLAY,1
"ROBIN SCHULZ, NICO SANTOS, PAUL VAN DYK TOPIC",1, - HOOK COLDPLAY PARADISE,1
SOPHIE B. HAWKINS,1, - SFX BLITZER,1
CREED,1,MAROON 5 - BEAUTIFUL MISTAKES,1
SANTANA FEAT. MICHELLE BRANCH,1,KATY PERRY - HOT'N'COLD,1
BLACK,1,KATY PERRY - HOT 'N' COLD,1
ROBIN SCHULZ FEAT. JASMINE THOMPSON,1,LOLA YOUNG - D£ALER,1
CALUM SCOTT,1,QUEEN - YOU DON'T FOOL ME,1
CRYSTAL FIGHTERS,1,QUEEN - I WANT IT ALL,1
MEDUZA FEAT. DERMOT KENNEDY,1,QUEEN - THE SHOW MUST GO ON,1
JOHN MAYER,1,QUEEN - I WANT TO BREAK FREE,1
IRENE CARA,1,ROBIN SCHULZ & FELIX JAEHN FEAT. ALIDA - ONE MORE TIME (FEAT. ALIDA),1
MEAT LOAF,1,ROBIN SCHULZ & FELIX JAEHN FEAT. ALIDA - ONE MORE TIME,1
UGLY KID JOE,1,CLOCKCLOCK - LOVE U AGAIN,1
JASON DERULO FEAT. NUKA,1,CLOCKCLOCK - SORRY,1
THE CHAINSMOKERS FEAT. HALSEY,1,AMANDA MARSHALL - LET IT RAIN,1
POISON,1,KAMRAD - SO GOOD,1
AMERICAN AUTHORS,1,KAMRAD - FEEL ALIVE,1
HORSE,1,KAMRAD - I HOPE YOU END UP ALONE (WITH ME),1
BIRDY,1,CLEAN BANDIT & JESS GLYNNE - REAL LOVE,1
AYSANABEE,1,ONEREPUBLIC - COUNTING STARS,1
JUNGLE,1,ONEREPUBLIC - SECRETS,1
MR. PROBZ,1,ONEREPUBLIC - IF I LOSE MYSELF,1
ROB THOMAS,1,ONEREPUBLIC - ALL THE RIGHT MOVES,1
LISA FEAT. DOJA CAT & RAYE,1,ONEREPUBLIC - RESCUE ME,1
JONAS BLUE & JP COOPER,1,BTS - PERMISSION TO DANCE,1
TIM BENDZKO,1,GREEN DAY - GOOD RIDDANCE (TIME OF YOUR LIFE),1
CHRISTINA MILIAN,1,GREEN DAY - 21 GUNS,1
TOM JONES & MOUSSE T.,1,TOPIC & SOFIYA NZAU - AWAY,1
ROBIN SCHULZ FEAT. ALIDA,1,ARIANA GRANDE - DANGEROUS WOMAN,1
ENNIO,1,"ARIANA GRANDE - THANK U, NEXT",1
HUMAN LEAGUE,1,DIE ÄRZTE - MÄNNER SIND SCHWEINE,1
SIXPENCE NONE THE RICHER,1,DIE ÄRZTE - LASSE REDN,1
ZEDD & GREY FEAT. MAREN MORRIS,1,HURTS - WONDERFUL LIFE,1
SANTANA & ROB THOMAS,1,PET SHOP BOYS - ALWAYS ON MY MIND,1
MANIC STREET PREACHERS,1,PET SHOP BOYS - SUBURBIA,1
MAJID JORDAN FEAT. KHALID,1,LEONY - FADED LOVE,1
JP SAXE FEAT. JULIA MICHAELS,1,AVA MAX - MY HEAD & MY HEART,1
HEART,1,AVA MAX - EVERYTIME I CRY,1
KATIE MELUA,1,AVA MAX - MAYBE YOU’RE THE PROBLEM,1
MC SAR & THE REAL MCCOY,1,AVA MAX - WHO'S LAUGHING NOW,1
BIG MOUNTAIN,1,FREYA RIDINGS - WEEKENDS,1
JAMIROQUAI,1,JASON MRAZ - I'M YOURS,1
KYGO FEAT. ZOE WEES,1,AVICII - LEVELS,1
LIL NAS X FEAT. BILLY RAY CYRUS & YOUNG THUG & MASON RAMSEY,1,MICHAEL PATRICK KELLY - ID,1
STEFANIE HEINZMANN & HIGHT,1,MICHAEL PATRICK KELLY - ROUNDABOUTS,1
X AMBASSADORS,1,MICHAEL PATRICK KELLY - THROWBACK,1
TAYLOR DAYNE,1,MICHAEL PATRICK KELLY - BLURRY EYES,1
KEANE,1,JENNIFER LOPEZ - LOVE DON'T COST A THING,1
STEVE WINWOOD,1,JENNIFER LOPEZ - IF YOU HAD MY LOVE,1
SIA & DAVID GUETTA,1,TAYLOR SWIFT - IS IT OVER NOW? (TAYLOR'S VERSION) (FROM THE VAULT),1
CULTURE CLUB,1,TAYLOR SWIFT - WILLOW,1
STEVE PERRY,1,MICHAEL SCHULTE - FOR A SECOND,1
SKUNK ANANSIE,1,MICHAEL SCHULTE - YOU LET ME WALK ALONE,1
INNER CIRCLE,1,MICHAEL SCHULTE - BACK TO THE START,1
JULIA MICHAELS,1,MICHAEL SCHULTE - BROKEN SUNSHINE,1
MICHAEL KIWANUKA,1,PINK - WHAT ABOUT US,1
YOUSSOU N'DOUR & NENEH CHERRY,1,PINK - SOBER,1
TOM ODELL X LOST FREQUENCIES,1,PINK - WHO KNEW,1
THE BUGGLES,1,PINK - WALK ME HOME,1
THE SMASHING PUMPKINS,1,PINK - IRRELEVANT,1
RAY DALTON  X ALVARO SOLER,1,PINK - NEVER GONNA NOT DANCE AGAIN,1
FATBOY SLIM,1,ASDIS - FLASHBACK,1
EROS RAMAZZOTTI,1,NICO SANTOS - SAFE,1
DAVID GUETTA FEAT. SIA,1,NICO SANTOS - UNFORGETTABLE,1
BOYZONE,1,NICO SANTOS - ONE DAY (I'M GONNA BREAK YOUR HEART),1
LONDONBEAT,1,TINA TURNER - I DON'T WANNA LOSE YOU,1
MARQUE,1,LANA DEL REY - VIDEO GAMES,1
SOFT CELL,1,LADY GAGA - THE EDGE OF GLORY,1
REDNEX,1,LADY GAGA - BLADE OF GRASS (LYRIX-VERSION),1
ALL-4-ONE,1,LADY GAGA - POKER FACE,1
ARETHA FRANKLIN WITH GEORGE MICHAEL,1,LADY GAGA - HOLD MY HAND,1
THE LAST GOODNIGHT,1,BACKSTREET BOYS - GET DOWN,1
DRAKE,1,BACKSTREET BOYS - I WANT IT THAT WAY,1
4 NON BLONDES,1,JAMES BLUNT - BONFIRE HEART,1
TOPLOADER,1,JAMES BLUNT - WISEMEN (WISE MEN),1
NICO SANTOS X FAST BOY,1,LUIS FONSI/DADDY YANKEE - DESPACITO,1
LUIS FONSI FEAT. DADDY YANKEE,1,BLOODHOUND GANG - THE BAD TOUCH,1
ABC,1,JONAS BLUE FEAT. DAKOTA - FAST CAR,1
AC/DC,1,ALFA FEAT. MANU CHAO - A ME MI PIACE,1
KATE YANAI,1,BILLY IDOL - WHITE WEDDING (PART 1),1
CRAZY TOWN,1,BILLY IDOL - REBEL YELL,1
MARY MARY,1,NO DOUBT - IT'S MY LIFE,1
GUNS N' ROSES,1,THE WEEKND - SACRIFICE,1
REVOLVERHELD FEAT. MARTA JANDOVÁ,1,THE WEEKND - SAVE YOUR TEARS,1
DESTINY'S CHILD,1,THE WEEKND - CRY FOR ME,1
A GREAT BIG WORLD FEAT. CHRISTINA AGUILERA,1,THE SCRIPT - HALL OF FAME,1
FOO FIGHTERS,1,CYNDI LAUPER - I DROVE ALL NIGHT,1
LUTRICIA MCNEAL,1,REA GARVEY - TALK TO YOUR BODY,1
SAM SPARRO,1,REA GARVEY - IS IT LOVE,1
DANIEL MERRIWEATHER,1,REA GARVEY - CAN'T STAND THE SILENCE,1
KAROL G,1,WESTLIFE - UPTOWN GIRL,1
CLEAN BANDIT FEAT. ANNE-MARIE,1,OASIS - DON'T LOOK BACK IN ANGER,1
THE ALL-AMERICAN REJECTS,1,OASIS - LITTLE BY LITTLE,1
SASH!,1,OASIS - WHATEVER,1
MILLI VANILLI,1,DUA LIPA - LEVITATING,1
CHARLES & EDDIE,1,DUA LIPA - PHYSICAL,1
GNARLS BARKLEY,1,DUA LIPA - WE’RE GOOD,1
THE BANGLES,1,MADONNA - INTO THE GROOVE,1
ROBIN SCHULZ & KIDDO,1,GEORGE MICHAEL - FREEDOM '90,1
SWEDISH HOUSE MAFIA,1,MICHAEL JACKSON - YOU ROCK MY WORLD,1
ALIZÉE,1,MICHAEL JACKSON - HUMAN NATURE,1
LISA STANSFIELD,1,MICHAEL JACKSON - BEAT IT,1
DAVID GUETTA FEAT. ANNE-MARIE,1,MICHAEL JACKSON - BLACK OR WHITE,1
ZEDD & ALESSIA CARA,1,MICHAEL JACKSON - EARTH SONG,1
REAL LIFE,1,MICHAEL JACKSON - YOU ARE NOT ALONE,1
SHAKIRA FEAT. FRESHLYGROUND,1,MILKY CHANCE - LIVING IN A HAZE,1
LIQUIDO,1,DEPECHE MODE - PEOPLE ARE PEOPLE,1
SHOLA AMA,1,DEPECHE MODE - EVERYTHING COUNTS,1
HALSEY,1,ROBBIE WILLIAMS - ETERNITY,1
BLUE LAGOON,1,ROBBIE WILLIAMS - ANGELS,1
MANU CHAO,1,ROBBIE WILLIAMS - COME UNDONE,1
CALVIN HARRIS FEAT. SAM SMITH,1,REVOLVERHELD - MIT DIR CHILLN,1
GORILLAZ,1,HARRY STYLES - WATERMELON SUGAR,1
ZAYN & TAYLOR SWIFT,1,KELLY CLARKSON - BECAUSE OF YOU,1
JOAN JETT AND THE BLACKHEARTS,1,KELLY CLARKSON - MY LIFE WOULD SUCK WITHOUT YOU,1
BEYONCÉ FEAT. JAY-Z,1,ADELE - OH MY GOD,1
OPUS,1,ADELE - SKYFALL,1
MARTIN SOLVEIG FEAT. ALMA,1,ADELE - MAKE YOU FEEL MY LOVE,1
THE B-52'S,1,ADELE - ROLLING IN THE DEEP,1
THE RED HOT CHILI PEPPERS,1,ADELE - EASY ON ME,1
DIE TOTEN HOSEN,1,ADELE - CHASING PAVEMENTS,1
ART OF NOISE | TOM JONES,1,SUGABABES - ABOUT YOU NOW,1
OUTKAST,1,HERBERT GRÖNEMEYER - LIED 1 - STÜCK VOM HIMMEL,1
DAVID GUETTA X ALPHAVILLE X AVA MAX,1,SEAL - AMAZING,1
LAUV,1,SEAL - KISS FROM A ROSE,1
TOM PETTY AND THE HEARTBREAKERS,1,GIANT ROOKS - SOMEBODY LIKE YOU,1
TIËSTO,1,GIANT ROOKS - WATERSHED,1
UNCLE KRACKER,1,GIANT ROOKS - MORNING BLUE,1
JAMELIA,1,SELENA GOMEZ | BENNY BLANCO | GRACIE ABRAMS - CALL ME WHEN YOU BREAK UP,1
MELANIE FIONA,1,TRAVIE MCCOY - BILLIONAIRE,1
RAINBIRDS,1,MAJAN | ANAÏS | ENDZONE - 99 SORGEN,1
RIHANNA FEAT. CALVIN HARRIS,1,JONAS BLUE FEAT. JP COOPER - PERFECT STRANGERS,1
LUNIZ,1,AVRIL LAVIGNE - COMPLICATED,1
SURVIVOR,1,AVRIL LAVIGNE - MY HAPPY ENDING,1
HELGE SCHNEIDER,1,BEYONCÉ - BEST THING I NEVER HAD,1
ERIC CLAPTON,1,R.E.M. - LEAVING NEW YORK,1
NO MERCY,1,R.E.M. - EVERYBODY HURTS,1
LAURYN HILL,1,R.E.M. - SHINY HAPPY PEOPLE,1
YES,1,KID ROCK - ALL SUMMER LONG,1
ALEXANDRA STAN,1,U2 - WITH OR WITHOUT YOU,1
SELIG,1,U2 - ONE,1
TITIYO,1,ED SHEERAN - PERFECT,1
ELVIS PRESLEY VS. JXL,1,ED SHEERAN - CELESTIAL,1
SADE,1,ED SHEERAN - BAD HABITS,1
JUSTIN BIEBER FEAT. DANIEL CAESAR & GIVEON,1,ED SHEERAN - CASTLE ON THE HILL,1
KYGO FEAT. MATY NOYES,1,ED SHEERAN - EYES CLOSED,1
BAG RAIDERS,1,ALVARO SOLER - REGALO,1
KOOL & THE GANG,1,JOURNEY - DON'T STOP BELIEVIN',1
ALLE FARBEN & GRAHAM CANDY & LAHOS,1,JAN HAMMER - CROCKETT'S THEME,1
WILSON PHILLIPS,1,JONAS BROTHERS - NO TIME TO TALK,1
THOMPSON TWINS,1,JONAS BROTHERS - WHO'S IN YOUR HEAD,1
SIGMA,1,JONAS BROTHERS - ONLY HUMAN,1
INXS,1,VANCE JOY - SATURDAY SUN,1
MATTAFIX,1,OFENBACH & QUARTERHEAD FEAT. NORMA JEAN MARTINE - HEAD SHOULDERS KNEES & TOES,1
PRINCE,1,ICEHOUSE - HEY LITTLE GIRL,1
DRAKE FEAT. WIZKID & KYLA,1,JUSTIN TIMBERLAKE - WHAT GOES AROUND... COMES AROUND,1
DANIELLE BRISEBOIS,1,LILLY WOOD & THE PRICK FEAT. ROBIN SCHULZ - PRAYER IN C,1
MASSIVE ATTACK,1,TAIO CRUZ - WORLD IN OUR HANDS,1
KATE NASH,1,TAIO CRUZ - DYNAMITE,1
SWEDISH HOUSE MAFIA & THE WEEKND,1,MOBY - PORCELAIN,1
SURF MESA FEAT. EMILEE,1,CHAPPELL ROAN - PINK PONY CLUB,1
FURY IN THE SLAUGHTERHOUSE,1,CHAPPELL ROAN - THE GIVER,1
TOPIC | A7S,1,SNOW PATROL - CRACK THE SHUTTERS,1
CALVIN HARRIS | SAM SMITH,1,SNOW PATROL - CHASING CARS,1
REA GARVEY | PICTURE THIS,1,A-HA - HUNTING HIGH AND LOW,1
CIAN DUCROT,1,A-HA - THE SUN ALWAYS SHINES ON TV,1
SOUNDGARDEN,1,A-HA - FOOT OF THE MOUNTAIN,1
PETER GABRIEL & KATE BUSH,1,A-HA - TAKE ON ME,1
MODERN TALKING,1,BRUNO MARS - THAT'S WHAT I LIKE,1
ELEVATOR BOYS,1,BRUNO MARS - TALKING TO THE MOON,1
MARLON ROUDETTE FEAT. K STEWART,1,BRUNO MARS - GRENADE,1
PEARL JAM,1,BRUNO MARS - LOCKED OUT OF HEAVEN,1
MICHAEL BUBLÉ,1,BRUNO MARS - THE LAZY SONG,1
DIANA ROSS,1,BRUNO MARS - COUNT ON ME,1
FUN.,1,BRUNO MARS - TREASURE,1
EELS,1,THE FRAY - HOW TO SAVE A LIFE,1
DUA LIPA FEAT. PIERRE DE MAERE,1,SORAYA - STAY AWHILE,1
THE KOOKS,1,CONCHITA WURST - RISE LIKE A PHOENIX,1
TQ,1,COMMODORES - NIGHTSHIFT,1
SPORTFREUNDE STILLER,1,LEWIS CAPALDI - BEFORE YOU GO,1
THE FUGEES,1,VAN HALEN - CAN'T STOP LOVIN' YOU,1
MARQUESS,1,VAN HALEN - JUMP,1
CASSANDRA STEEN FEAT. ADEL TAWIL,1,IZZY BIZU - WHITE TIGER,1
NELLY FURTADO & REA GARVEY,1,DIE FANTASTISCHEN VIER - WIE WEIT,1
TIFFANY ARIS,1,CARLY RAE JEPSEN - I REALLY LIKE YOU,1
NATHAN EVANS,1,WHITNEY HOUSTON - I WANNA DANCE WITH SOMEBODY,1
MC HAMMER,1,REAMONN - THROUGH THE EYES OF A CHILD,1
TOM PETTY,1,REAMONN - SUPERGIRL,1
LINKIN PARK AND KIIARA,1,ANASTACIA - I'M OUTTA LOVE,1
RAZORLIGHT,1,ANASTACIA - SICK AND TIRED,1
WIND EARTH & FIRE,1,MEGHAN TRAINOR - LIPS ARE MOVIN',1
RITON X OLIVER HELDENS FEAT. VULA,1,KYGO X IMAGINE DRAGONS - STARS WILL ALIGN,1
MARK RONSON & MILEY CYRUS,1,THE TING TINGS - THAT'S NOT MY NAME,1
SAVAGE GARDEN,1,SOUL II SOUL - BACK TO LIFE,1
A FLOCK OF SEAGULLS,1,AVICII FEAT. ROBBIE WILLIAMS - THE DAYS,1
SARA BAREILLES,1,UNDERCOVER - BAKER STREET,1
LIFEHOUSE,1,THE CHAINSMOKERS - HIGH,1
FOOL'S GARDEN,1,DUKE DUMONT FEAT. JAX JONES - I GOT U,1
THE BOSSHOSS,1,TANITA TIKARAM - TWIST IN MY SOBRIETY,1
MAROON 5 FEAT. CARDI B,1,COLDPLAY - A SKY FULL OF STARS,1
NICO & VINZ FEAT. KID INK & BEBE REXHA,1,COLDPLAY - TALK,1
TIËSTO & AVA MAX,1,CLUESO - GEWINNER,1
LADY GAGA & BRADLEY COOPER,1,LOI - LEFT IN YOUR LOVE,1
DUCK SAUCE,1,FRANCES - SAY IT AGAIN,1
CALVIN HARRIS & DUA LIPA,1,SASHA - LUCKY DAY,1
CLEAN BANDIT FEAT. JESS GLYNNE,1,THE CURE - FRIDAY I'M IN LOVE,1
ANDERSON EAST,1,BOB SINCLAR - LOVE GENERATION,1
DAS BO,1,SILBERMOND - DURCH DIE NACHT,1
OMC (OTARA MILLIONAIRES CLUB),1,SILBERMOND - AUF AUF,1
JAMES ARTHUR,1,DAVID GUETTA & SIA - LET'S LOVE,1
GLOCKENBACH FEAT. NORMA JEAN MARTINE,1,SANTANA FEAT. THE PRODUCT G&B - MARIA MARIA,1
MIDNIGHT OIL,1,TATE MCRAE - YOU BROKE ME FIRST,1
STROMAE | POMME,1,DEXYS MIDNIGHT RUNNERS & THE EMERALD EXPRESS - COME ON EILEEN,1
ONE REPUBLIC,1,SHAWN MENDES - WONDER,1
DAVID GUETTA | BEBE REXHA,1,MARSHMELLO X P!NK X STING - DREAMING,1
ONEREPUBLIC & TIMBALAND,1,DEAN LEWIS - BE ALRIGHT,1
MOUSSE T. VS. HOT'N'JUICY,1,CAMILA CABELLO - LIAR,1
JAWSH 685 X JASON DERULO,1,P!NK - NEVER GONNA NOT DANCE AGAIN,1
DISCLOSURE FEAT. SAM SMITH,1,CHARLIE PUTH FEAT. MEGHAN TRAINOR - MARVIN GAYE,1
THE WALLFLOWERS,1,KYGO FEAT. ELLIE GOULDING - FIRST TIME,1
NAMIKA,1,THE BELOVED - SWEET HARMONY,1
DAVID GUETTA & BECKY HILL & ELLA HENDERSON,1,LINKIN PARK - BURN IT DOWN,1
NE-YO,1,PAULA ABDUL - STRAIGHT UP,1
,,SPICE GIRLS - SAY YOU'LL BE THERE,1
,,COLBIE CAILLAT - I DO,1
,,COREY HART - SUNGLASSES AT NIGHT,1
,,ABOR | TYNNA - PARALLELE LINIEN,1
,,AVICII | ALOE BLACC - SOS,1
,,ÁSDÍS - FLASHBACK,1
,,JAYMES YOUNG - INFINITY,1
,,AURA DIONE - I WILL LOVE YOU MONDAY,1
,,ETERNAL - I WANNA BE THE ONLY ONE,1
,,TLC - NO SCRUBS,1
,,ERIC PRYDZ - PJANOO,1
,,ZOE WEES - CONTROL,1
,,ZOE WEES - TRAITOR,1
,,ISAAK - HAPPY TEARS,1
,,THE KILLERS - READ MY MIND,1
,,TOM JONES FEAT. MOUSSE T. - SEXBOMB,1
,,STING - DESERT ROSE,1
,,JANET JACKSON - BLACK CAT,1
,,ZARA LARSSON - AIN'T MY FAULT,1
,,LADY ANTEBELLUM - NEED YOU NOW,1
,,MIDGE URE - IF I WAS,1
,,WES - ALANE,1
,,EMELI SANDÉ - READ ALL ABOUT IT,1
,,EMELI SANDÉ - SHINE,1
,,REA GARVEY FEAT. AMY MACDONALD - OH MY LOVE,1
,,CAPTAIN JACK - HOLIDAY,1
,,RAG'N'BONE MAN - SKIN,1
,,GENESIS - LAND OF CONFUSION,1
,,GENESIS - JESUS HE KNOWS ME,1
,,PHARRELL WILLIAMS - FREEDOM,1
,,BONNIE TYLER - HOLDING OUT FOR A HERO,1
,,ROXETTE - THE LOOK,1
,,ROXETTE - SPENDING MY TIME,1
,,CALVIN HARRIS - MY WAY,1
,,DR. ALBAN - NO COKE,1
,,DR. ALBAN - IT'S MY LIFE,1
,,ROBYN - DANCING ON MY OWN,1
,,JORDIN SPARKS - NO AIR,1
,,AEROSMITH - CRYIN',1
,,FAST BOY | CLOCKCLOCK - BORN AGAIN,1
,,CLEAN BANDIT | SEAN PAUL | ANNE-MARIE - ROCKABYE,1
,,JOHN LEGEND - ALL OF ME,1
,,JOHN LEGEND - LOVE ME NOW,1
,,TASMIN ARCHER - SLEEPING SATELLITE,1
,,TASMIN ARCHER - SOMEBODY'S DAUGHTER,1
,,ALESSI ROSE - BITTERSWEET,1
,,LIMP BIZKIT - FAITH,1
,,LIMP BIZKIT - BEHIND BLUE EYES,1
,,ZAZ - JE VEUX,1
,,STARDUST - MUSIC SOUNDS BETTER WITH YOU,1
,,SEAN PAUL - I'M STILL IN LOVE WITH YOU,1
,,SEAN PAUL - GET BUSY,1
,,SEAN PAUL - GINGER,1
,,TINA TURNER KYGO - WHAT'S LOVE GOT TO DO WITH IT,1
,,ABOR & TYNNA - BALLER,1
,,KERI HILSON - PRETTY GIRL ROCK,1
,,CAMEO - WORD UP,1
,,"ISRAEL ""IZ"" KAMAKAWIWO'OLE - TITELFOLGE",1
,,"ISRAEL ""IZ"" KAMAKAWIWO'OLE - SOMEWHERE OVER THE RAINBOW",1
,,NIK KERSHAW - THE RIDDLE,1
,,MARIT LARSEN - IF A SONG COULD GET ME YOU,1
,,OLIVIA RODRIGO - DRIVERS LICENSE,1
,,BOSSE - SCHÖNSTE ZEIT,1
,,IMAGINE DRAGONS - NATURAL,1
,,IMAGINE DRAGONS - WHATEVER IT TAKES,1
,,IMAGINE DRAGONS - DEMONS,1
,,SHAKIRA - UNDERNEATH YOUR CLOTHES,1
,,SHAKIRA - DON'T BOTHER,1
,,LOST FREQUENCIES X BASTILLE - HOOKTEASING / LOST FREQUENCIES X BASTILLE / HEAD DOWN,1
,,ÁLVARO SOLER - MAGIA,1
,,NATALIE IMBRUGLIA - TORN,1
,,NELSON - I CAN'T LIVE WITHOUT YOUR LOVE AND AFFECTION,1
,,FUN. FEAT. JANELLE MONÁE - WE ARE YOUNG,1
,,SKUTH & BAC - ZU DEN ANDEREN,1
,,MICHEL TELÓ - AI SE EU TE PEGO,1
,,SIA - UNSTOPPABLE,1
,,MARK FORSTER - WIR SIND GROSS,1
,,MARK FORSTER - ZEITMASCHINE,1
,,TRAVIS - DRIFTWOOD,1
,,BLUE - ALL RISE,1
,,LENA - SATELLITE,1
,,LENA - WILD AND FREE,1
,,LIONEL RICHIE - HELLO,1
,,THE LUMINEERS - HO HEY,1
,,THE WATERBOYS - GLASTONBURY SONG,1
,,FOOLS GARDEN - I WANT IT THAT WAY,1
,,MARIAH CAREY | KEHLANI | SHENSEEA - SUGAR SWEET,1
,,MARIAH CAREY - TYPE DANGEROUS,1
,,MARIAH CAREY - WITHOUT YOU,1
,,ULTRAVOX - HYMN,1
,,ULTRAVOX - DANCING WITH TEARS IN MY EYES,1
,,REA GARVEY | VIZE - THE ONE,1
,,LILY ALLEN - THE FEAR,1
,,LILY ALLEN - SMILE,1
,,OF MONSTERS AND MEN - ORDINARY CREATURE,1
,,BRYAN ADAMS - RUN TO YOU,1
,,BRYAN ADAMS - EVERYTHING I DO (I DO IT FOR YOU),1
,,BRYAN ADAMS - HEAVEN,1
,,THE GOO GOO DOLLS - IRIS,1
,,THE GOO GOO DOLLS - GIVE A LITTLE BIT,1
,,THE GOO GOO DOLLS - HERE IS GONE,1
,,NEW ORDER - TRUE FAITH,1
,,NEW ORDER - BLUE MONDAY '88,1
,,NATASHA BEDINGFIELD - SOULMATE,1
,,NATASHA BEDINGFIELD - UNWRITTEN,1
,,E. M. F. - UNBELIEVABLE,1
,,BURAK YETER FEAT. DANELLE SANDOVAL - TUESDAY,1
,,MATT SIMONS - OPEN UP,1
,,MATT SIMONS - CATCH & RELEASE,1
,,RED BOX - LEAN ON ME (AH-LI-AYO),1
,,STROMAE - FORMIDABLE,1
,,JAIN - MAKEBA,1
,,CYRIL X MOONLIGHT X THE LA'S - THERE SHE GOES,1
,,BASTILLE - OF THE NIGHT,1
,,BASTILLE - THINGS WE LOST IN THE FIRE,1
,,SPANDAU BALLET - GOLD,1
,,ROBIN BECK - FIRST TIME,1
,,JULI - DIESES LEBEN,1
,,NICKELBACK - LULLABY,1
,,NICKELBACK - HOW YOU REMIND ME,1
,,NICKELBACK - ROCKSTAR,1
,,NICKELBACK - IF EVERYONE CARED,1
,,NICKELBACK - I'D COME FOR YOU,1
,,KENNY LOGGINS - DANGER ZONE,1
,,DJ SNAKE FEAT. JUSTIN BIEBER - LET ME LOVE YOU,1
,,BON JOVI - IT'S MY LIFE,1
,,BON JOVI - ALWAYS,1
,,BON JOVI - BED OF ROSES,1
,,BON JOVI - KEEP THE FAITH,1
,,MARYMARY - SHACKLES (PRAISE YOU),1
,,FLEETWOOD MAC - EVERYWHERE,1
,,JOHANNES OERDING - AN GUTEN TAGEN,1
,,LENNY KRAVITZ - STILLNESS OF HEART,1
,,LENNY KRAVITZ - FLY AWAY,1
,,ACE OF BASE - LIFE IS A FLOWER,1
,,ACE OF BASE - DON'T TURN AROUND,1
,,BRITNEY SPEARS - LUCKY,1
,,MALIK HARRIS - DREAMER,1
,,MALIK HARRIS - STICKS & STONES,1
,,DAFT PUNK - ONE MORE TIME,1
,,ANDREAS BOURANI - HEY,1
,,ANDREAS BOURANI - NUR IN MEINEM KOPF,1
,,"NENA - IRGENDWIE, IRGENDWO, IRGENDWANN",1
,,CRO - EINMAL UM DIE WELT,1
,,PATRICK SWAYZE - SHE'S LIKE THE WIND,1
,,DIDO - HERE WITH ME,1
,,DIDO - WHITE FLAG,1
,,JORIS - HERZ ÜBER KOPF,1
,,TWENTY 4 SEVEN - IS IT LOVE?,1
,,WALK THE MOON - SHUT UP AND DANCE,1
,,MOLOKO - SING IT BACK,1
,,CHRISTINA AGUILERA/LIL'KIM/MYA & PINK - LADY MARMALADE (VOULEZ-VOUS COUCHER AVEC MOI CE SOIR),1
,,CYRIL & JAMES BLUNT - TEARS DRY TONIGHT,1
,,CHUMBAWAMBA - TUBTHUMPING,1
,,CHARLIE PUTH - ONE CALL AWAY,1
,,EXTREME - MORE THAN WORDS,1
,,THE UNDERDOG PROJECT - SUMMER JAM,1
,,PHIL COLLINS - A GROOVY KIND OF LOVE,1
,,PHIL COLLINS - IN THE AIR TONIGHT,1
,,RED HOT CHILI PEPPERS - CALIFORNICATION,1
,,RED HOT CHILI PEPPERS - SNOW (HEY OH),1
,,RED HOT CHILI PEPPERS - DARK NECESSITIES,1
,,TALK TALK - SUCH A SHAME,1
,,WHAM! - CLUB TROPICANA,1
,,WHAM! - WAKE ME UP BEFORE YOU GO GO,1
,,MARC COHN - WALKING IN MEMPHIS,1
,,STEFANIE HEINZMANN - DIGGIN' IN THE DIRT,1
,,RAY DALTON - THE BEST IS YET TO COME,1
,,WEEKND - SAVE YOUR TEARS,1
,,REGARD | RAYE - SECRETS,1
,,OWL CITY - FIREFLIES,1
