Artist,Times Played,Artist - Song,Times Played
MÜNCHENER FREIHEIT,1,R. CITY FEAT. ADAM LEVINE - LOCKED AWAY,2
JAMES MORRISON FEAT. NELLY FUR,1,PHIL COLLINS & PHILIP BAILEY - EASY LOVER,2
NATALIA KILLS,1,ANDREAS BOURANI - NUR IN MEINEM KOPF,2
ROONEY,1,NO DOUBT - IT'S MY LIFE,2
PURPLE DISCO MACHINE & SOPHIE,1,BEE GEES - YOU WIN AGAIN,2
NATALIE IMBRUGLIA,1,CHRIS BROWN - YEAH 3X,2
THE FAIM,1,DESTINY'S CHILD - INDEPENDENT WOMEN PART I,2
ACDC,1,DESTINY'S CHILD - SURVIVOR,2
WOMACK & WOMACK,1,OUTKAST - MS. JACKSON,2
ISAAK,1,EURYTHMICS - SWEET DREAMS,2
T.A.T.U.,1,COOLIO - GANGSTA'S PARADISE,2
JASON MRAZ,1,DAVID GUETTA FEAT. SIA - TITANIUM,2
GUNS N' ROSES,1,MARILLION - KAYLEIGH,2
JOURNEY,1,MATT SIMONS - OPEN UP,2
TAYLOR SWIFT FEAT. POST MALONE,1,SCORPIONS - WIND OF CHANGE,2
JUPITER JONES,1,BLONDIE - MARIA,2
BLUE LAGOON,1,SANTANA - MARIA MARIA,2
JACK JOHNSON,1,SANTANA - SMOOTH,2
OMC,1,HOOBASTANK - THE REASON,2
SHERYL CROW,1,BLUE - ALL RISE,2
FELIX JAEHN FEAT. CALUM SCOTT,1,SOULSISTER - THE WAY TO YOUR HEART,2
ROBIN SCHULZ FEAT. FRANCESCO Y,1,DAVID GUETTA & ANNE-MARIE & CO - BABY DON'T HURT ME,2
FA FEAT. GLASPERLENSPIEL,1,MAGIC - RUDE,2
STYX,1,"FELIX JAEHN, HIGHT, ALEX AIONO - HOT2TOUCH",2
SIA AND DAVID GUETTA,1,CULTURE BEAT - MR. VAIN,2
JOHANNES OERDING,1,A-HA - HUNTING HIGH AND LOW,2
RAYE FEAT. 070 SHAKE,1,"MEDUZA, ONEREPUBLIC, LEONY - FIRE",2
MAROON 5 FEAT. CHRISTINA AGUIL,1,NO ANGELS - DAYLIGHT IN YOUR EYES,2
KYGO FEAT. MIGUEL,1,NO ANGELS - LIKE ICE IN THE SUNSHINE,2
THE STRUMBELLAS,1,FALCO - ROCK ME AMADEUS,2
DYNORO & GIGI D'AGOSTINO,1,FALCO - OUT OF THE DARK,2
THE POLICE,1,CLEAN BANDIT AND MABEL FEAT. 2 - TICK TOCK,2
BOB MARLEY VS FUNKSTAR DELUXE,1,CRAIG DAVID - WALKING AWAY,2
MORAT FEAT. ALVARO SOLER,1,GALANTIS FEAT. ONE REPUBLIC - BONES,2
GYM CLASS HEROES,1,FUGEES - READY OR NOT,2
LAS KETCHUP,1,N'SYNC - TEARING UP MY HEART,2
OCEANA,1,JUSTIN BIEBER FEAT. DANIEL CAE - PEACHES,2
KYGO X AVA MAX,1,ALLE FARBEN FEAT. KELVIN JONES - ONLY THING WE KNOW,2
BEAT SYSTEM,1,CHAD KROEGER - HERO,2
MIAMI SOUND MACHINE,1,SWEDISH HOUSE MAFIA - DON'T YOU WORRY CHILD,2
GERI HALLIWELL,1,SHEPPARD - GERONIMO,2
WANTED,1,MILLI VANILLI - GIRL YOU KNOW IT'S TRUE,2
TIFFANY ARIS,1,DAVE STEWART - LILY WAS HERE,2
UDO LINDENBERG X APACHE 207,1,DISCOBOYS - FOR YOU,2
HERMES HOUSE BAND,1,24KGOLDN FEAT. IANN DIOR - MOOD,2
PATRICE,1,WHEATUS - TEENAGE DIRTBAG,2
VILLAGE PEOPLE,1,MADONNA FEAT. JUSTIN TIMBERLAK - 4 MINUTES,2
LEANN RIMES,1,MIKE & THE MECHANICS - OVER MY SHOULDER,2
MICHAEL GRAY,1,"DAVID GUETTA, HYPATON, BONNIE  - TOGETHER",2
J. BALVIN FEAT. WILLY WILLIAM,1,ZAYN FEAT. SIA - DUSK TILL DAWN,2
REAL MCCOY,1,LAURA BRANIGAN - SELF CONTROL,2
LUNIZ',1,GLASPERLENSPIEL - GEILES LEBEN,2
KRAFTKLUB,1,SHABOOZEY - A BAR SONG (TIPSY),2
DOJA CAT,1,CHAKA KHAN - AIN'T NOBODY,2
NO MERCY,1,SIA - CHEAP THRILLS,2
MARQUESS FEAT. RAYKUBA,1,ALL 4 ONE - I SWEAR,2
MÅNESKIN,1,KYGO X ONEREPUBLIC - CHASING PARADISE,2
TACABRO,1,BORMIN' - BREAK YOUR HEART,2
PANIC! AT THE DISCO,1,ROBIN SCHULZ FEAT. JAMES BLUNT - OK,2
ALICE DEEJAY,1,LEONY & G-EAZY - ROCK N ROLL (MATT SASSARI REMIX),2
CLEAN BANDIT & JESS GLYNNE,1,CASCADA - GLORIOUS,2
BONEY M,1,"MONTEZ, CLUESO, ELIF, KONTRA K - ZUSAMMEN",2
CEASARS,1,SUGABABES - ABOUT YOU NOW,2
SUPER-HI X NEEKA,1,THE KILLERS - HUMAN,2
MIGHTY DUB KATZ,1,"SOPHIE AND THE GIANTS, PURPLE  - PARADISE",2
TOM JONES AND MOUSSE T.,1,YOUSSOU N'DOUR & NENEH CHERRY - 7 SECONDS,2
ODYSSEY,1,KEANE - SOMEWHERE ONLY WE KNOW,2
MUSE,1,CALVIN HARRIS FEAT. JOHN NEWMA - BLAME,2
LMFAO,1,SIDO FEAT. ANDREAS BOURANI - ASTRONAUT,2
SCATMAN JOHN,1,SNOW PATROL - CHASING CARS,2
GESTÖRT ABER GEIL FEAT. KOBY F,1,NELLY - DILEMMA,2
LA ROUX,1,THE CRANBERRIES - ZOMBIE,2
CAPTAIN JACK,1,JAMELIA - SUPERSTAR,2
GURU JOSH PROJECT,1,THE CALLING - WHEREVER YOU WILL GO,2
PURPLE DISCO MACHINE X SOPHIE,1,LIGHTHOUSE FAMILY - HIGH,2
JASON DERULO FEAT. FRENCH MONT,1,ISRAEL KAMAKAWIWO'OLE - OVER THE RAINBOW,2
PUSSYCAT DOLLS,1,ADAM LAMBERT - WHATAYA WANT FROM ME,2
FRANZ FERDINAND,1,4 NON BLONDES - WHAT'S UP?,2
REEL 2 REAL,1,ROBIN SCHULZ FEAT. ERIKA SIROL - SPEECHLESS,2
THIRTY SECONDS TO MARS,1,GEORGE MICHAEL - FAITH,2
MARC ANTHONY,1,GEORGE MICHAEL - CARELESS WHISPER,2
OLIVIA RODRIGO,1,UGLY KID JOE - CATS IN THE CRADLE,2
RIKU RAJAMAA & STANFOUR,1,HURTS - STAY,2
BÜRGER LARS DIETRICH,1,OTHER ONES - ANOTHER HOLIDAY,2
ICH & ICH,1,ALL-AMERICAN REJECTS - GIVES YOU HELL,2
K-MARO,1,THE POINTER SISTERS - I'M SO EXCITED,2
LUXUSLÄRM,1,GOTYE FEAT. KIMBRA - SOMEBODY THAT I USED TO KNOW,2
LUCENZO,1,CLEAN BANDIT FEAT. ANNE-MARIE - ROCKABYE,2
JOSE DE RICO,1,FICTION FACTORY - (FEELS LIKE) HEAVEN,2
KYGO & WHITNEY HOUSTON,1,MEN AT WORK - DOWN UNDER,2
LADY GAGA & BRUNO MARS,1,COLBIE CAILLAT - BUBBLY,2
TOBY ROMEO X DECLAN J DONOVAN,1,ECHT - DU TRÄGST KEINE LIEBE IN DIR,2
MODJO,1,TOM WALKER - LEAVE A LIGHT ON,2
MARIA MENA,1,THE GOO GOO DOLLS - IRIS,2
BELLINI,1,DJ ANTOINE - WELCOME TO ST. TROPEZ,2
TOTEN HOSEN,1,GIANT ROOKS - BEDROOM EXILE,2
PURPLE DISCO MACHINE X ÁSDÍS,1,3 DOORS DOWN - HERE WITHOUT YOU,2
ERIC CLAPTON,1,TONI BRAXTON - UN-BREAK MY HEART,2
GLOCKENBACH FEAT. CLOCKCLOCK,1,BOBBY MCFERRIN - DON'T WORRY BE HAPPY,2
SOUNDGARDEN,1,ZAZ - JE VEUX,2
THE KID LAROI,1,PASCAL LETOUBLON FEAT. LEONY - FRIENDSHIPS (LOST MY LOVE),2
OLLY MURS FEAT. RIZZLE KICKS,1,MARQUE - ONE TO MAKE HER HAPPY,2
LIONEL RICHIE,1,JOHN LEGEND - ALL OF ME,2
RUDIMENTAL FEAT. JAMES ARTHUR,1,METALLICA - NOTHING ELSE MATTERS,2
CROWDED HOUSE,1,ALAN WALKER - FADED,2
HEART,1,MADCON FEAT. RAY DALTON - DON'T WORRY,2
GEORGE MICHAEL FEAT. MARY J. B,1,DUFFY - WARWICK AVENUE,2
OFENBACH FEAT. NICK WATERHOUSE,1,2 PAC - CHANGES,2
TING TINGS,1,DAVID GUETTA X MISTAJAM X JOHN - IF YOU REALLY LOVE ME (HOW WILL I KNOW),1
PSY,1,JUSTIN TIMBERLAKE - SEÑORITA,1
FERGIE,1,JUSTIN TIMBERLAKE - MY LOVE,1
ALOK X ELLA EYRE X KENNY DOPE ,1,ED SHEERAN - PERFECT,1
ROUTE 94 FEAT. JESS GLYNN,1,ED SHEERAN - BAD HABITS,1
"RONIS GOLIATH, BEES & HONEY WA",1,ED SHEERAN - GALWAY GIRL,1
SNOOP DOGG FEAT. DAT NIGGA DAZ,1,PRINCE - LET'S GO CRAZY,1
MGMT,1,NICO SANTOS - WOULD I LIE TO YOU,1
DEICHKIND,1,NICO SANTOS - WEEKEND LOVER,1
"2245 UHR, 05.08.2025",1,NICO SANTOS - PLAY WITH FIRE,1
LUNAX FEAT. MYNE,1,LADY GAGA - BORN THIS WAY,1
ROE BYRNE,1,LADY GAGA - BAD ROMANCE,1
MARTIN GARRIX X JVKE,1,LADY GAGA - POKER FACE,1
BILLY IDOL,1,LADY GAGA - HOLD MY HAND,1
COCK ROBIN,1,ENRIQUE IGLESIAS - BAILANDO*,1
EMPIRE OF THE SUN,1,TATE MCRAE - YOU BROKE ME FIRST,1
,,LINKIN PARK - NUMB,1
,,LINKIN PARK - IN THE END,1
,,LINKIN PARK - WHAT I'VE DONE,1
,,REA GARVEY - WILD LOVE,1
,,BON JOVI - BED OF ROSES,1
,,LEONY - HOLDING ON,1
,,DEPECHE MODE - JUST CAN'T GET ENOUGH,1
,,DEPECHE MODE - PEOPLE ARE PEOPLE,1
,,KELLY CLARKSON - MY LIFE WOULD SUCK WITHOUT YOU,1
,,KELLY CLARKSON - HEARTBEAT SONG,1
,,BOB MARLEY - COULD YOU BE LOVED,1
,,THE BLACK EYED PEAS - I GOTTA FEELING,1
,,THE BLACK EYED PEAS - MY HUMPS,1
,,THE BLACK EYED PEAS - WHERE IS THE LOVE?,1
,,THE BLACK EYED PEAS - MEET ME HALFWAY,1
,,SUNRISE AVENUE - HEARTBREAK CENTURY,1
,,BANANARAMA - CRUEL SUMMER,1
,,APACHE 207 - MIAMI,1
,,KELVIN JONES - PIANO,1
,,KELVIN JONES - DON'T LET ME GO,1
,,KAOMA - LAMBADA,1
,,PETER FOX - STADTAFFE,1
,,DAVID GUETTA & SIA - LET'S LOVE,1
,,FOREIGNER - SAY YOU WILL,1
,,R.E.M. - EVERYBODY HURTS,1
,,DUA LIPA - DANCE THE NIGHT,1
,,DUA LIPA - HALLUCINATE,1
,,SNOW - INFORMER,1
,,BRUNO MARS - MARRY YOU,1
,,RONAN KEATING - WHEN YOU SAY NOTHING AT ALL,1
,,RONAN KEATING - LIFE IS A ROLLERCOASTER,1
,,TEARS FOR FEARS - SHOUT,1
,,WILL SMITH - GETTIN' JIGGY WITH IT,1
,,HERBERT GRÖNEMEYER - LIED 1 - STÜCK VOM HIMMEL,1
,,HERBERT GRÖNEMEYER - DER WEG,1
,,HERBERT GRÖNEMEYER - FLUGZEUGE IM BAUCH,1
,,HERBERT GRÖNEMEYER - BOCHUM,1
,,HERBERT GRÖNEMEYER - MÄNNER,1
,,HERBERT GRÖNEMEYER - MAMBO,1
,,JUSTIN BIEBER FEAT. BLOODPOP - FRIENDS,1
,,RICHARD MARX - RIGHT HERE WAITING,1
,,MICHAEL SCHULTE - STAY,1
,,MICHAEL SCHULTE - BACK TO THE START,1
,,MICHAEL SCHULTE - YOU LET ME WALK ALONE,1
,,BILLIE EILISH - BAD GUY,1
,,RICKY MARTIN - NOBODY WANTS TO BE LONELY,1
,,RICKY MARTIN - LA COPA DE LA VIDA  THE CUP OF LIFE,1
,,LOI - THE WAY I WANT IT,1
,,KAMRAD - FEEL ALIVE,1
,,BASTILLE - GOOD GRIEF,1
,,SIDO - BILDER IM KOPF,1
,,PHIL COLLINS - TWO HEARTS,1
,,PHIL COLLINS - I WISH IT WOULD RAIN DOWN,1
,,PHIL COLLINS - AGAINST ALL ODDS,1
,,PHIL COLLINS - IN THE AIR TONIGHT,1
,,KATY PERRY - CALIFORNIA GURLS,1
,,KATY PERRY - DARK HORSE,1
,,KATY PERRY - I KISSED A GIRL,1
,,KATY PERRY - LAST FRIDAY NIGHT (T.G.I.F.),1
,,AURA DIONE - FRIENDS,1
,,P!NK - WALK ME HOME,1
,,P!NK - SO WHAT,1
,,P!NK - WHO KNEW,1
,,P!NK - ALL I KNOW SO FAR,1
,,LEWIS CAPALDI - SOMEONE YOU LOVED,1
,,LEWIS CAPALDI - BEFORE YOU GO,1
,,ELLIE GOULDING - SOMETHING IN THE WAY YOU MOVE,1
,,SDP  FEAT. ADEL TAWIL - ICH WILL NUR DASS DU WEISST,1
,,AVA MAX - MY HEAD & MY HEART,1
,,AVA MAX - TORN,1
,,AVA MAX - WHO'S LAUGHING NOW,1
,,MAROON 5 - MOVES LIKE JAGGER,1
,,QUEEN - ANOTHER ONE BITES THE DUST,1
,,ALICIA KEYS - FALLIN',1
,,BEYONCÉ - SWEET DREAMS,1
,,BEYONCÉ - SINGLE LADIES (PUT A RING ON IT),1
,,EMINEM - LOSE YOURSELF,1
,,EMINEM - THE REAL SLIM SHADY,1
,,ALVARO SOLER - SOFIA,1
,,ALVARO SOLER - MUERO,1
,,ALVARO SOLER - LA CINTURA,1
,,MADONNA - VOGUE,1
,,MADONNA - THE POWER OF GOOD-BYE,1
,,MADONNA - SORRY,1
,,NICKELBACK - PHOTOGRAPH,1
,,THE BANGLES - ETERNAL FLAME,1
,,DIE TOTEN HOSEN - TAGE WIE DIESE,1
,,NELLY FURTADO - MANEATER,1
,,NELLY FURTADO - PROMISCUOUS,1
,,NELLY FURTADO - I'M LIKE A BIRD,1
,,COLDPLAY - PARADISE,1
,,COLDPLAY - YELLOW,1
,,COLDPLAY - CLOCKS (RHYTHMS DEL MUNDO),1
,,INI KAMOZE - HERE COMES THE HOTSTEPPER,1
,,STING - AN ENGLISHMAN IN NEW YORK,1
,,JASON DERULO - BREATHING,1
,,MICHAEL JACKSON - DIRTY DIANA,1
,,MICHAEL JACKSON - WANNA BE STARTIN' SOMETHIN',1
,,TOM GREGORY - RATHER BE YOU,1
,,TOM GREGORY - FORGET SOMEBODY,1
,,MICHEL TELO - AI SE EU TE PEGO,1
,,JENNIFER LOPEZ - DANCE AGAIN,1
,,CAMILO & SHAWN MENDES - KESI (REMIX),1
,,OPM - HEAVEN IS A HALFPIPE,1
,,"YOUNOTUS, LAVINIA - CANYONS",1
,,ALANIS MORISSETTE - IRONIC,1
,,ALANIS MORISSETTE - GUARDIAN,1
,,EDWARD MAYA & VIKA JIGULINA - STEREO LOVE,1
,,LOONA - BAILANDO,1
,,BOSSE - STEINE,1
,,BOSSE - SCHÖNSTE ZEIT,1
,,GEORGE EZRA - BUDAPEST,1
,,GENESIS - NO SON OF MINE,1
,,IMAGINE DRAGONS - DEMONS (TELYKAST REMIX),1
,,BEACH BOYS - KOKOMO,1
,,BUDDY - AB IN DEN SÜDEN,1
,,PETER ANDRE - MYSTERIOUS GIRL,1
,,FLO RIDA - I CRY,1
,,WINCENT WEISS - WER WENN NICHT WIR,1
,,AVICII - HEAVEN,1
,,SHAWN MENDES - STITCHES,1
,,EIFFEL 65 - BLUE (DA BA DEE),1
,,RIHANNA - UNFAITHFUL,1
,,RIHANNA - PON DE REPLAY,1
,,RIHANNA - DON'T STOP THE MUSIC,1
,,RIHANNA - TE AMO,1
,,RIHANNA - WE FOUND LOVE,1
,,ROBBIE WILLIAMS - ETERNITY,1
,,ROBBIE WILLIAMS - LET ME ENTERTAIN YOU,1
,,MIKE OLDFIELD - SHADOW ON THE WALL,1
,,MADCON - GLOW,1
,,REAMONN - STAR,1
,,REAMONN - SUPERGIRL,1
,,REAMONN - TONIGHT,1
,,ROXETTE - FADING LIKE A FLOWER,1
,,LAURELL - LOVE IT,1
,,LAURELL - HABIT,1
,,LEVENT GEIGER - SANCTUARY,1
,,SELENA GOMEZ FEAT.  MARSHMELLO - WOLVES,1
,,JAN DELAY - KLAR,1
,,JAN DELAY - TÜRLICH TÜRLICH  WORD UP,1
,,USHER - SCREAM,1
,,EVANESCENCE - MY IMMORTAL,1
,,WHITNEY HOUSTON - MY LOVE IS YOUR LOVE,1
,,DEAF HAVANA - LAWN TENNIS,1
,,CYNDI LAUPER - TIME AFTER TIME,1
,,DERMOT KENNEDY - BETTER DAYS,1
,,DERMOT KENNEDY - OUTNUMBERED,1
,,UB 40 - RED RED WINE,1
,,PLAN B - SHE SAID,1
,,ANASTACIA - I'M OUTTA LOVE,1
,,ANASTACIA - LEFT OUTSIDE ALONE,1
,,GREEN DAY - BASKET CASE,1
,,GREEN DAY - 21 GUNS,1
,,GREEN DAY - AMERICAN IDIOT,1
,,MARQUESS - VAYAMOS COMPANEROS,1
,,MARQUESS - NO ME LLEVAS,1
,,CULCHA CANDELA - MONSTA,1
,,DAFT PUNK - ONE MORE TIME,1
,,LENNY KRAVITZ - I'LL BE WAITING,1
,,ALLE FARBEN & GRAHAM CANDY & L - FLOWERS,1
,,TOM ODELL - ANOTHER LOVE,1
,,TOM ODELL - ANOTHER LOVE (ZWETTE REMIX),1
,,PINK FLOYD - WISH YOU WERE HERE,1
,,SASHA - LUCKY DAY,1
,,SASHA - I FEEL LONELY,1
,,LIFEHOUSE - HALFWAY GONE,1
,,QUEENS OF THE STONE AGE - I NEVER CAME,1
,,DIE FANTASTISCHEN VIER - MFG,1
,,DIDO - THANK YOU,1
,,DIDO - WHITE FLAG,1
,,SHAGGY - OH CAROLINA,1
,,SHAGGY - FEEL THE RUSH,1
,,GWEN STEFANI - HOLLABACK GIRL,1
,,ALLE FARBEN FEAT. KIDDO - ALRIGHT,1
,,OLLY MURS - HEART SKIPS A BEAT,1
,,CARLY RAE JEPSEN - I REALLY LIKE YOU,1
,,AVICII FEAT. ALOE BLACC - SOS,1
,,TAIO CRUZ - THERE SHE GOES,1
,,TRACY CHAPMAN - TALKING 'BOUT A REVOLUTION,1
,,ONE REPUBLIC - APOLOGIZE,1
,,ONE REPUBLIC - I AIN'T WORRIED,1
,,"TOPIC, DAECOLM - CONTROL OF ME",1
,,BILLY JOEL - THE RIVER OF DREAMS,1
,,ALLE FARBEN FEAT. JANIECK - LITTLE HOLLYWOOD,1
,,ELEVATOR BOYS - CALIFORNIA,1
,,LIMP BIZKIT - BEHIND BLUE EYES,1
,,LIMP BIZKIT - TAKE A LOOK AROUND,1
,,SKAAR - MISSING OUT,1
,,NO DOUBT - DON'T SPEAK,1
,,MARC ATLAS - MIDNIGHT SUN,1
,,CHRIS BROWN - DON'T WAKE ME UP,1
,,DR ALBAN - IT'S MY LIFE,1
,,JUSTIN JESSO - UNREASONABLE,1
,,SHAKIRA - HIPS DON'T LIE,1
,,SHAKIRA - WHENEVER WHEREVER,1
,,DIE ÄRZTE - SCHREI NACH LIEBE,1
,,DIE ÄRZTE - UNROCKBAR,1
,,ED SHEERAN & JUSTIN BIEBER - I DON'T CARE,1
,,EURYTHMICS - HERE COMES THE RAIN AGAIN,1
,,ABBA - GIMME GIMME GIMME,1
,,AYLIVA X APACHE 207 - WUNDER,1
,,ELLEY DUHÉ & TEDDY SWIMS - FACE MYSELF,1
,,PURPLE DISCO MACHINE X THE MAG - ALL MY LIFE,1
,,BLUE - U MAKE ME WANNA,1
,,BAKAR X SUMMER WALKER - HELL N BACK,1
,,LAID BACK - SUNSHINE REGGAE,1
,,GUSTTAVO LIMA - BALADA (TCHE TCHERERE TCHE TCHE),1
,,B.O.B FEAT. HAYLEY WILLIAMS - AIRPLANES,1
,,ALOK X SIGALA X ELLIE GOULDING - ALL BY MYSELF,1
,,ROBIN SCHULZ  FEAT. KIDDO - ALL WE GOT,1
,,LEONA LEWIS - BLEEDING LOVE,1
,,LEONA LEWIS - RUN,1
,,SAM FELDT X JVKE X ANITTA - MI AMOR,1
,,SHOUSE - LOVE TONIGHT,1
,,LIAM PAYNE FEAT. A BOOGIE WIT  - STACK IT UP,1
,,JERMAINE JACKSON - WHEN THE RAIN BEGINS TO FALL,1
,,CHICANE - OFFSHORE,1
,,WIR SIND HELDEN - NUR EIN WORT,1
,,MILOW - HOWLING AT THE MOON,1
,,MILOW - YOU DON'T KNOW,1
,,IYAZ - REPLAY,1
,,N'SYNC - BYE BYE BYE,1
,,MAX GIESINGER - WENN SIE TANZT,1
,,ROMAN LOB - STANDING STILL,1
,,REVOLVERHELD - DAS KANN UNS KEINER NEHMEN,1
,,GABRIELLA CILMI - SWEET ABOUT ME,1
,,DJ BOBO - EVERYBODY,1
,,LMC VS U2 - TAKE ME TO THE CLOUDS ABOVE,1
,,BAHA MEN - WHO LET THE DOGS OUT,1
,,SEEED FEAT. CEE LO GREEN - AUFSTEHN,1
,,WU TANG CLAN - GRAVEL PIT,1
,,SNOOP DOGG - DROP IT LIKE IT'S HOT,1
,,PRINCE ITAL. JOE - HAPPY PEOPLE,1
,,PRINCE ITAL. JOE - UNITED,1
,,JOEL CORRY X JAX JONES FEAT. C - OUT OUT,1
,,SNAP! - THE POWER,1
,,SNAP! - RHYTHM IS A DANCER,1
,,"HUGEL, DAVID GUETTA, KEHLANI,  - THINK OF ME",1
,,EMF - UNBELIEVABLE,1
,,50 CENT - IN DA CLUB,1
,,ROZALLA - EVERYBODY'S FREE,1
,,STROMAE - ALORS ON DANSE,1
,,ELLA RED & CLOUDY JUNE - I LIKE YOU BEST (CLOUD 9 VERSION),1
,,KERI HILSON - I LIKE,1
,,ROBERTO BATES FEAT. VIOLA - WILD AT HEART,1
,,TEN CC - DREADLOCK HOLIDAY,1
,,THE CHAINSMOKERS FEAT. COLDPLA - SOMETHING JUST LIKE THIS,1
,,UB 40 & CHRISSIE HYNDE - I GOT YOU BABE,1
,,PURPLE DISCO MACHINE X SOPHIE  - IN THE DARK,1
,,RIGHEIRA - VAMOS A LA PLAYA,1
,,ULTRAVOX - DANCING WITH TEARS IN MY EYES,1
,,MILKY CHANCE - COCOON,1
,,SIA - NEVER GIVE UP,1
,,SIA - CHANDELIER,1
,,"FAST BOY, TOPIC - FORGET YOU",1
,,JAXOMY X AGATINO ROMERO X RAFF - PEDRO (SLOW VERSION),1
,,RITON X OLIVER HELDENS FEAT. V - TURN ME ON,1
,,DAVID GUETTA FEAT. CEDRIC GERV - WOULD I LIE TO YOU,1
,,KELIS - TRICK ME,1
,,THE BLACK EYED PEAS X J BALVIN - RITMO (BAD BOYS FOR LIFE),1
,,VANESSA AMOROSI - ABSOLUTELY EVERYBODY,1
,,NICKI MINAJ - STARSHIPS,1
,,FOO FIGHTERS - BEST OF YOU,1
,,FOO FIGHTERS - TIMES LIKE THESE,1
,,KLANGKARUSSELL & OLIVA - HOLY FATHER,1
,,MARINA AND THE DIAMONDS - PRIMADONNA,1
,,LUNCHMONEY LEWIS FEAT. CHLOE A - WHIP IT!,1
,,JOYCE SIMS - COME INTO MY LIFE,1
,,JAY-Z FEAT. ALICIA KEYS - EMPIRE STATE OF MIND,1
,,GORILLAZ FEAT. DE LA SOUL - FEEL GOOD INC,1
,,KANYE WEST FEAT.  JAMIE FOXX - GOLD DIGGER,1
,,TAG TEAM - WHOOMP! (THERE IT IS),1
,,MOBY - LIFT ME UP,1
,,DUCK SAUCE - BARBRA STREISAND,1
,,LEONY & G-EAZY - ROCK N ROLL,1
,,MAJOR LAZER FEAT. MØ & DJ SNAK - LEAN ON,1
,,"CIARA FEAT. MISSY ELLIOTT - 1, 2 STEP",1
,,DRENCHILL FEAT. INDIIANA - FREED FROM DESIRE,1
,,PITBULL FEAT. CHRISTINA AGUILE - FEEL THIS MOMENT,1
,,CASCADA - EVACUATE THE DANCEFLOOR,1
,,DUKE DUMONT - I GOT U,1
,,SEEED FEAT. BLACK KAPPA - DICKES B,1
,,SEAN PAUL - GOT 2 LUV U,1
,,SEAN PAUL - WE BE BURNIN',1
,,JUNIOR SENIOR - MOVE YOUR FEET,1
,,FRENCH AFFAIR - MY HEART GOES BOOM,1
,,SERGIO MENDES FEAT. BLACK EYED - MAS QUE NADA,1
,,MR. BELT & WEZOL - IT'S NOT RIGHT (BUT IT'S OK),1
,,MARTIN SOLVEIG & DRAGONETTE - HELLO,1
,,SUGABABES - PUSH THE BUTTON,1
,,JEFF BUCKLEY - HALLELUJAH,1
,,MARY MARY - SHACKLES,1
,,THE KILLERS - SOMEBODY TOLD ME,1
,,JULI - GEILE ZEIT,1
,,MÜNCHENER FREIHEIT - OHNE DICH (SCHLAF ICH HEUT NACHT NICHT EIN),1
,,JAMES MORRISON FEAT. NELLY FUR - BROKEN STRINGS,1
,,NATALIA KILLS - MIRRORS,1
,,ROONEY - WHEN DID YOUR HEART GO MISSING,1
,,PURPLE DISCO MACHINE & SOPHIE - HYPNOTIZED,1
,,NATALIE IMBRUGLIA - TORN,1
,,MACKLEMORE - CAN'T HOLD US,1
,,MACKLEMORE - AND WE DANCED,1
,,THE FAIM - SUMMER IS A CURSE,1
,,ACDC - YOU SHOOK ME ALL NIGHT LONG,1
,,WOMACK & WOMACK - TEARDROPS,1
,,INNER CIRCLE - BAD BOYS,1
,,ISAAK - ALWAYS ON THE RUN,1
,,T.A.T.U. - ALL THE THINGS SHE SAID,1
,,JASON MRAZ - I'M YOURS,1
,,GUNS N' ROSES - KNOCKIN' ON HEAVENS DOOR,1
,,JOURNEY - DON'T STOP BELIEVIN',1
,,TAYLOR SWIFT FEAT. POST MALONE - FORTNIGHT,1
,,CHARLIE PUTH - LIGHT SWITCH,1
,,CHARLIE PUTH - ATTENTION,1
,,JUPITER JONES - STILL,1
,,NE-YO - SO SICK,1
,,NE-YO - CLOSER,1
,,KINGS OF LEON - SEX ON FIRE,1
,,KOOL & THE GANG - FRESH,1
,,KOOL & THE GANG - CELEBRATION,1
,,BLUE LAGOON - BREAK MY STRIDE,1
,,JACK JOHNSON - UPSIDE DOWN,1
,,OMC - HOW BIZARRE,1
,,SHERYL CROW - SOAK UP THE SUN,1
,,FELIX JAEHN FEAT. CALUM SCOTT - LOVE ON MYSELF,1
,,ROBIN SCHULZ FEAT. FRANCESCO Y - SUGAR,1
,,FA FEAT. GLASPERLENSPIEL - GEILES LEBEN 2025,1
,,STYX - BOAT ON THE RIVER,1
,,SIA AND DAVID GUETTA - FLOATING THROUGH SPACE,1
,,JOHANNES OERDING - KREISE,1
,,RAYE FEAT. 070 SHAKE - ESCAPISM,1
,,MAROON 5 FEAT. CHRISTINA AGUIL - MOVES LIKE JAGGER,1
,,KYGO FEAT. MIGUEL - REMIND ME TO FORGET,1
,,THE STRUMBELLAS - HARD LINES,1
,,DYNORO & GIGI D'AGOSTINO - IN MY MIND,1
,,THE POLICE - EVERY BREATH YOU TAKE,1
,,BOB MARLEY VS FUNKSTAR DELUXE - SUN IS SHINING,1
,,"MORAT FEAT. ALVARO SOLER - YO CONTIGO, TÚ CONMIGO",1
,,GYM CLASS HEROES - LOVELY DAY (SUMMER TWIST LIST),1
,,LAS KETCHUP - THE KETCHUP SONG (ASEREJE),1
,,OCEANA - ENDLESS SUMMER,1
,,KYGO X AVA MAX - WHATEVER,1
,,BEAT SYSTEM - FRESH,1
,,MIAMI SOUND MACHINE - DR. BEAT,1
,,DJ ANTOINE - MA CHERIE,1
