Artist,Times Played,Artist - Song,Times Played
JONAS BROTHERS & DEAN LEWIS,3,FRED AGAIN.. - DELILAH (PULL ME OUT OF THIS),4
PROVINZ X MAJAN X JEREMIAS,3,PURPLE DISCO MACHINE - DISHED (MALE STRIPPER),4
BICEP,3,AVA MAX - KINGS & QUEENS,4
BRAATEN & ROBIN TINHOLT,3,CHILDISH GAMBINO - FEELS LIKE SUMMER,4
JOHN SUMMIT,3,KATY PERRY - FIREWORK,4
"JAZZE PHA, LATTO CIARA",3,ARIANA GRANDE - 7 RINGS,4
ELLA BOH,3,"ARIANA GRANDE - THANK U, NEXT",4
SONNY FODERA X JAZZY,3,HUGEL - PATADAS DE AHOGADO / LATIN MAFIA (REWORK),4
MARTIN SOLVEIG & DRAGONETTE,3,YOLANDA BE COOL & DCUP - WE NO SPEAK AMERICANO,4
KYGO FEAT. PARSON JAMES,3,ELY OAKS - RUNNING AROUND,4
ALOK X JESS GLYNNE,3,"KEINEMUSIK (&RAMPA, ADAM PORT) ME FEAT. CHUALA - SAY WHAT",4
JAX JONES FEAT. INA WROLDSEN,3,GOOD NEIGHBOURS - RIPPLE,4
CLEAN BANDIT  FEAT. ZARA LARSSON,3,"BOB SINCLAR FEAT. STEVE EDWARDS - WORLD, HOLD ON (FISHER REWORK)",4
PARCELS,3,LUIS FONSI FEAT. DEMI LOVATO - ÉCHAME LA CULPA,4
DAVID GUETTA FEAT. NE-YO & AKON,3,LIL NAS X - THAT'S WHAT I WANT,4
TWO DOOR CINEMA CLUB,3,CARDI B FEAT. BAD BUNNY & J BALVIN - I LIKE IT,4
ENNIO,3,BOB MARLEY VS. FUNKSTAR DE LUXE - SUN IS SHINING,4
THE KOOKS,3,MARTERIA - OMG!,4
BAD BUNNY FEAT. DRAKE,3,BERQ - ROTE FLAGGEN,4
CLEAN BANDIT & JESS GLYNNE,3,BURNA BOY - LAST LAST,4
THE XX,3,DAVID GUETTA & ONEREPUBLIC - I DON'T WANNA WAIT,4
RITA ORA,3,RÜFÜS DU SOL - MUSIC IS BETTER,4
BAILEY ZIMMERMANN FEAT. THE KID LAROI,3,COLDPLAY - PARADISE,4
PINKPANTHERESS AMAARAE,3,LOST FREQUENCIES - THE FEELING,4
CAT BURNS,3,THE BLACK EYED PEAS X J BALVIN - RITMO (BAD BOYS FOR LIFE),4
TAYNA,3,DIJON - THE DRESS,4
THE BUCKETHEADS,3,PROVINZ - WALZER,4
GURU JOSH PROJECT,3,SURFACES - SUNDAY BEST,4
LOST FREQUENCIES X CALUM SCOTT,3,SAM GELLAITRY - ASSUMPTIONS,4
BECKY G & NATTI NATASHA,3,AVAION X SOFIYA NZAU - WACUKA,4
FELIX JAEHN FEAT. SANDRO CAVAZZA,3,LUIS FONSI & DADDY YANKEE FEAT. JUSTIN BIEBER - DESPACITO,4
FIREBOY DML & ED SHEERAN,3,ALEC BENJAMIN - LET ME DOWN SLOWLY,4
MARIO,3,SIA FEAT. KENDRICK LAMAR - THE GREATEST,4
ARMAND VAN HELDEN,3,DAVID GUETTA & BEBE REXHA - I'M GOOD (BLUE),4
KELIS,3,CLOCKCLOCK - SOMEDAY SOON,4
PURPLE DISCO MACHINE X DUKE DUMONT X NOTHING BUT THIEVES,3,CALVIN HARRIS FEAT. PHARRELL KATY PERRY & BIG SEAN - FEELS,4
LISA FEAT. DOJA CAT & RAYE,3,ROBERT MILES - CHILDREN,4
ROBIN SCHULZ FEAT. JASMINE THOMPSON,3,AVRIL LAVIGNE - COMPLICATED,4
FIREBOY DML & PEACE CONTROL,3,ODEN & FATZO - LAUREN,4
LOS DEL RIO,3,TIËSTO FEAT. TATE MCRAE - 10:35,4
MGK,3,LUMIDEE - NEVER LEAVE YOU (UH-OOOH),4
KAUTA,3,FLUME - NEVER BE LIKE YOU,4
JOJO,2,MALIK HARRIS - LAWIYA,4
TRAVIS SCOTT X SHECK WES X DON TOLIVER,2,JAMIE XX FEAT. ROMY & OLIVER SIM - WAITED ALL NIGHT,4
THE STREETS,2,LUCIANO FEAT. OMAH LAY - ANOTHER VIBE,4
YANNIS CAMELPHAT & FOALS,2,JASON DERULO FEAT. 2 CHAINZ - TALK DIRTY,4
FINCH X TREAM,2,JONAS BROTHERS - NO TIME TO TALK,4
FAT JOE FEAT. ASHANTI,2,JONAS BROTHERS - MIRROR TO THE SKY,4
JESS GLYNNE,2,SOLOMUN FEAT. ÄTNA - TUK TUK,4
FATBOY SLIM,2,LA ROUX - BULLETPROOF,4
"DJ SNAKE FEAT. OZUNA, CARDI B SELENA GOMEZ",2,B.O.B. FEAT. HAYLEY WILLIAMS - AIRPLANES,4
JHAY CORTEZ BAD BUNNY,2,AVENTURA - OBSESION,4
MITSKI,2,NOAH KAHAN - STICK SEASON,4
LONDON GRAMMAR,2,LARI LUKE FEAT. ALIDA - OUT OF THIS TOWN,4
DISCLOSURE FEAT. ELIZA DOOLITTLE,2,LARI LUKE - DOWN WITH IT,4
GUNNA JUSTIN BIEBER,2,MALUGI X PAUL SIRRELL - BE MY LOVER,4
FRED AGAIN.. X SWEDISH HOUSE MAFIA FEAT. FUTURE,2,LP GIOBBI FEAT. DJ TENNIS & JOSEPH ASHWORTH - ALL IN A DREAM,4
BURNA BOY FEAT. MICK JAGGER,2,CHRIS LAKE FEAT. ALEXIS ROBERTS - TURN OFF THE LIGHTS,4
BARRY CAN'T SWIM,2,ALLE FARBEN - LABYRINTH,4
MGMT,2,TOPIC X MOUGLETA X VEGEDREAM - ALBI,4
GIVEON,2,ELY OAKS X LAVINIA - BORDERLINE,4
PANIC SHACK,2,OMAH LAY - SOSO,4
FOLK BITCH TRIO,2,ALEX CLARE - TOO CLOSE,4
T.I.,2,FLO RIDA - MY HOUSE,4
21 SAVAGE FEAT. J. COLE,2,J BALVIN - AZUL,4
LEVI,2,ZOE WEES & DEAN LEWIS - LEARN TO LOVE,4
BURNA BOY FT. MICK JAGGER,2,LUNE - ICH GEHÖR NUR DIR <3,4
BOYGENIUS,2,CYRIL X MOONLGHT X THE LA'S - THERE SHE GOES,4
TRETTMANN FEAT. GZUZ,2,"STEVE AOKI, LAWRENT ROBIN SCHULZ - BLOODTYPE",4
ARLO PARKS,2,TOM GRENNAN - SOMEWHERE ONLY WE GO,4
TCHAMI FEAT. KALEEM TAYLOR,2,BADCHIEFF - KIND,4
AHADADREAM X PRIYA RAGU X SKRILLEX,2,RENEÉ RAPP - SHY,4
GORDO & DRAKE,2,SEAN PAUL FEAT. DUA LIPA - NO LIE,4
INFINITY INK,2,PAWSA & THE ADVENTURES OF STEVIE V - DIRTY CASH (MONEY TALKS),4
DISCLOSURE X ANDERSON .PAAK,2,ZOE WEES - TRAITOR,4
PURPLE DISCO MACHINE X SOPHIE AND THE GIANTS,2,ZOE WEES - DON'T GIVE UP,4
LF SYSTEM,2,MAC MILLER - GOOD NEWS,4
NIMINO,2,FELIX JAEHN & RAY DALTON - CALL IT LOVE,4
ZIMMER90,2,ALEX GAUDINO FEAT. CHRYSTAL WATERS - DESTINATION CALABRIA,4
"WIZTHEMC, BEES & HONEY",2,FAST BOY - NOTHING LASTS FOREVER,4
COI LERAY,2,MAJAN X ANAÏS X ENDZONE - 99 SORGEN,4
FRED AGAIN.. & BABY KEEM,2,KONTRA K X THE-DREAM - BACCARAT,4
ALEX WANN X ROUTE 94 X JESS GLYNNE,2,NICKY JAM & J BALVIN - X,4
BRUTALISMUS 3000,2,CHRIS LAKE X ABEL BALDER - EASE MY MIND,4
KEVIN DE VRIES & MAU P,2,DARIO G - SUNCHYME,4
BUNT. X TOM ODELL,2,NELLY FURTADO - SAY IT RIGHT,4
THE BLESSED MADONNA FEAT. CLEMENTINE DOUGLAS,2,LILLY WOOD & THE PRICK AND ROBIN SCHULZ - PRAYER IN C (ROBIN SCHULZ REMIX),4
FRAGMA,2,IYAZ - REPLAY,3
JOHN SUMMIT & HAYLA,2,TAYLOR SWIFT - BLANK SPACE,3
SKRILLEX & BOYS NOIZE,2,DOECHII - DENIAL IS A RIVER,3
THE BLESSED MADONNA FEAT. JACOB LUSK,2,LEONY - SIMPLE LIFE,3
ARGY X MEDUZA FEAT. POLLYANNA,2,NICO SANTOS - NUMBER 1,3
EVE,2,CHAPPELL ROAN - HOT TO GO!,3
DUKE DUMONT FEAT. JAX JONES,2,SABRINA CARPENTER - PLEASE PLEASE PLEASE,3
LOJAY X SARZ,2,TAIO CRUZ - HANGOVER,3
TIËSTO & DZEKO FEAT. PREME & POST MALONE,2,JONAS BLUE X FELIX JAEHN - WEEKENDS,3
SHAWN MENDES & CAMILA CABELLO,2,BASTILLE - BATHSHEBA & HIM,3
BLACK COFFEE & &ME,2,IMAGINE DRAGONS - DEMONS,3
KILIMANJARO JAZZY,2,IMAGINE DRAGONS - THUNDER,3
THE BLACK KEYS,2,NINA CHUBA - NINA,3
"KITSCHKRIEG FEAT. GRINGO, UFO361 TRETTMANN & GZUZ",2,NINA CHUBA - WILDBERRY LILLET,3
HAYLEY WILLIAMS,2,LEONIDEN - KIDS,3
ELVIS CRESPO,2,DISCLOSURE - YOU & ME (RIVO REMIX),3
THIRTY SECONDS TO MARS,2,ROYEL OTIS - SAY SOMETHING,3
TECH IT DEEP X GORDO,2,SEAN PAUL - TEMPERATURE,3
JUSTIN BIEBER FEAT. DANIEL CAESAR & GIVEON,2,1LIVE DJ SESSION - PURPLE DISCO MACHINE,3
JUNGLE,2,1LIVE DJ SESSION - CHRIS LAKE,3
KAE TEMPEST,2,TOMAN - VERANO EN NY,3
PAULA HARTMANN,2,DRAKE - PASSIONFRUIT,3
AYA NAKAMURA,2,"AUDIO BULLYS, DJS FROM MARS DAVID GUETTA - THINGS I HAVEN' TOLD YOU",3
KRAFTKLUB FEAT. TOKIO HOTEL,2,MILLENIUMKID & JBS - VIELLEICHT VIELLEICHT (HOLY PRIEST & ELMEFTI REMIX),3
JUJU FEAT. HENNING MAY,2,ERIC PRYDZ - CALL ON ME,3
RUDIMENTAL FEAT. MACKLEMORE JESS GLYNNE & DAN CAPLEN,2,PURPLE DISCO MACHINE - 1LIVE DJ-SESSION,3
LOST FREQUENCIES X ELLEY DUHÉ X X AMBASSADORS,2,MAU P - LIKE I LIKE IT,3
PROSPA,2,BLACK EYED PEAS - MEET ME HALFWAY,3
FLO RIDA FEAT. DAVID GUETTA,2,BLACK EYED PEAS - LET'S GET IT STARTED,3
HENRY MOODIE,2,50 CENT - CANDY SHOP,3
ALLE FARBEN & MOSS KENA,2,PURPLE DISCO MACHINE FEAT. MOSS KENA & THE KNOCKS - FIREWORKS,3
SELENA GOMEZ & MARSHMELLO,2,EIFFEL 65 - BLUE (DA BA DEE),3
WHEATUS,2,DANNY OCEAN - ME REHÚSO,3
DIMITRI VEGAS & LIKE MIKE X TIËSTO X DIDO X W&W,2,BRUNO MARS - TREASURE,3
FLO RIDA FEAT. KESHA,2,BRUNO MARS - GRENADE,3
GWEN STEFANI,2,LEVENT GEIGER - 2 DUMB KIDS,3
MURA MASA FEAT. NAO,2,JUBEL FEAT. NEIMY - DANCING IN THE MOONLIGHT,3
APACHE 207 X UDO LINDENBERG,2,TYLA - PUSH 2 START,3
RIHANNA FEAT. MIKKY EKKO,2,RAUW ALEJANDRO & BAD BUNNY - QUÉ PASARÍA...,3
GIGI PEREZ,2,"WESTCOL, OVY ON THE DRUMS BEÉLE - LA PLENA (W SOUND 05)",3
ANDERSON .PAAK FEAT. T. I.,2,SOPHIE ELLIS-BEXTOR - MURDER ON THE DANCEFLOOR,3
BEYONCE FEAT. JAY-Z,2,BLU CANTRELL FEAT. SEAN PAUL - BREATHE,3
AYRA STARR,2, - SNIPPED / PINKPANTHERESS / VIRALER SOUND / TIKTOK,3
FUTURE,2,ROSALÍA & RAUW ALEJANDRO - BESO,3
"DR. DRE FEAT. SIX-TWO, NATE DOGG HITTMAN & KURUPT",2,MARTIN GARRIX & DUA LIPA - SCARED TO BE LONELY,3
AMINÉ,2,MILKY CHANCE - DOWN BY THE RIVER,3
NAS,2,MILKY CHANCE - COLORADO,3
2 CHAINZ FEAT. TRAVIS SCOTT,2,SALVI SAK NOEL FEAT. SEAN PAUL - TRUMPETS,3
KENDRICK LAMAR FEAT. JAY ROCK,2,LOI - GET LUCKY,3
OUTKAST,2,ONEREPUBLIC - IF I LOSE MYSELF,3
MÊN AN TOL,2,LIL NAS X - MONTERO (CALL ME BY YOUR NAME),3
DISCLOSURE FEAT. ALUNAGEORGE,2,JAZEEK - SEXY LADY,3
INFINITY SONG,2,DJ SNAKE FEAT. BIPOLAR SUNSHINE - MIDDLE,3
ROBIN SCHULZ X STEVE AOKI X LAWRENT,2,THE CREATOR TYLER - SUGAR ON MY TONGUE,3
DAVID GUETTA FEAT. AKON,2,THE CREATOR TYLER - BIG POE,3
"ŁASZEWO, A$AP ROCKY ALOK",2,DJO - END OF BEGINNING,3
MARTERIA & CASPER,2,BURNA BOY - HOOKMB / BURNA BOY / TATATA,3
GLASS ANIMALS FEAT. ARLO PARKS,2,BURNA BOY - SITTIN' ON TOP OF THE WORLD,3
CALVIN HARRIS FEAT. HAIM,2,BURNA BOY - UPDATE,3
JOHN SUMMIT FEAT. INÉZ,2,BURNA BOY - 28 GRAMS,3
COLDPLAY FEAT. BEYONCÉ,2,TRAVIS SCOTT - KICK OUT,3
"KYGO, ONEREPUBLIC",2,J. COLE - NEIGHBORS,3
ROBIN SCHULZ FEAT. ALIDA,2,CONWAY THE MACHINE FEAT. BENNY THE BUTCHER & WESTSIDE GUNN - SPURS 3,3
POWFU FEAT. BEABADOOBEE,2,LOST FREQUENCIES - ARE YOU WITH ME,3
IVAN GOUGH,2,POST MALONE - BETTER NOW,3
DAVID GUETTA VS. BENNY BENASSI,2,SAM SMITH - TO BE FREE,3
YUNG SAINT PAUL,2,SAM SMITH - LOVE IS A STILLNESS,3
MONROSE,2,BLACK SABBATH - PARANOID,3
PARRA FOR CUVA FEAT. ANNA NAKLAB,2,JAMES BLAKE FEAT. ROSALIA - BAREFOOT IN THE PARK,3
SOPHIE AND THE GIANTS & PURPLE DISCO MACHINE,2,EIN ROSENKAVALIER - RENNRAD-ROMANTIK,3
TIMBALAND FEAT. KERI HILSON & D.O.E.,2,EIN ROSENKAVALIER - FUNDBÜRO,3
BOB MARLEY & THE WAILERS,2,ANOTR & ERIK BANDT FEAT. LEVEN KALI - HOW YOU FEEL,3
XAVI & MANUEL TURIZO,2,JAMIE XX FEAT. HONEY DIJON - BADDY ON THE FLOOR,3
PAULWETZ,2,NIC FANCIULLI FEAT. ROBERT COURTOIS - SET ME FREE,3
ROOSEVELT,2,MAJOR LAZER - GET FREE,3
DIPLO & MIGUEL,2,SWEDISH HOUSE MAFIA - RAY OF SOLAR,3
EZRA COLLECTIVE FEAT. YAZMIN LACEY,2,ROBIN SCHULZ FEAT. KIDDO - ALL WE GOT,3
ROSALIA,2,THE CHAINSMOKERS & COLDPLAY - SOMETHING JUST LIKE THIS,3
REMI WOLF,2,ALESSO VS. ONE REPUBLIC - IF I LOSE MYSELF,3
CLAIRO,2,NIKLAS DEE & OLD JIM FEAT. ENNY-MAE - NOT FAIR,3
SKI AGGU X SIRA,2,DOM DOLLA & NELLY FURTADO - EAT YOUR MAN,3
TINASHE,2,AVRIL LAVIGNE - SK8TER BOI,3
NICKY JAM & ENRIQUE IGLESIAS,2,JAMES MAC & VALL FEAT. ROSALIE - THE BOY IS MINE,3
DAVID GUETTA FEAT. SAM MARTIN,2,MASTER KG FEAT. NOMCEBO ZIKODE - JERUSALEMA,3
THE KILLERS,2,JENNIFER LOPEZ - JENNY FROM THE BLOCK,3
MARK RONSON FEAT. MILEY CYRUS,1,JENNIFER LOPEZ - WAITING FOR TONIGHT,3
CHRIS LAKE,1,ARIANA GRANDE FEAT. THE WEEKND - LOVE ME HARDER,3
MARTEN LOU,1,VIZE & TOM GREGORY - NEVER LET ME DOWN,3
ROSALIA & J BALVIN FEAT. EL GUINCHO,1,"LUKE DEAN, LOCKY MAX DEAN - CAN'T DECIDE",3
APHEX TWIN,1,MAESIC & MARSHALL JEFFERSON FEAT. SALOMÉ DAS - LIFE IS SIMPLE,3
BILLIE MARTEN,1,PARAÇEK - SOMMERZEIT TRAURIGKEIT,3
RIN,1,JAZZY - GIVING ME,3
KENDRICK LAMAR FEAT. SZA,1,ANOTR FEAT. KURTIS WELLS - 24 (TURN IT UP),3
M83,1,ECHOSMITH - COOL KIDS,3
VICTONY FEAT. TEMPOE,1,UNFAZED - A GIRA,3
ASAKE,1,AGNES - RELEASE ME,3
KAYTRANADA,1,ENRIQUE IGLESIAS FEAT. ZION DESCEMER BUENO & LENNOX - SÚBEME LA RADIO,3
DJ HEARTSTRING,1,SIDO - MEIN BLOCK (REMIX),3
Y 68,1,MALIK HARRIS - ROCKSTARS,3
HANNAH LAING & RORO,1,THE CHAINSMOKERS FEAT. DAYA - DON'T LET ME DOWN,3
ODYMEL,1,OFENBACH & QUARTERHEAD FEAT. NORMA JEAN MARTINE - HEAD SHOULDERS KNEES & TOES,3
FLOYYMENOR & CRIS MJ,1,DOMINIK HARTZ - KLIMPA KLIMPA,3
FLO RIDA FEAT. T-PAIN,1,ALEX G - JUNE GUITAR,3
GALA,1,VELI - ALLES,3
TINLICKER FEAT. HELSLOOT,1,DOJA CAT - PAINT THE TOWN RED,3
JUSTIN BIEBER X BLOODPOP,1,VELI (FEAT NIKAN) - IMMER NOCH,3
PURPLE DISCO MACHINE FEAT. EYELAR,1,SWEDISH HOUSE MAFIA & THE WEEKND - MOTH TO A FLAME,3
CLEAN BANDIT FEAT. DEMI LOVATO,1,"PURPLE DISCO MACHINE, THE MAGICIAN - ALL MY LIFE",3
MAROON 5  FEAT. KENDRICK LAMAR,1,LINUS57 - INTRO (BREITE STRASSE),3
BLACKBEAR,1,LINUS57 - READY PLAYER ONE,3
"DUA LIPA, BAD BUNNY, TAINY J. BALVIN",1,THE STROKES - LAST NITE,3
INDY,1,THE STROKES - REPTILIA,3
JOEL CORRY X JAX JONES FEAT. CHARLI XCX & SAWEETIE,1,CHET FAKER - THE TROUBLE WITH US,3
MAKKO X MIKSU / MACLOUD,1,SZA - BMF,3
LEA X CASPER,1,BIFFY CLYRO - HUNTING SEASON,3
JAMES BLAKE,1,APSILON FEAT. PAULA HARTMANN - GRAU,3
BAKAR FEAT. SUMMER WALKER,1,RUDIMENTAL FEAT. JOHN NEWMAN - FEEL THE LOVE,3
DAVID GUETTA KUNGS & IZZY BIZU,1,BL3SS X GRAVAGERZ - AFTERS,3
NOIZU,1,BENNY BENASSI - SATISFACTION,3
TRAVIS SCOTT FEAT. PLAYBOI CARTI,1,PAWSA FEAT. NATE DOGG - PICK UP THE PHONE,3
DJ TONKA,1,DIFFRENT - A LITTLE CLOSER,3
SWIM DJ HEARTSTRING,1,MALUGI & WOLTERS - WANT MY LOVE,3
PURPLE DISCO MACHINE & SOPHIE AND THE GIANTS,1,JAMES HYPE FEAT. SAM HARPER & BOBBY HARVEY - WATERFALLS,3
"SALIF KEITA, BENJA MOBLACK FEAT. CESÁRIA EVORA & FRANC FALA",1,WIZ KHALIFA FEAT. CHARLIE PUTH - SEE YOU AGAIN,3
"METRO BOOMIN', THE WEEKND & 21 SAVAGE",1,JONAS BROTHERS & DEAN LEWIS - LOVED YOU BETTER,3
BEYONCE,1,PROVINZ X MAJAN X JEREMIAS - LIEBE ZU DRITT,3
DAVID GUETTA FEAT. SIA,1,ARCTIC MONKEYS - WHY'D YOU ONLY CALL ME WHEN YOU'RE HIGH,3
ZERB & THE CHAINSMOKERS FEAT. INK,1,QUEENS OF THE STONE AGE - MAKE IT WIT CHU,3
ANYMA FEAT. ELLIE GOULDING,1,QUEENS OF THE STONE AGE - LITTLE SISTER,3
MOGUAI,1,CHARLI XCX - APPLE,3
DJ KHALED,1,BRAATEN & ROBIN TINHOLT - SAVE THE WORLD,3
SALUTE,1,JOHN SUMMIT - LA DANZA,3
KI/KI X MARLON HOFFSTADT,1,"JAZZE PHA, LATTO CIARA - THIS RIGHT HERE",3
SUPERMODE,1,ELLA BOH - UR GF,3
BECKY G & KAROL G,1,SONNY FODERA X JAZZY - ALL THIS TIME,3
AJR,1,MARTIN SOLVEIG & DRAGONETTE - HELLO,3
BON IVER,1,KYGO FEAT. PARSON JAMES - STOLE THE SHOW,3
FRANK OCEAN FEAT. EARL SWEATSHIRT,1,ALOK X JESS GLYNNE - SUMMER'S BACK,3
WANDA,1,JAX JONES FEAT. INA WROLDSEN - BREATHE,3
CALVIN HARRIS X 6LACK X DONAE'O,1,CLEAN BANDIT  FEAT. ZARA LARSSON - SYMPHONY,3
"ARGY, SON OF SON ANYMA",1,DAVID GUETTA FEAT. NE-YO & AKON - PLAY HARD,3
"SHABOOZEY, MYLES SMITH",1,TWO DOOR CINEMA CLUB - UNDERCOVER MARTYN,3
"ADAM PORT, STRYV FEAT. MALACHIII",1,ENNIO - KIPPE,3
DJ KOZE,1,THE KOOKS - SHE MOVES IN HER OWN WAY,3
ZAHO DE SAGAZAN X TOM ODELL,1,BAD BUNNY FEAT. DRAKE - MIA,3
MODERAT,1,CLEAN BANDIT & JESS GLYNNE - REAL LOVE,3
KÖLSCH,1,GENTLEMAN - SUPERIOR,3
DR.MOTTE & WESTBAM,1,RITA ORA - JOY,3
MATTAFIX,1,BAILEY ZIMMERMANN FEAT. THE KID LAROI - LOST,3
CASPER FEAT. THEES UHLMANN,1,PINKPANTHERESS AMAARAE - KISS ME THRU THE PHONE PT 2,3
SKI AGGU & JEREMIAS,1,CAT BURNS - PEOPLE PLEASER,3
GREEN DAY,1,TAYNA - SI AI (MARSHMELLO & UKAY REMIX),3
IDA CORR & FEDDE LE GRAND,1,THE BUCKETHEADS - THE BOMB,3
"PURPLE DISCO MACHINE, BENJAMIN INGROSSO FEAT. NILE RODGERS & SHENSEEA",1,GURU JOSH PROJECT - INFINITY 2008,3
EMPIRE OF THE SUN,1,JACK HARLOW - LOVIN ON ME,3
ANTDOT MAZ & GINTON FEAT. LAYEFA,1,LOST FREQUENCIES X CALUM SCOTT - WHERE ARE YOU NOW,3
PAULA HARTMANN FEAT. TRETTMANN,1,BECKY G & NATTI NATASHA - SIN PIJAMA,3
THE CHEMICAL BROTHERS,1,FELIX JAEHN FEAT. SANDRO CAVAZZA - ALL FOR LOVE,3
JOSI MILLER,1,FIREBOY DML & ED SHEERAN - PERU,3
TIME SQUARE FEAT. XAVIER RUDD,1,MARIO - LET ME LOVE YOU,3
VAMPIRE WEEKEND,1,ARMAND VAN HELDEN - I WANT YOUR SOUL,3
DISCLOSURE X RAYE,1,KELIS - MILKSHAKE 20 (ALEX WANN REMIX),3
DAVID GUETTA FEAT. NICKI MINAJ & FLO RIDA,1,PURPLE DISCO MACHINE X DUKE DUMONT X NOTHING BUT THIEVES - SOMETHING ON MY MIND,3
DEBBY FRIDAY,1,LISA FEAT. DOJA CAT & RAYE - BORN AGAIN,3
ALT-J,1,ROBIN SCHULZ FEAT. JASMINE THOMPSON - SUN GOES DOWN,3
FLUME FEAT. CHET FAKER,1,FIREBOY DML & PEACE CONTROL - PERU (PEACE CONTROL REMIX),3
SAM FENDER,1,LOS DEL RIO - MACARENA,3
CHANCE THE RAPPER,1,MGK - SWEET CORALINE,3
,,KAUTA - AMBIENT LIGHTS,3
,,LADY GAGA - SHADOW OF A MAN,2
,,CRO - BAD BOI,2
,,CRO - HI KIDS,2
,,CRO - UNENDLICHKEIT,2
,,JOJO - LEAVE (GET OUT),2
,,EMINEM - WITHOUT ME,2
,,LEONIDEN - L.O.V.E.,2
,,TRAVIS SCOTT X SHECK WES X DON TOLIVER - 2000 EXCURSION,2
,,THE STREETS - HAS IT COME TO THIS?,2
,,LIZZO - TRUTH HURTS,2
,,YANNIS CAMELPHAT & FOALS - HYPERCOLOUR,2
,,SEAN PAUL - OTHER SIDE OF LOVE,2
,,KAMRAD - I BELIEVE,2
,,JASON DERULO - IN MY HEAD,2
,,1LIVE DJ SESSION - SG LEWIS,2
,,DRAKE - CHAMPAGNE POETRY,2
,,FINCH X TREAM - LIEBE AUF DER RÜCKBANK,2
,,FAT JOE FEAT. ASHANTI - WHAT'S LUV?,2
,,JESS GLYNNE - HOLD MY HAND,2
,,BLACK EYED PEAS - I GOTTA FEELING,2
,,DERMOT KENNEDY - GIANTS,2
,,DERMOT KENNEDY - KISS ME,2
,,BRUNO MARS - COUNT ON ME,2
,,FATBOY SLIM - PRAISE YOU (PURPLE DISCO MACHINE REMIX),2
,,KATY PERRY - I KISSED A GIRL,2
,,"DJ SNAKE FEAT. OZUNA, CARDI B SELENA GOMEZ - TAKI TAKI",2
,,GIANT ROOKS - HEAT UP,2
,,HOZIER - TAKE ME TO CHURCH,2
,,TWENTY ONE PILOTS - MULBERRY STREET,2
,,JHAY CORTEZ BAD BUNNY - DAKITI,2
,,ONEREPUBLIC - SUNSHINE,2
,,MARTERIA - NIEMAND BRINGT MARTEN UM,2
,,MITSKI - MY LOVE MINE ALL MINE,2
,,THE CREATOR TYLER - DON'T YOU WORRY BABY,2
,,LONDON GRAMMAR - STRONG,2
,,DISCLOSURE FEAT. ELIZA DOOLITTLE - YOU & ME (FLUME REMIX),2
,,GUNNA JUSTIN BIEBER - WAY IT IS,2
,,FRED AGAIN.. X SWEDISH HOUSE MAFIA FEAT. FUTURE - TURN ON THE LIGHTS AGAIN,2
,,BURNA BOY FEAT. MICK JAGGER - EMPTY CHAIRS,2
,,BURNA BOY - HOOKMB / BURNA BOY / SWEET LOVE,2
,,MGMT - KIDS,2
,,GIVEON - TWENTIES,2
,,PANIC SHACK - GOK WAN,2
,,FOLK BITCH TRIO - THE ACTOR,2
,,SOFI TUKKER - BEST FRIEND,2
,,TRAVIS SCOTT - PBT,2
,,LANA DEL REY - HIGH BY THE BEACH,2
,,J. COLE - VILLE MENTALITY,2
,,T.I. - WHAT YOU KNOW,2
,,21 SAVAGE FEAT. J. COLE - A LOT,2
,,COLDPLAY - ADVENTURE OF A LIFETIME,2
,,LEVI - JUMP,2
,,BURNA BOY FT. MICK JAGGER - HOOKMB / BURNA BOY FT. MICK JAGGER / EMPTY CHAIRS,2
,,BOYGENIUS - NOT STRONG ENOUGH,2
,,TRETTMANN FEAT. GZUZ - KNÖCHELTIEF,2
,,ARLO PARKS - BLACK DOG,2
,,TCHAMI FEAT. KALEEM TAYLOR - PROMESSES,2
,,AHADADREAM X PRIYA RAGU X SKRILLEX - TAKA,2
,,GORDO & DRAKE - SIDEWAYS,2
,,INFINITY INK - INFINITY,2
,,DISCLOSURE X ANDERSON .PAAK - NO CAP,2
,,PURPLE DISCO MACHINE X SOPHIE AND THE GIANTS - IN THE DARK,2
,,LF SYSTEM - AFRAID TO FEEL,2
,,NIMINO - I ONLY SMOKE WHEN I DRINK,2
,,CLOCKCLOCK - SOMEONE ELSE,2
,,RÜFÜS - YOU WERE RIGHT,2
,,"WIZTHEMC, BEES & HONEY - TAKE MY MIND",2
,,COI LERAY - PLAYERS,2
,,FRED AGAIN.. & BABY KEEM - LEAVEMEALONE,2
,,ALEX WANN X ROUTE 94 X JESS GLYNNE - MY LOVE (2024),2
,,BRUTALISMUS 3000 - DIE LIEBE KOMMT NICHT AUS BERLIN,2
,,KEVIN DE VRIES & MAU P - METRO,2
,,BUNT. X TOM ODELL - BEST DAY OF MY LIFE (BUNT. VERSION),2
,,THE BLESSED MADONNA FEAT. CLEMENTINE DOUGLAS - HAPPIER,2
,,FRAGMA - TOCA'S MIRACLE,2
,,JOHN SUMMIT & HAYLA - SHIVER,2
,,SKRILLEX & BOYS NOIZE - FINE DAY ANTHEM,2
,,THE BLESSED MADONNA FEAT. JACOB LUSK - MERCY,2
,,ARGY X MEDUZA FEAT. POLLYANNA - MELODIA,2
