Artist,Times Played,Artist - Song,Times Played
ABBA,1,BRITNEY SPEARS - BABY ONE MORE TIME,4
AYLIVA,1,ELLE KING - LET'S RIDE AWAY,4
ELLEY DUHÉ,1,OLIVIA RODRIGO - DRIVERS LICENSE,4
THE MAG,1,ANDREAS BOURANI - ASTRONAUT,4
LAID BACK,1,PASCAL LETOUBLON - FRIENDSHIPS (LOST MY LOVE),4
CHICANE,1,CROWDED HOUSE - DON'T DREAM IT'S OVER,4
ROMAN LOB,1,SHAKIRA - DON'T YOU WORRY,4
DJ BOBO,1,SHAKIRA - WAKA WAKA,4
LMC VS U2,1,DIDO - THANK YOU,4
WU TANG CLAN,1,G-EAZY - ROCK N ROLL,4
KEHLANI,1,WILL.I.AM - HALL OF FAME,4
EMF,1,ZAZ - JE VEUX,4
ROZALLA,1,YOUSSOU N'DOUR - 7 SECONDS,4
STROMAE,1,NENEH CHERRY - 7 SECONDS,4
ELLA RED,1,USHER - DJ GOT US FALLIN' IN LOVE,4
CLOUDY JUNE,1,USHER - YEAH,4
ROBERTO BATES,1,JOHN LEGEND - ALL OF ME,4
VIOLA,1,4 NON BLONDES - WHAT'S UP?,4
TEN CC,1,SANTANA - MARIA MARIA,4
CHRISSIE HYNDE,1,THE KILLERS - HUMAN,4
RIGHEIRA,1,LENE MARLIN - SITTING DOWN HERE,4
OLIVER HELDENS,1,EDWYN COLLINS - A GIRL LIKE YOU,4
J BALVIN,1,KESHA - TIK TOK,4
MARINA AND THE DIAMONDS,1,TRIGGERFINGER - I FOLLOW RIVERS,4
LUNCHMONEY LEWIS,1,EMELI SANDÉ - READ ALL ABOUT IT (PT. III),4
CHLOE A,1,REA GA - BEST BAD FRIEND,4
JOYCE SIMS,1,JAY-Z - CRAZY IN LOVE,4
GORILLAZ,1,ILSEY - HEADLIGHTS,4
TAG TEAM,1,AVA - FOREVER YOUNG,4
DUCK SAUCE,1,NALIN - BEACHBALL,4
MØ,1,KANE - BEACHBALL,4
DJ SNAK,1,MARIO - LET ME LOVE YOU,4
CIARA,1,OLLY MURS - HEART SKIPS A BEAT,4
DRENCHILL,1,OLLY MURS - DEAR DARLIN',4
INDIIANA,1,MC MIKER G - HOLIDAY RAP,4
DUKE DUMONT,1,DJ - HOLIDAY RAP,4
MR. BELT,1,PIA ZADORA - WHEN THE RAIN BEGINS TO FALL,4
WEZOL,1,FRANCE GALL - ELLA ELLE L'A,4
DRAGONETTE,1,R. CITY - LOCKED AWAY,4
NATALIA KILLS,1,ADAM LEVINE - LOCKED AWAY,4
ROONEY,1,PHILIP BAILEY - EASY LOVER,4
NATE RUESS,1,JOSHUA KADISON - JESSIE,4
FURY IN THE SLAUGHTERHOUSE,1,NO DOUBT - DON'T SPEAK,4
ISAAK,1,FRIDA GOLD - DIESES GEFÜHL,4
JASON MRAZ,1,BEE GEES - YOU WIN AGAIN,4
FA,1,KEVIN LYTTLE - TURN ME ON,4
JOHANNES OERDING,1,EURYTHMICS - SWEET DREAMS,4
070 SHAKE,1,HIGHT - HOT2TOUCH,4
CHRISTINA AGUIL,1,FREYA RIDINGS - CASTLES,4
WISIN,1,FUGEES - KILLING ME SOFTLY,4
KELLY ROWLA,1,FUGEES - READY OR NOT,4
THE STRUMBELLAS,1,DAVE STEWART - LILY WAS HERE,4
BEAT SYSTEM,1,SNAP! - RHYTHM IS A DANCER,4
GERI HALLIWELL,1,MIKE - EVERYBODY GETS A SECOND CHANCE,4
TIFFANY ARIS,1,THE MECHANICS - EVERYBODY GETS A SECOND CHANCE,4
VILLAGE PEOPLE,1,WET WET WET - LOVE IS ALL AROUND,4
LEANN RIMES,1,MGK - CLICHÉ,4
MICHAEL GRAY,1,ERIC CARMEN - HUNGRY EYES,4
WILLY WILLIAM,1,MARK RONSON - SUZANNE,4
REAL MCCOY,1,RAYE - SUZANNE,4
LUNIZ',1,TOVE LO - HABITS (STAY HIGH),4
DOJA CAT,1,KEANE - SOMEWHERE ONLY WE KNOW,4
NO MERCY,1,NELLY - DILEMMA,4
MÅNESKIN,1,WOMACK - TEARDROPS,4
PANIC! AT THE DISCO,1,INNER CIRCLE - SWEAT,4
ALICE DEEJAY,1,GEORGE MICHAEL - CARELESS WHISPER,4
JESS GLYNNE,1,GEORGE MICHAEL - FAITH,4
CEASARS,1,THE CRANBERRIES - ZOMBIE,4
SUPER-HI,1,ISRAEL KAMAKAWIWO'OLE - OVER THE RAINBOW,4
NEEKA,1,ADAM LAMBERT - WHATAYA WANT FROM ME,4
MIGHTY DUB KATZ,1,CARDI B - GIRLS LIKE YOU,4
TOM JONES AND MOUSSE T,1,OTHER ONES - ANOTHER HOLIDAY,4
ODYSSEY,1,ALL-AMERICAN REJECTS - GIVES YOU HELL,4
MUSE,1,SHERYL CROW - SOAK UP THE SUN,4
GESTÖRT ABER GEIL,1,FRANCESCO Y - SUGAR,4
KOBY F,1,STYX - BOAT ON THE RIVER,4
LA ROUX,1,OWL CITY - FIREFLIES,4
CAPTAIN JACK,1,COLBIE CAILLAT - BUBBLY,4
FRENCH MONT,1,OCEANA - ENDLESS SUMMER,4
PUSSYCAT DOLLS,1,SOPHIE AND THE GIANTS - PARADISE,3
FRANZ FERDINAND,1,DAVID GUETTA - WOULD I LIE TO YOU,3
REEL 2 REAL,1,JUSTIN TIMBERLAKE - SEÑORITA,3
THIRTY SECONDS TO MARS,1,ED SHEERAN - EYES CLOSED,3
BÜRGER LARS DIETRICH,1,MAX GIESINGER - WENN SIE TANZT,3
LUXUSLÄRM,1,CALVIN HARRIS - MY WAY,3
MARIA MENA,1,CALVIN HARRIS - SUMMER,3
BELLINI,1,CALVIN HARRIS - BLAME,3
STEFANIE HEINZMANN,1,CHER - BELIEVE,3
SOUNDGARDEN,1,ENRIQUE IGLESIAS - BAILANDO*,3
HEART,1,LINKIN PARK - WHAT I'VE DONE,3
FERGIE,1,ALEX WARREN - ETERNITY,3
ELLA EYRE,1,ALVARO SOLER - MAGIA,3
KENNY DOPE,1,BON JOVI - BED OF ROSES,3
ROUTE 94,1,LEONY - REMEDY,3
JESS GLYNN,1,LEONY - ROCK N ROLL (MATT SASSARI REMIX),3
DAT NIGGA DAZ,1,KELLY CLARKSON - MY LIFE WOULD SUCK WITHOUT YOU,3
DEICHKIND,1,BOB MARLEY - THREE LITTLE BIRDS,3
GEIER STURZFLUG,1,THE BLACK EYED PEAS - MEET ME HALFWAY,3
PRINCESS,1,THE BLACK EYED PEAS - HEY MAMA,3
JEREMY DAYS,1,BRUCE SPRINGSTEEN - BORN IN THE U.S.A.,3
SYDNEY YOUNGBLOOD,1,SUNRISE AVENUE - HOLLYWOOD HILLS,3
IDEAL,1,APACHE 207 - KOMET,3
YELLO,1,KELVIN JONES - PIANO,3
DEBBIE HARRY,1,KELVIN JONES - ONLY THING WE KNOW,3
DIANA ROSS,1,FOREIGNER - SAY YOU WILL,3
SHANNON,1,TEDDY SWIMS - LOSE CONTROL,3
SHEILA,1,DUA LIPA - HALLUCINATE,3
B DEVOTION,1,JUANES - A DIOS LE PIDO,3
DÖF,1,BRUNO MARS - 24K MAGIC,3
IGGY POP,1,TOM WALKER - LEAVE A LIGHT ON,3
TRANS X,1,MAROON 5 - THIS LOVE,3
COLDCUT,1,ALLE FARBEN - AS FAR AS FEELINGS GO,3
THE PASADENAS,1,ALLE FARBEN - ALRIGHT,3
FAT BOYS,1,ALLE FARBEN - ONLY THING WE KNOW,3
CHUBBY CHECKER,1,ALLE FARBEN - LET IT RAIN DOWN,3
IMAGINATION,1,HERBERT GRÖNEMEYER - MAMBO,3
CAPTAIN SENSIBLE,1,HERBERT GRÖNEMEYER - DER WEG,3
YAZOO,1,ADELE - SOMEONE LIKE YOU,3
BILLY OCEAN,1,MICHAEL PATRICK KELLY - ROUNDABOUTS,3
FOX THE FOX,1,MICHAEL PATRICK KELLY - BEAUTIFUL MADNESS,3
INNER CITY,1,MICHAEL SCHULTE - BACK TO THE START,3
SISTERS OF MERCY,1,COLDPLAY - YELLOW,3
JOY DIVISION,1,RICKY MARTIN - LA COPA DE LA VIDA  THE CUP OF LIFE,3
ERSTE ALLGEMEINE VERUNSICHERUN,1,LOI - LEFT IN YOUR LOVE,3
TECHNOTRONIC,1,BASTILLE - POMPEII,3
MARKUS,1,PURPLE DISCO MACHINE - IN THE DARK,3
BALTIMORA,1,PURPLE DISCO MACHINE - HYPNOTIZED,3
KLAUS LAGE,1,SIDO - AU REVOIR,3
INXS,1,PHIL COLLINS - ANOTHER DAY IN PARADISE,3
ADAM ANT,1,PHIL COLLINS - I WISH IT WOULD RAIN DOWN,3
PAULA ABDUL,1,PHIL COLLINS - DON'T LOSE MY NUMBER,3
SHEILA E,1,KATY PERRY - THE ONE THAT GOT AWAY,3
CLASH,1,KATY PERRY - I KISSED A GIRL,3
DON JOHNSON,1,KATY PERRY - HOT N COLD,3
MEL,1,KATY PERRY - LAST FRIDAY NIGHT (T.G.I.F.),3
KIM,1,BACKSTREET BOYS - AS LONG AS YOU LOVE ME,3
TERENCE TRENT D'ARBY,1,AURA DIONE - FRIENDS,3
SIMPLY RED,1,AURA DIONE - I WILL LOVE YOU MONDAY,3
BAP,1,P!NK - SOBER,3
BROS,1,ELLIE GOULDING - LIKE A SAVIOUR,3
EDDY GRANT,1,ELLIE GOULDING - BURN,3
POLICE,1,ELLIE GOULDING - SOMETHING IN THE WAY YOU MOVE,3
GIANNA NANNINI,1,JASON DERULO - LOVE NOT WAR (THE TAMPA BEAT),3
SPIDER MURPHY GANG,1,JASON DERULO - WANT TO WANT ME,3
MODERN TALKING,1,JAMES BLUNT - 1973,3
PAT BENATAR,1,QUEEN - I WANT TO BREAK FREE,3
BERLIN,1,ALICIA KEYS - EMPIRE STATE OF MIND,3
SANDRA,1,NICKELBACK - WHEN WE STAND TOGETHER,3
VISAGE,1,NICKELBACK - TRYING NOT TO LOVE YOU,3
MR PRESIDENT,1,NICKELBACK - PHOTOGRAPH,3
CELINE DION,1,THE BANGLES - ETERNAL FLAME,3
IN-GRID,1,TAYLOR SWIFT - BLANK SPACE,3
LOS DEL RIO,1,DIE TOTEN HOSEN - TAGE WIE DIESE,3
HANSON,1,ROBIN SCHULZ - ALL WE GOT,3
DAVID HASSELHOFF,1,NELLY FURTADO - MANEATER,3
BRADLEY COOPER,1,INI KAMOZE - HERE COMES THE HOTSTEPPER,3
KAROL G,1,POST MALONE - CIRCLES,3
WILLIAM SINGE,1,MICHAEL JACKSON - THE WAY YOU MAKE ME FEEL,3
FOOLS GARDEN,1,MICHEL TELO - AI SE EU TE PEGO,3
EMILY RO,1,CAMILO - KESI (REMIX),3
NYLA,1,SHAWN MENDES - KESI (REMIX),3
F,1,SHAWN MENDES - THERE'S NOTHING HOLDIN' ME BACK,3
DIE ATZEN,1,OPM - HEAVEN IS A HALFPIPE,3
LUMIDEE,1,ALANIS MORISSETTE - IRONIC,3
THE FRATELLIS,1,MARK FORSTER - AU REVOIR,3
EL PROFESOR,1,GOSSIP - MOVE IN THE RIGHT DIRECTION,3
LEA,1,THE WEEKND - STARBOY,3
RICK SPRINGFIELD,1,THE WEEKND - TAKE MY BREATH,3
SUGARHILL GANG,1,GENESIS - JESUS HE KNOWS ME,3
NEW MODEL ARMY,1,GENESIS - NO SON OF MINE,3
COREY HART,1,KATE YANAI - SUMMER DREAMIN',3
HYPNOSIS,1,BEACH BOYS - KOKOMO,3
HAROLD FALTERMEYER,1,AVICII - HEAVEN,3
KLF,1,EIFFEL 65 - BLUE (DA BA DEE),3
TONE-LOC,1,RIHANNA - TE AMO,3
PAUL HARDCASTLE,1,RIHANNA - DIAMONDS,3
S'EXPRESS,1,BLOODHOUND GANG - THE BAD TOUCH,3
DR,1,ALIZEE - MOI...LOLITA,3
THE MEDICS,1,ROBBIE WILLIAMS - SUPREME,3
STARS ON 45,1,JUSTIN JESSO - AS FAR AS FEELINGS GO,3
AL CORLEY,1,ROXETTE - LISTEN TO YOUR HEART,3
SISTER SLEDGE,1, - WHERE THE WILD ROSES GROW,3
PLACEBO,1,ANASTACIA - I'M OUTTA LOVE,3
RUN D.M.C. VS. JASON NEVINS,1,ANASTACIA - LEFT OUTSIDE ALONE,3
MR. PRESIDENT,1,JOJO - LEAVE (GET OUT),3
BEASTIE BOYS,1,DIE FANTASTISCHEN VIER - SIE IST WEG,3
WARREN G,1,ONE REPUBLIC - APOLOGIZE,3
MC HAMMER,1,GLASPERLENSPIEL - GEILES LEBEN,3
"ROBIN THICKE,",1,LIMP BIZKIT - BEHIND BLUE EYES,3
C MUSIC FACTORY,1,GYM CLASS HEROES - LOVELY DAY (SUMMER TWIST LIST),3
ANN LEE,1,THE GOO GOO DOLLS - IRIS,3
ATB,1,SAM FELDT - MI AMOR,3
KIESZA,1,BLUE - U MAKE ME WANNA,3
MUSICAL YOUTH,1,BLUE - ALL RISE,3
LIZZO,1,SUGABABES - PUSH THE BUTTON,3
ARIANA GRANDE,1,SUGABABES - ABOUT YOU NOW,3
PEACHY,1,MARQUESS - SUAVECITO,3
NINA CHUBA,1,MARQUESS - NO ME LLEVAS,3
BLACK BOX,1,RAYKUBA - SUAVECITO,3
R.I.O,1,TAIO CRUZ - HANGOVER,3
JET,1,SCORPIONS - WIND OF CHANGE,3
ROBIN THICKE,1,TACABRO - TACATA,3
T.I,1,DJ ANTOINE - MA CHERIE,3
PHAR,1,BRONSKI BEAT - WHY,3
JUSTICE,1,KLANGKARUSSELL - HOLY FATHER,3
REDNEX,1,OLIVA - HOLY FATHER,3
THE CATARACS,1,PATRICE - SOULSTORM,3
GOOD CHARLOTTE,1,KIDDO - ALRIGHT,3
MABEL,1,KIDDO - ALL WE GOT,3
DJ SNAKE,1,DAFT PUNK - ONE MORE TIME,3
KRIS,1,DAFT PUNK - STARBOY,3
GLORIA ESTEFAN,1,TOM ODELL - ANOTHER LOVE (ZWETTE REMIX),3
PINK,1,KOOL - FRESH,3
DANIEL POWTER,1,THE GANG - FRESH,3
2245 UHR,1,ANDREAS BOURANI - NUR IN MEINEM KOPF,3
05.08.2025,1,BAHA MEN - WHO LET THE DOGS OUT,3
LUNAX,1,NUKA - LOVE NOT WAR (THE TAMPA BEAT),3
MYNE,1,SOPHIE - IN THE DARK,3
ROE BYRNE,1,SOPHIE - HYPNOTIZED,3
COCK ROBIN,1,SHAKIRA - HIPS DON'T LIE,3
NENÉ VASQUEZ,1,PRINCE ITAL. JOE - UNITED,3
BRYN C,1,G-EAZY - ROCK N ROLL (MATT SASSARI REMIX),3
CASH CASH,1,GREEN DAY - 21 GUNS,3
,,N'SYNC - BYE BYE BYE,3
,,TOTO - HOLD THE LINE,3
,,EVE - LET ME BLOW YA MIND,3
,,GWEN STEFANI - LET ME BLOW YA MIND,3
,,EVANESCENCE - BRING ME TO LIFE,3
,,CYNDI LAUPER - TIME AFTER TIME,3
,,SEAL - KISS FROM A ROSE,3
,,ROB THOMAS - LONELY NO MORE,3
,,ALEX MAX BAND - TONIGHT,3
,,QUEENS OF THE STONE AGE - I NEVER CAME,3
,,JAY-Z - EMPIRE STATE OF MIND,3
,,TIBERIO - BELLA CIAO,3
,,NICK CAVE - WHERE THE WILD ROSES GROW,3
,,THE BAD SEEDS - WHERE THE WILD ROSES GROW,3
,,HOOBASTANK - THE REASON,3
,,JONAS BROTHERS - NO TIME TO TALK,3
,,BAKAR - HELL N BACK,3
,,SUMMER WALKER - HELL N BACK,3
,,GUSTTAVO LIMA - BALADA (TCHE TCHERERE TCHE TCHE),3
,,ALEX AIONO - HOT2TOUCH,3
,,BROOKE FRASER - SOMETHING IN THE WATER,3
,,CRAIG DAVID - WALKING AWAY,3
,,JVKE - MI AMOR,3
,,ANITTA - MI AMOR,3
,,CHAD KROEGER - HERO,3
,,SHEPPARD - GERONIMO,3
,,SEEED - AUFSTEHN,3
,,CEE LO GREEN - AUFSTEHN,3
,,WHEATUS - TEENAGE DIRTBAG,3
,,POLLYANNA - LET IT RAIN DOWN,3
,,ALL 4 ONE - I SWEAR,3
,,CEDRIC GERV - WOULD I LIE TO YOU,3
,,BORMIN' - BREAK YOUR HEART,3
,,MONTEZ - ZUSAMMEN,3
,,CLUESO - ZUSAMMEN,3
,,ELIF - ZUSAMMEN,3
,,KONTRA K - ZUSAMMEN,3
,,JEFF BUCKLEY - HALLELUJAH,3
,,PURPLE - PARADISE,3
,,JULI - PERFEKTE WELLE,3
,,JAMES MORRISON - BROKEN STRINGS,3
,,NELLY FUR - BROKEN STRINGS,3
,,JOHN NEWMA - BLAME,3
,,SNOW PATROL - CHASING CARS,3
,,INNER CIRCLE - BAD BOYS,3
,,JAMELIA - SUPERSTAR,3
,,GUNS N' ROSES - KNOCKIN' ON HEAVENS DOOR,3
,,OMC - HOW BIZARRE,3
,,TOTEN HOSEN - ALLES AUS LIEBE,3
,,LAS KETCHUP - THE KETCHUP SONG (ASEREJE),3
,,THE POLICE - EVERY BREATH YOU TAKE,3
,,DUFFY - WARWICK AVENUE,3
,,RIZZLE KICKS - HEART SKIPS A BEAT,3
,,JOSE DE RICO - RAYOS DE SOL,3
,,MIAMI SOUND MACHINE - DR. BEAT,3
,,UDO LINDENBERG - KOMET,3
,,GIANT ROOKS - BEDROOM EXILE,3
,,3 DOORS DOWN - HERE WITHOUT YOU,3
,,TONI BRAXTON - UN-BREAK MY HEART,3
,,K-MARO - FEMME LIKE U,3
,,LUCENZO - DANZA KUDURO,3
,,MARQUE - ONE TO MAKE HER HAPPY,3
,,RONIS GOLIATH - ICE 2 WATER,3
,,BEES - ICE 2 WATER,3
,,HONEY WA - ICE 2 WATER,3
,,HELEN SCHNEIDER - ROCK 'N' ROLL GYPSY,3
,,DAVID GUETTA - TITANIUM,2
,,DAVID GUETTA - TOGETHER,2
,,JUSTIN TIMBERLAKE - WHAT GOES AROUND COMES AROUND,2
,,ED SHEERAN - SHIVERS,2
,,ED SHEERAN - BAD HABITS,2
,,ED SHEERAN - PERFECT,2
,,ED SHEERAN - FOR MY HAND,2
,,FELIX JAEHN - LOVE ON MYSELF,2
,,PRINCE - LET'S GO CRAZY,2
,,NICO SANTOS - WOULD I LIE TO YOU,2
,,NICO SANTOS - CANDELA,2
,,NICO SANTOS - PLAY WITH FIRE,2
,,LADY GAGA - BORN THIS WAY,2
,,LADY GAGA - BAD ROMANCE,2
,,LADY GAGA - DIE WITH A SMILE,2
,,LADY GAGA - JUST DANCE,2
,,LINKIN PARK - NUMB,2
,,GLOCKENBACH - BROOKLYN,2
,,RAY DALTON - DON'T WORRY,2
,,ALVARO SOLER - CANDELA,2
,,ALVARO SOLER - MAÑANA,2
,,"ALVARO SOLER - YO CONTIGO, TÚ CONMIGO",2
,,ALVARO SOLER - EL MISMO SOL,2
,,LEONY - HOLDING ON,2
,,DEPECHE MODE - MASTER AND SERVANT,2
,,KELLY CLARKSON - HEARTBEAT SONG,2
,,THE BLACK EYED PEAS - I GOTTA FEELING,2
,,THE BLACK EYED PEAS - WHERE IS THE LOVE?,2
,,APACHE 207 - MIAMI,2
,,KELVIN JONES - DON'T LET ME GO,2
,,CLOCKCLOCK - BROOKLYN,2
,,SIA - NEVER GIVE UP,2
,,SIA - TITANIUM,2
,,SIA - DUSK TILL DAWN,2
,,SIA - CHANDELIER,2
,,SIA - CHEAP THRILLS,2
,,DUA LIPA - DANCE THE NIGHT,2
,,SNOW - INFORMER,2
,,BRUNO MARS - JUST THE WAY YOU ARE,2
,,BRUNO MARS - MARRY YOU,2
,,BRUNO MARS - DIE WITH A SMILE,2
,,BRUNO MARS - UPTOWN FUNK,2
,,NATASHA BEDINGFIELD - SOULMATE,2
,,RONAN KEATING - LIFE IS A ROLLERCOASTER,2
,,MAROON 5 - MOVES LIKE JAGGER,2
,,ALLE FARBEN - LITTLE HOLLYWOOD,2
,,ALLE FARBEN - FROM DISCO TO DISCO,2
,,WILL SMITH - MIAMI,2
,,HERBERT GRÖNEMEYER - BOCHUM,2
,,HERBERT GRÖNEMEYER - FLUGZEUGE IM BAUCH,2
,,ADELE - ROLLING IN THE DEEP,2
,,JANIECK - LITTLE HOLLYWOOD,2
,,LENA - STARDUST,2
,,COLDPLAY - CLOCKS (RHYTHMS DEL MUNDO),2
,,BILLIE EILISH - BAD GUY,2
,,KAMRAD - FEEL ALIVE,2
,,HURTS - STAY,2
,,PURPLE DISCO MACHINE - BEAT OF YOUR HEART,2
,,SIDO - BILDER IM KOPF,2
,,ÁSDÍS - BEAT OF YOUR HEART,2
,,PHIL COLLINS - AGAINST ALL ODDS,2
,,KATY PERRY - CALIFORNIA GURLS,2
,,KATY PERRY - TEENAGE DREAM,2
,,KATY PERRY - FIREWORK,2
,,BONNIE TYLER - TOTAL ECLIPSE OF THE HEART,2
,,BACKSTREET BOYS - WE'VE GOT IT GOIN' ON,2
,,P!NK - GET THE PARTY STARTED,2
,,P!NK - BLOW ME (ONE LAST KISS),2
,,P!NK - TRY,2
,,P!NK - JUST LIKE A PILL,2
,,LEWIS CAPALDI - BEFORE YOU GO,2
,,ELLIE GOULDING - ALL BY MYSELF,2
,,ELLIE GOULDING - POWER,2
,,TOBY ROMEO - ALIVE,2
,,AVA MAX - MY HEAD & MY HEART,2
,,AVA MAX - SALT,2
,,AVA MAX - TORN,2
,,AVA MAX - WHATEVER,2
,,BRYAN ADAMS - HEAVEN,2
,,JASON DERULO - BREATHING,2
,,QUEEN - WHO WANTS TO LIVE FOREVER,2
,,BEYONCÉ - HALO,2
,,EMINEM - LOSE YOURSELF,2
,,MADONNA - VOGUE,2
,,MADONNA - FROZEN,2
,,MADONNA - THE POWER OF GOOD-BYE,2
,,TAYLOR SWIFT - FORTNIGHT,2
,,ALICE MERTON - WHY SO SERIOUS,2
,,KYGO - CHASING PARADISE,2
,,KYGO - REMIND ME TO FORGET,2
,,KYGO - WHATEVER,2
,,PET SHOP BOYS - WEST END GIRLS,2
,,ROBIN SCHULZ - SPEECHLESS,2
,,NELLY FURTADO - I'M LIKE A BIRD,2
,,NELLY FURTADO - ALL GOOD THINGS (COME TO AN END),2
,,KYLIE MINOGUE - THE LOCOMOTION,2
,,KYLIE MINOGUE - I SHOULD BE SO LUCKY,2
,,POST MALONE - FORTNIGHT,2
,,MICHAEL JACKSON - THRILLER,2
,,TOM GREGORY - FORGET SOMEBODY,2
,,ALANIS MORISSETTE - GUARDIAN,2
,,LOONA - BAILANDO,2
,,GEORGE EZRA - BUDAPEST,2
,,MARK FORSTER - WIR SIND GROSS,2
,,SASH! - LA PRIMAVERA,2
,,BUDDY - AB IN DEN SÜDEN,2
,,PETER ANDRE - MYSTERIOUS GIRL,2
,,FLO RIDA - I CRY,2
,,LAURELL - HABIT,2
,,RIHANNA - WE FOUND LOVE,2
,,RIHANNA - UNFAITHFUL,2
,,RIHANNA - DON'T STOP THE MUSIC,2
,,DERMOT KENNEDY - BETTER DAYS,2
,,MIKE OLDFIELD - SHADOW ON THE WALL,2
,,REAMONN - SUPERGIRL,2
,,ROXETTE - FADING LIKE A FLOWER,2
,, - POLAROID,2
,,FALCO - DER KOMMISSAR,2
,,DIE FANTASTISCHEN VIER - MFG,2
,,DIE FANTASTISCHEN VIER - ZUSAMMEN,2
,,ONE REPUBLIC - BONES,2
,,IYAZ - REPLAY,2
,,CHRISTINA AGUILERA - DIRRTY,2
,,LIMP BIZKIT - TAKE A LOOK AROUND,2
,,DESTINY'S CHILD - SURVIVOR,2
,,NE-YO - CLOSER,2
,,MATT SIMONS - AFTER THE LANDSLIDE (REMIX),2
,,KINGS OF LEON - SEX ON FIRE,2
,,X AMBASSADORS - RENEGADES,2
,,OFENBACH - KATCHI,2
,,RIKU RAJAMAA - BACK AGAIN,2
,,STANFOUR - BACK AGAIN,2
,,JAMES ARTHUR - SUN COMES UP,2
,,LIAM PAYNE - STACK IT UP,2
,,LIAM PAYNE - POLAROID,2
,,A BOOGIE WIT - STACK IT UP,2
,,C - ZUSAMMEN,2
,,BURNA BOY - FOR MY HAND,2
,,MARQUESS - VAYAMOS COMPANEROS,2
,,MARQUESS - UNA NOCHE LOCA,2
,,TRACY CHAPMAN - TALKING 'BOUT A REVOLUTION,2
,,YASHA - LILA WOLKEN,2
,,MATERIA - LILA WOLKEN,2
,,MISS PLATNUM - LILA WOLKEN,2
,,WHITNEY HOUSTON - ONE MOMENT IN TIME,2
,,WHITNEY HOUSTON - MY LOVE IS YOUR LOVE,2
,,EMPIRE OF THE SUN - WE ARE THE PEOPLE,2
,,LEONA LEWIS - RUN,2
,,LEONA LEWIS - BLEEDING LOVE,2
,,PITBULL - FEEL THIS MOMENT,2
,,ACDC - YOU SHOOK ME ALL NIGHT LONG,2
,,JAN DELAY - KLAR,2
,,ONEREPUBLIC - CHASING PARADISE,2
,,MAJESTIC - FROM DISCO TO DISCO,2
,,ICH - STARK,2
,,ICH - VOM SELBEN STERN (RHYTHMS DEL MUNDO),2
,,KYGO WITH AVICII - FOREVER YOURS (TRIBUTE),2
,,SANDRO CAVA - FOREVER YOURS (TRIBUTE),2
,,ALOK - ALL BY MYSELF,2
,,SIGALA - ALL BY MYSELF,2
,,WHAM - CLUB TROPICANA,2
,,SHOUSE - LOVE TONIGHT,2
,,KOOL - CELEBRATION,2
,,THE GANG - CELEBRATION,2
,,JONAS BLUE - POLAROID,2
,,FRANKIE GOES TO HOLLYWOOD - RELAX,2
,,FRANKIE GOES TO HOLLYWOOD - RAGE HARD,2
,,NIRVANA - SMELLS LIKE TEEN SPIRIT,2
,,GABRIELLA CILMI - SWEET ABOUT ME,2
,,SHAKIRA - WHENEVER WHEREVER,2
,,DIDO - WHITE FLAG,2
,,GIGI D'AGOSTINO - IN MY MIND,2
,,MÜNCHENER FREIHEIT - OHNE DICH (SCHLAF ICH HEUT NACHT NICHT EIN),2
,,GREEN DAY - AMERICAN IDIOT,2
,,CARLY RAE JEPSEN - I REALLY LIKE YOU,2
,,CALI Y EL D - MAÑANA,2
,,DECLAN J DONOVAN - ALIVE,2
,,CHARLIE PUTH - LIGHT SWITCH,2
,,CHARLIE PUTH - ATTENTION,2
,,USHER - SCREAM,2
,,USHER - MORE,2
,,GWEN STEFANI - HOLLABACK GIRL,2
,,MGMT - KIDS,2
,,KANYE WEST - GOLD DIGGER,2
,,JAMIE FOXX - GOLD DIGGER,2
,,THE KILLERS - SOMEBODY TOLD ME,2
,,SAMANTHA FOX - TOUCH ME,2
,,OFF - ELECTRICA SALSA,2
,,EVANESCENCE - MY IMMORTAL,2
,,CULCHA CANDELA - HAMMA!,2
,,CULCHA CANDELA - MONSTA,2
,,SASHA - LUCKY DAY,2
,,FRANS - IF I WERE SORRY,2
,,NO DOUBT - IT'S MY LIFE,2
,,DIE ÄRZTE - SCHREI NACH LIEBE,2
,,DIE ÄRZTE - UNROCKBAR,2
,,EURYTHMICS - HERE COMES THE RAIN AGAIN,2
,,SOULSISTER - THE WAY TO YOUR HEART,2
,,B.O.B - AIRPLANES,2
,,HAYLEY WILLIAMS - AIRPLANES,2
,,CLEAN BANDIT AND MABEL - TICK TOCK,2
,,2 - TICK TOCK,2
,,JVKE - HERO,2
,,GALANTIS - BONES,2
,,WIR SIND HELDEN - NUR EIN WORT,2
,,MILOW - HOWLING AT THE MOON,2
,,REVOLVERHELD - ICH LASS FÜR DICH DAS LICHT AN (20 MIX),2
,,SEEED - DICKES B,2
,,KERI HILSON - I LIKE,2
,,HYPATON - TOGETHER,2
,,BONNIE - TOGETHER,2
,,ZAYN - DUSK TILL DAWN,2
,,MARK RONSON - UPTOWN FUNK,2
,,ULTRAVOX - DANCING WITH TEARS IN MY EYES,2
,,MILKY CHANCE - COCOON,2
,,JAXOMY - PEDRO (SLOW VERSION),2
,,AGATINO ROMERO - PEDRO (SLOW VERSION),2
,,RAFF - PEDRO (SLOW VERSION),2
