Artist,Times Played,Artist - Song,Times Played
RED HOT CHILI PEPPERS,4,ALICE DEEJAY - BETTER OFF ALONE,9
LIL TECCA,4,SEEED - AUGENBLING,9
FLORENCE AND THE MACHINE,4,CHILDISH GAMBINO - FEELS LIKE SUMMER,9
ENDZONE,4,JACK HARLOW - LOVIN ON ME,9
KONTRA K,4,DANTE THOMAS - MISS CALIFORNIA,9
THE-DREAM,4,JAX JONES - BREATHE,9
JASCHA,4,PITBULL - WE ARE ONE (OLE OLA),9
HAIM,4,COLDPLAY - A SKY FULL OF STARS,9
ENS: CHET BAKER QUARTET,4,ALUNAGEORGE - YOU KNOW YOU LIKE IT,9
BURNS,4,MARSHMELLO - FRIENDS,9
BRANDY,4,CHARLI XCX - GUESS,9
MONICA,4,HOZIER - TAKE ME TO CHURCH,9
DAVID GUETTA KUNGS,4,KESHA - RIGHT ROUND,9
IZZY BIZU,4,J. BALVIN - LOCO CONTIGO,9
BECKY G,4,TYGA - LOCO CONTIGO,9
DR. DRE,3,SERANI - NO GAMES,9
JUSTICE VS. SIMIAN,3,SAM SMITH - DIAMONDS,9
KELLY CLARKSON,3,ANNENMAYKANTEREIT - 3 TAGE AM MEER,9
AUDIO BULLYS,3,JENNIFER LOPEZ - WE ARE ONE (OLE OLA),9
DJS FROM MARS DAVID GUETTA,3,CLAUDIA LEITTE - WE ARE ONE (OLE OLA),9
THE KNOCKS,3,ÁSDÍS - ANGEL EYES,9
CARDI B SELENA GOMEZ,3,CAT BURNS - PEOPLE PLEASER,9
NOTORIOUS B.I.G,3,JAMIE XX - WAITED ALL NIGHT,9
OCTAVIAN LUCA-DANTE SPADAFORA,3,RÜFÜS DU SOL - YOU WERE RIGHT,9
SALVI SAK NOEL,3,INA WROLDSEN - BREATHE,9
CONWAY THE MACHINE,3,ROMY - WAITED ALL NIGHT,9
BENNY THE BUTCHER,3,TAME IMPALA - END OF SUMMER,9
WESTSIDE GUNN,3,OXLADE - KU LO SA,9
LEWIS CAPALDI,3,CAMILLA CABELLO - KU LO SA,9
BLACK SABBATH,3,AARON SMITH - DANCIN (KRONO REMIX),9
FOREST SWORDS,3,LUVLI - DANCIN (KRONO REMIX),9
THE KILLS,3,ARMAND VAN HELDEN - I WANT YOUR SOUL,9
LUCY DACUS,3,OLIVER SIM - WAITED ALL NIGHT,9
BIG THIEF,3,OSKAR MED K - MAKE ME FEEL,9
TORI AMOS,3,THE MAGICIAN - SUNLIGHT,9
ANNA OF THE NORTH,3,JELLY ROLL MARSHMELLO - HOLY WATER,9
HONEY DIJON,3,ALEC BENJAMIN - LET ME DOWN SLOWLY,9
FLOYYMENOR,3,DOJA CAT - BORN AGAIN,9
CRIS MJ,3,MODJO - LADY (HEAR ME TONIGHT),9
EDWIN ROSEN,3,CAMILA CABELLO - SENORITA,9
IMOGEN HEAP,3,WAMDUE PROJECT - KING OF MY CASTLE,9
JAKE BUGG,3,RAY DALTON - CALL IT LOVE,9
ALESSO VS. ONE REPUBLIC,3,ROYA - CRUISE,9
OLD JIM,3,ALESSIA CARA - SCARS TO YOUR BEAUTIFUL,9
ENNY-MAE,3,MANU CHAO - ME GUSTAS TU / LA PRIMAVERA,8
DOM DOLLA,3,APACHE 207 - EIN LIED FÜR DICH,8
JAMES MAC,3,APACHE 207 - BREAKING YOUR HEART,8
VALL,3,SOMBR - I WISH I KNEW HOW TO QUIT YOU,8
ROSALIE,3,HUGEL - FOREVER,8
JACK GARRATT,3,PETER FOX - ALLES NEU,8
SIDEPIECE,3,CALVIN HARRIS - PROMISES,8
CHRIS LAKE SAMMY VIRJI,3,DIPLO - FOREVER,8
PARAÇEK,3,MALOU - FOREVER,8
KURTIS WELLS,3,YUNA - FOREVER,8
BENEE,3,B.O.B - AIRPLANES,8
GUS DAPPERTON,3,SEAN PAUL - TEMPERATURE,8
UNFAZED,3,SABRINA CARPENTER - TEARS,8
AGNES,3,ROBIN SCHULZ - IN YOUR EYES,8
KLAAS,3,MEDUZA - PIECE OF YOUR HEART,8
BODYBANGERS,3,RIHANNA - DON'T STOP THE MUSIC,8
SIMPLE PLAN,3,DISCLOSURE - NO CAP,8
NICO SANTOS TOPIC,3,DISCLOSURE - YOU & ME (RIVO REMIX),8
DOMINIK HARTZ,3,BLACK EYED PEAS - I GOTTA FEELING,8
ALEX G,3,BLACK EYED PEAS - MAS QUE NADA,8
VELI,3,THE WEEKND - MOTH TO A FLAME,8
VELI (,3,SWEDISH HOUSE MAFIA - MOTH TO A FLAME,8
NIKAN),3,MAKKO - NACHTS WACH,8
BENNY BENASSI,3,AVAION - WACUKA,8
NATE DOGG,3,SOFIYA NZAU - WACUKA,8
DIFFRENT,3,TOMAN - VERANO EN NY,8
WOLTERS,3,ANDERSON .PAAK - NO CAP,8
DARUDE,3,HARRY STYLES - SIGN OF THE TIMES,8
SPORTFREUNDE STILLER,3,POST MALONE - ROCKSTAR,8
SILENT ADDY,3,LOST FREQUENCIES - THE FEELING,8
BRAATEN,3,LOST FREQUENCIES - ARE YOU WITH ME,8
ROBIN TINHOLT,3,PASHANIM - SHABAB(E)S IM VIP,8
ZONDERLING,3,CEREN - SHABAB(E)S IM VIP,8
KELVIN JONES,3,SEEED - DING,8
JAZZE PHA,3,CHICANE - OFFSHORE,8
LATTO CIARA,3,DEMI LOVATO - FAST,8
ELLA BOH,3,JAZZY - HIGH ON ME,8
SONNY FODERA,3,COLDPLAY - ADVENTURE OF A LIFETIME,8
WAYNE SNOW,3,ONEREPUBLIC - RUNAWAY,8
3DDY ANOTR,3,CHARLI XCX - APPLE,8
FKJ,3,HAYLEY WILLIAMS - AIRPLANES,8
PLAYBOI CARTI,3,SERGIO MENDES - MAS QUE NADA,8
FRENCH MONTANA,3,ARIANA GRANDE - 7 RINGS,8
CONNIE CONSTANCE,3,21 SAVAGE - ROCKSTAR,8
YOUNG M.A CLOONEE,3,KID CUDI VS. CROOKERS - DAY 'N' NIGHT,8
INNTRAW,3,JUNIOR JACK - STUPIDISCO,8
RORO SAMMY VIRJI,3, - SUPER MARIO BROS MAIN THEME,8
MARLON HOFFSTADT AKA DJ DADDY TRANCE,3,LUCENZO - DANZA KUDURO,8
TOBIAHS,3,DON OMAR - DANZA KUDURO,8
GWEN STEFANI,3,BOB MARLEY VS. FUNKSTAR DE LUXE - SUN IS SHINING,8
JAMELIA,3,"BOB SINCLAR - WORLD, HOLD ON",8
MURA MASA,3,BOB SINCLAR - LOVE GENERATION,8
NAO,3,"STEVE EDWARDS - WORLD, HOLD ON",8
STRYV,3,SAM SMITH - PROMISES,8
NE-YO,3,DJ HELL - COPA,8
JOLLE,3,BUNT. MYLES LLOYD - CRAZY,8
SIGRID,3,CASPER - SO PERFEKT,8
MAX GRIMM,3,CRYSTAL WATERS - GYPSY WOMAN,8
ALIZEE,3,MIKSU - NACHTS WACH,8
X,3,MACLOUD - NACHTS WACH,8
KPOP DEMON HUNTERS CAST,3,SAM FELDT - SHOW ME LOVE,8
FRANCIS MERCIER,3,KIMBERLY ANNE - SHOW ME LOVE,8
MAGIC SYSTEM,3,GURU JOSH PROJECT - INFINITY 2008,8
INTERPLANETARY CRIMINAL SAMMY VIRJI,3,PETIT BISCUIT - SUNSET LOVER,8
CHLOÉ CAILLET,3,GOODBOYS - PIECE OF YOUR HEART,8
LUKE ALESSI,3,LA ROUX - BULLETPROOF,8
JOCELYN BROWN,3,ALIDA - IN YOUR EYES,8
BAILEY ZIMMERMANN,3,INÉZ - CHIGGY CHIGGY,8
PINKPANTHERESS AMAARAE,3,PANJABI MC - MUNDIAN TO BACH KE,8
THE BUCKETHEADS,3,MALUGI - CHIGGY CHIGGY,8
AYRA STARR,3,ALEX CLARE - TOO CLOSE,8
BEACH HOUSE,3,W - THANK YOU (NOT SO BAD),8
NATTI NATASHA,3,CKAY - LOVE NWANTITI (NORTH AFRICAN REMIX),8
RAHH,3,ELGRANDE TOTO - LOVE NWANTITI (NORTH AFRICAN REMIX),8
LORD HURON,3,ROSSI - HIGH ON ME,8
PHOEBE BRIDGERS,3,PEDRO CAPÓ - CALMA,8
THE CHEMICAL BROTHERS,3,DAVID GUETTA - BABY DON'T HURT ME,7
MONOLINK,3,DAVID GUETTA - MEMORIES,7
SNORITZ,3,DAVID GUETTA - WHEN LOVE TAKES OVER,7
NOTHING BUT THIEVES,3,MANU CHAO - BONGO BONG - JE NE T'AIME PLUS,7
MGK,3,APACHE 207 - WOLKEN,7
KAUTA,3,CLEAN BANDIT - SYMPHONY,7
JOJO,2,SEAN PAUL - WE BE BURNIN',7
SHECK WES,2,SEAN PAUL - OTHER SIDE OF LOVE,7
YANNIS CAMELPHAT,2,ANNE-MARIE - BABY DON'T HURT ME,7
CREEDS,2,SABRINA CARPENTER - PLEASE PLEASE PLEASE,7
GNARLS BARKLEY,2,ELLIE GOULDING - HYPNOTIZED,7
FINCH,2,CRO - EASY (GUIDO CRAVEIRO REGGAE REMIX),7
FAT JOE,2,LOLA YOUNG - MESSY**,7
FATBOY SLIM,2,BASTILLE - THINGS WE LOST IN THE FIRE,7
GINUWINE,2,RIHANNA - UMBRELLA,7
MITSKI,2,RIHANNA - STAY,7
ELIZA DOOLITTLE,2,DISCLOSURE - LATCH,7
GUNNA JUSTIN BIEBER,2,LIZZO - ABOUT DAMN TIME,7
MICK JAGGER,2,OZUNA - BAILA BAILA BAILA,7
PANIC SHACK,2,ROYEL OTIS - MOODY,7
FOLK BITCH TRIO,2,DJ SNAKE - MIDDLE,7
T.I,2,TOM ODELL - ANOTHER LOVE (ZWETTE REMIX),7
MICHAEL GRAY,2,KENDRICK LAMAR - NOT LIKE US,7
PHATS,2,AVRIL LAVIGNE - COMPLICATED,7
SMALL,2,AARON - SCHÖNSTEZEIT,7
BURNA BOY FT. MICK JAGGER,2,BOSSE - SCHÖNSTEZEIT,7
BOYGENIUS,2,BAD BUNNY - I LIKE IT,7
TCHAMI,2,DRAKE - IN MY FEELINGS,7
KALEEM TAYLOR,2,COI LERAY - BABY DON'T HURT ME,7
AHADADREAM,2,BOBBY HARVEY SAM HARPER - WATERFALLS,7
PRIYA RAGU,2,J BALVIN - I LIKE IT,7
INFINITY INK,2,SEEED - DICKES B,7
NIMINO,2,CHICANE - SALTWATER,7
ZIMMER90,2,LUIS FONSI - ÉCHAME LA CULPA,7
KAYTRANADA,2,DEMI LOVATO - ÉCHAME LA CULPA,7
STEPHEN SANCHEZ,2,DAFT PUNK - ONE MORE TIME,7
EM BEIHOLD,2,CARDI B - I LIKE IT,7
STORMZY (,2,COLDPLAY - PARADISE,7
BURNA BOY),2,ZARA LARSSON - SYMPHONY,7
BABY KEEM,2,THE CHAINSMOKERS - DON'T LET ME DOWN,7
KEVIN DE VRIES,2,LOONA - BAILANDO,7
BOYS NOIZE,2,KID CUDI - MEMORIES,7
JACOB LUSK,2,WYCLEF JEAN - AVENUES,7
POLLYANNA,2,SANTOS - GESTERN,7
THE PUSSYCAT DOLLS,2,MARTIN SOLVEIG - HELLO,7
MIGOS,2,DRAGONETTE - HELLO,7
THE BLACK KEYS,2,"BOB SINCLAR - WORLD, HOLD ON (FISHER REWORK)",7
GRINGO,2,"STEVE EDWARDS - WORLD, HOLD ON (FISHER REWORK)",7
UFO361 TRETTMANN,2,SAM SMITH - LATCH,7
PAPA ROACH,2,KLANGKARUSSELL - SONNENTANZ,7
ALICIA KEYS,2,WHEATUS - TEENAGE DIRTBAG,7
ELVIS CRESPO,2,BIPOLAR SUNSHINE - MIDDLE,7
THIRTY SECONDS TO MARS,2,JAMIE XX - LIFE,7
TECH IT DEEP,2,ROBYN - LIFE,7
KAE TEMPEST,2,ELLA STERN - KAISERIN VON WIEN,7
JUJU,2,RÜFÜS DU SOL - SUNDREAM,7
HENNING MAY,2,KELLY ROWLAND - WHEN LOVE TAKES OVER,7
K.I.Z,2,ENRIQUE IGLESIAS - EL PERDÓN,7
DILLA,2,JA RULE - ALWAYS ON TIME,7
EMI X,2,ANDERSON .PAAK DISCLOSURE - NO CAP,7
HENRY MOODIE,2,NICKY JAM - EL PERDÓN,7
TAINY J. BALVIN,2,KETTAMA - IF U WANT MY HEART,7
CLOVES,2,DJ HEARTSTRING - IF U WANT MY HEART,7
TIM BERG,2,DJ HEARTSTRING - AIR,7
MATY NOYES,2,KLP - IF U WANT MY HEART,7
UDO LINDENBERG,2,SILICONE SOUL - RIGHT ON!,7
T. I,2,LAUFEY - LOVER GIRL,7
SIX-TWO,2,IIO - RAPTURE,7
NATE DOGG HITTMAN,2,JJ - STILL (I GOT SUMMER ON MY MIND) (FORTELLA REMIX),7
KURUPT,2,SHIRIN DAVID - BAUCH BEINE PO,7
AMINÉ,2,LUKE DEAN - CAN'T DECIDE,7
NAS,2,LOCKY MAX DEAN - CAN'T DECIDE,7
JAY ROCK,2,OSWALD - WIE ES WAR,7
MÊN AN TOL,2,SPILLER - GROOVEJET,7
INFINITY SONG,2,GALA - FREED FROM DESIRE,7
BLUMENGARTEN,2,MIKKY EKKO - STAY,7
WOLF ALICE,2,DAYA - DON'T LET ME DOWN,7
WILLOW,2,KILIMANJARO JAZZY - NO BAD VIBES,7
TRAVIS BARKER,2,SUPER-HI - FOLLOWING THE SUN,7
JOZZY,2,NEEKA - FOLLOWING THE SUN,7
LAWRENT,2,MALIK HARRIS - ROCKSTARS,7
ŁASZEWO,2,SWIM - AIR,7
A$AP ROCKY ALOK,2,EDWARD MAYA - STEREO LOVE,7
BTS BENNY BLANCO,2,VIKA JIGULINA - STEREO LOVE,7
LANA DEL REY (,2,ANYMA - HYPNOTIZED,7
THE WEEKND),2,BLACKBEAR - HOT GIRL BUMMER,7
SANTIGOLD,2,RUDIMENTAL - THESE DAYS,6
DOMIZIANA,2,MYLES SMITH - BLINK TWICE,6
RANI,2,HUGEL - PATADAS DE AHOGADO / LATIN MAFIA (REWORK),6
TC TWOCOLORS,2,LEONY - BANG BANG,6
SAFRI DUO TC,2,CALVIN HARRIS - FEELS,6
MARK FORSTER,2,BURNA BOY - GINGER,6
ANNA SOFIA,2,SHABOOZEY - BLINK TWICE,6
CONAN GRAY,2,MILEY CYRUS - WRECKING BALL,6
JUSTICE,2,SNOOP DOGG - SWEAT (DAVID GUETTA REMIX),6
MISSY ELLIOTT,2,BRUNO MARS - GRENADE,6
POOL KIDS,2,LADY GAGA - EDGE OF GLORY,6
IDA CORR,2,ZARTMANN - EEHHYYY (1LIVE SAN HEJMO FESTIVAL 2025),6
FEDDE LE GRAND,2,SEAN PAUL - LIKE GLUE,6
JEM COOKE,2,SEAN PAUL - GET BUSY,6
ABI FLYNN,2,MAROON 5 - MOVES LIKE JAGGER,6
IVAN GOUGH,2,FELIX JAEHN - WAKE UP (WITH YOU MINE),6
DAVID GUETTA VS. BENNY BENASSI,2,FELIX JAEHN - BANG BANG,6
MONROSE,2,DUA LIPA - SCARED TO BE LONELY,6
DESTINY'S CHILD,2,CRO - HI KIDS,6
ANNENMAYKANTEREIT CRO,2,ANNA NAKLAB - WICKED GAMES,6
THE WAILERS,2,MILLENIUMKID - VIELLEICHT VIELLEICHT (HOLY PRIEST & ELMEFTI REMIX),6
XAVI,2,JBS - VIELLEICHT VIELLEICHT (HOLY PRIEST & ELMEFTI REMIX),6
MANUEL TURIZO,2,JASON DERULO - BREATHING,6
PAULWETZ,2,NINA CHUBA - MANGOS MIT CHILI,6
MIGUEL,2,RIHANNA - DISTURBIA,6
DR.MOTTE,2,BLACK EYED PEAS - LET'S GET IT STARTED,6
WESTBAM,2,ROYEL OTIS - SAY SOMETHING,6
REMI WOLF,2,TIËSTO - JACKIE CHAN,6
SAM MARTIN,2,TOM ODELL - ANOTHER LOVE,6
AMARU,1,CHRIS LAKE - EASE MY MIND,6
GRINGO BAMBA,1,ABEL BALDER - EASE MY MIND,6
ZAYN,1,MK - 17,6
MARTEN LOU,1,PAULA HARTMANN - GRAU,6
APHEX TWIN,1,EVE - LET ME BLOW YA MIND,6
BILLIE MARTEN,1,POST MALONE - JACKIE CHAN,6
VICTONY,1,LOST FREQUENCIES - BACK TO YOU,6
TEMPOE,1,LOST FREQUENCIES - WHERE ARE YOU NOW,6
ASAKE,1,WILL SMITH - GETTIN' JIGGY WIT IT,6
Y 68,1,ALTA - LOVE HAS GONE,6
ODYMEL,1,ROBERT FALCON - LOVE HAS GONE,6
TINLICKER,1,JESS GLYNNE ALOK - LOVE HAS GONE,6
HELSLOOT,1,ERIC PRYDZ - CALL ON ME,6
KOOL,1,AYMEN - YERINDE DUR REMIX,6
THE GANG,1,AMO - YERINDE DUR REMIX,6
A TRIBE CALLED QUEST,1,PURPLE DISCO MACHINE - HYPNOTIZED,6
JENEVIEVE,1,WIZKID - GINGER,6
DAVID PUENTEZ NIKLAS DEE,1,NELLY - RIDE WIT ME,6
INDY,1,COLDPLAY - SOMETHING JUST LIKE THIS,6
LEA,1,THE CHAINSMOKERS - SOMETHING JUST LIKE THIS,6
PARIS HILTON,1,SOPHIE AND THE GIANTS - HYPNOTIZED,6
BAKAR,1,RAUW ALEJANDRO - TODO DE TI,6
SUMMER WALKER,1,CHRISTINA AGUILERA - MOVES LIKE JAGGER,6
LOYLE CARNER,1,WESTCOL - LA PLENA (W SOUND 05),6
JORIS,1,OVY ON THE DRUMS BEÉLE - LA PLENA (W SOUND 05),6
PICTURE THIS,1,SHAKIRA - HIPS DON'T LIE,6
STÜBA PHILHARMONIE,1,SOPHIE ELLIS-BEXTOR - MURDER ON THE DANCEFLOOR,6
NOIZU,1,MARTIN GARRIX - SCARED TO BE LONELY,6
DJ TONKA,1,GOOD NEIGHBOURS - HOME,6
SWIM DJ HEARTSTRING,1,WYCLEF JEAN - HIPS DON'T LIE,6
BOMFUNK MC'S,1,JONAS BROTHERS - MIRROR TO THE SKY,6
METRO BOOMIN',1,01099 - VERSCHWENDETE ZEIT (1LIVE SAN HEJMO 2025),6
ROBIN S,1,DJO - END OF BEGINNING,6
INK,1,JVKE - GOLDEN HOUR,6
MOGUAI,1,IKKIMEL - BLING BLING,6
DJ KHALED,1,NOCASHFROMPARENTS - BLING BLING,6
SALUTE,1,SURFACES - SUNDAY BEST,6
SUPERMODE,1,CLUESO - CHICAGO (1LIVE SAN HEJMO 2025),6
AJR,1,CLUESO - GEWINNER (1LIVE SAN HEJMO 2025),6
WANDA,1,PARRA FOR CUVA - WICKED GAMES,6
6LACK,1,LF SYSTEM - AFRAID TO FEEL,6
DONAE'O,1,NIC FANCIULLI - SET ME FREE,6
DAYGLOW,1,ROBERT COURTOIS - SET ME FREE,6
CUPIDO,1,AUDREY HOBERT - SUE ME,6
ELLA EYRE ALOK,1,PHARRELL KATY PERRY - FEELS,6
KENNY DOPE,1,BIG SEAN - FEELS,6
NEVER DULL,1,ROBERT MILES - CHILDREN,6
MARTEN HØRGER,1,FRAGMA - TOCA'S MIRACLE,6
SON OF SON ANYMA,1,APSILON - GRAU,6
ELTON JOHN,1,FUGEES - FU-GEE-LA,6
DJ KOZE,1,CRAZY TOWN - BUTTERFLY,6
ZAHO DE SAGAZAN,1,SEFO - YERINDE DUR REMIX,6
MATTAFIX,1,DEMET AKALIN - YERINDE DUR REMIX,6
JVKE; TILLY BIRDS; JOHN MICHAEL HOWELL,1,DZEKO - JACKIE CHAN,6
TRACY CHAPMAN,1,PREME - JACKIE CHAN,6
THEES UHLMANN,1,FIREBOY DML - PERU (PEACE CONTROL REMIX),6
BENJAMIN INGROSSO,1,PEACE CONTROL - PERU (PEACE CONTROL REMIX),6
ANTDOT MAZ,1,THE STROKES - LAST NITE,6
GINTON,1,BAC - ROSAROTER TEE,6
LAYEFA,1,MACKLEMORE JESS GLYNNE - THESE DAYS,6
JOSI MILLER,1,DAN CAPLEN - THESE DAYS,6
TIME SQUARE,1,ELLEY DUHÉ - BACK TO YOU,6
XAVIER RUDD,1,NOAH KAHAN - STICK SEASON,6
DEBBY FRIDAY,1,KALI UCHIS - TELEPATÍA,6
ALT-J,1,X AMBASSADORS - BACK TO YOU,6
,,NASRI - WAKE UP (WITH YOU MINE),6
,,STEVE AOKI - BLOODTYPE,6
,,KÖLSCH - GREY,6
,,TIMBALAND - THE WAY I ARE,6
,,KERI HILSON - THE WAY I ARE,6
,,D.O.E - THE WAY I ARE,6
,,BLINK-182 - ALL THE SMALL THINGS,6
,,ALEX GAUDINO - DESTINATION CALABRIA,6
,,CHRYSTAL WATERS - DESTINATION CALABRIA,6
,,EZRA COLLECTIVE - GOD GAVE ME FEET FOR DANCING,6
,,YAZMIN LACEY - GOD GAVE ME FEET FOR DANCING,6
,,CALUM SCOTT - WHERE ARE YOU NOW,6
,,IYAZ - REPLAY,5
,,JUSTIN BIEBER - DESPACITO,5
,,SIA - THE GREATEST,5
,,AVA MAX - DON'T CLICK PLAY,5
,,CLOCKCLOCK - OVER,5
,,BURNA BOY - LAST LAST,5
,,ED SHEERAN - BAD HABITS,5
,,SKI AGGU - ANDERS,5
,,CLEAN BANDIT - SOLO,5
,,SEAN PAUL - BREATHE,5
,,MAROON 5 - DON'T WANNA KNOW,5
,,ROBIN SCHULZ - ALL WE GOT,5
,,EMINEM - WITHOUT ME,5
,,BL3SS - AFTERS,5
,,IMAGINE DRAGONS - THUNDER,5
,,TRAVIS SCOTT - MILE HIGH,5
,,DON TOLIVER - LOSE MY MIND,5
,,KAMRAD - I HOPE YOU END UP ALONE (WITH ME),5
,,JOHN SUMMIT - SHIVER,5
,,JOHN SUMMIT - LA DANZA,5
,,HAYLA - SHIVER,5
,,MAESIC - LIFE IS SIMPLE,5
,,MARSHALL JEFFERSON - LIFE IS SIMPLE,5
,,SALOMÉ DAS - LIFE IS SIMPLE,5
,,BUNT - CLOUDS,5
,,KENDRICK LAMAR - HUMBLE.,5
,,KENDRICK LAMAR - THE GREATEST,5
,,KENDRICK LAMAR - DON'T WANNA KNOW,5
,,ANDERSON .PAAK - DANG!,5
,,ZAH1DE - MONA LISA MOTION (EINMAL UM DIE WELT),5
,,EVE - WHO'S THAT GIRL,5
,,BAD BUNNY - MIA,5
,,JESS GLYNNE - HOLD MY HAND,5
,,JESS GLYNNE - SUMMER'S BACK,5
,,PASHANIM - AIRWAVES,5
,,DRAKE - GOD'S PLAN,5
,,DRAKE - MIA,5
,,NATE TRAVELLER - CLOUDS,5
,,COI LERAY - PLAYERS,5
,,ASHANTI - BABY,5
,,PAWSA - DIRTY CASH (MONEY TALKS),5
,,PURPLE DISCO MACHINE - DOPAMINE,5
,,J BALVIN - CON ALTURA,5
,,J BALVIN - X,5
,,EIFFEL 65 - BLUE (DA BA DEE),5
,,DANNY OCEAN - ME REHÚSO,5
,,LIL NAS X - MONTERO (CALL ME BY YOUR NAME),5
,,LEVENT GEIGER - 2 DUMB KIDS,5
,,OCEANA - ENDLESS SUMMER,5
,,LUIS FONSI - DESPACITO,5
,,DEMI LOVATO - SOLO,5
,,LOI - NEWS,5
,,COLDPLAY - HYMN FOR THE WEEKEND,5
,,COLDPLAY - VIVA LA VIDA,5
,,BEYONCÉ - HYMN FOR THE WEEKEND,5
,,KIDDO - ALL WE GOT,5
,,JUBEL - DANCING IN THE MOONLIGHT,5
,,NEIMY - DANCING IN THE MOONLIGHT,5
,,RAUW ALEJANDRO - BESO,5
,,DADDY YANKEE - GASOLINA,5
,,DADDY YANKEE - DESPACITO,5
,,THE KILLERS - MR. BRIGHTSIDE,5
,,BLU CANTRELL - BREATHE,5
,, - THE RAPTURE PT.III,5
,,ROSALÍA - BESO,5
,,KEINEMUSIK ( - THANDAZA,5
,,RAMPA - THANDAZA,5
,,ADAM PORT) ME - THANDAZA,5
,,JHAY CORTEZ BAD BUNNY - DAKITI,5
,,KINGS OF LEON - USE SOMEBODY,5
,,PEGGY GOU - STARRY NIGHT,5
,,MASTER KG - JERUSALEMA,5
,,NOMCEBO ZIKODE - JERUSALEMA,5
,,ROSALIA - CON ALTURA,5
,,EL GUINCHO - CON ALTURA,5
,,NELLY FURTADO - MANEATER,5
,,NELLY FURTADO - SAY IT RIGHT,5
,,01099 - ANDERS,5
,,LONDON GRAMMAR - FEELINGS GONE,5
,,SZA - BMF,5
,,SOFI TUKKER - BEST FRIEND,5
,,ALAN DIXON - THANDAZA,5
,,ARABIC PIANO - THANDAZA,5
,,EMPIRE OF THE SUN - WE ARE THE PEOPLE,5
,,ENRIQUE IGLESIAS - SÚBEME LA RADIO,5
,,ZION DESCEMER BUENO - SÚBEME LA RADIO,5
,,LENNOX - SÚBEME LA RADIO,5
,,GLASS ANIMALS - VAMPIRE BAT,5
,,LOS DEL RIO - MACARENA,5
,,LEVI - JUMP,5
,,JAMES BLAKE - MILE HIGH,5
,,ROMY - ALWAYS FOREVER,5
,,MAC MILLER - DANG!,5
,,ARCTIC MONKEYS - FLUORESCENT ADOLESCENT,5
,,METRO BOOMIN - MILE HIGH,5
,,TWO DOOR CINEMA CLUB - WHAT YOU KNOW,5
,,NICKY JAM - X,5
,,ELIZA ROSE - B.O.T.A. (BADDEST OF THEM ALL),5
,,CHANCE THE RAPPER - ALL NIGHT,5
,,GIGI PEREZ - SAILOR SONG,5
,,THE WOMBATS - MOVING TO NEW YORK,5
,,EYELAR - DOPAMINE,5
,,MALUMA - HAWÁI,5
,,DOJA CAT - LOSE MY MIND,5
,,AITCH - BABY,5
,,CLAIRO - SEXY TO SOMEONE,5
,,BRUTALISMUS 3000 - DIE LIEBE KOMMT NICHT AUS BERLIN,5
,,ION MILES - POWERADE,5
,,BHZ - POWERADE,5
,,LOJAY - MONALISA,5
,,SARZ - MONALISA,5
,,FIREBOY DML - BODY,5
,,BLACK COFFEE - THE RAPTURE PT.III,5
,,ME - THE RAPTURE PT.III,5
,,OMAH LAY - SOSO,5
,,THE STROKES - REPTILIA,5
,,MODERAT - BAD KINGDOM,5
,,GRAVAGERZ - AFTERS,5
,,LIBIANCA - PEOPLE,5
,,BICEP - APRICOTS,5
,,THE ADVENTURES OF STEVIE V - DIRTY CASH (MONEY TALKS),5
,,PARCELS - LEAVEYOURLOVE,5
,,ALOK - SUMMER'S BACK,5
,,KELIS - MILKSHAKE 20 (ALEX WANN REMIX),5
,,SG LEWIS - FEELINGS GONE,5
,,MARIO - LET ME LOVE YOU,5
,,LIL WAYNE MAROON 5 - LOVE IS LIKE,5
,,TAYNA - SI AI (MARSHMELLO & UKAY REMIX),5
,,ENDOR - PUMP IT UP,5
,,ZSÁ ZSÁ - BAD BUNNIES,5
,,JUSTIN BIEBER - FRIENDS,4
,,DAVID GUETTA - I'M GOOD (BLUE),4
,,DAVID GUETTA - CLUB CAN'T HANDLE ME,4
,,APACHE 207 - ROLLER,4
,,APACHE 207 - JUMPA'S BTN EXTENDED,4
,,SOMBR - BACK TO FRIENDS,4
,,MYLES SMITH - MYLES SMITH - WHAT ARE YOU PLANS FOR 2025 ? (GENERIC IV),4
,,HUGEL - STAY HIGH (DIPLO VERSION),4
,,CALVIN HARRIS - SWEET NOTHING,4
,,FAST BOY - NOTHING LASTS FOREVER,4
,,NICO SANTOS - IN YOUR ARMS (FOR AN ANGEL),4
,,DIPLO - STAY HIGH (DIPLO VERSION),4
,,MILEY CYRUS - NOTHING BREAKS LIKE A HEART,4
,,BRUNO MARS - COUNT ON ME,4
,,BILLIE EILISH - LUNCH,4
,,ROBIN SCHULZ - IN YOUR ARMS (FOR AN ANGEL),4
,,TOPIC - IN YOUR ARMS (FOR AN ANGEL),4
,,TOPIC - ALBI,4
,,BASTILLE - HAPPIER,4
,,ALLE FARBEN - LABYRINTH,4
,,ONE DIRECTION - NIGHT CHANGES,4
,,NINA CHUBA - WILDBERRY LILLET,4
,,DERMOT KENNEDY - GIANTS,4
,,50 CENT - CANDY SHOP,4
,,BLACK EYED PEAS - SHUT UP,4
,,LUDACRIS - YEAH,4
,,MARK RONSON - NOTHING BREAKS LIKE A HEART,4
