Artist,Times Played,Artist - Song,Times Played
COSHA,2,NOTHING BUT THIEVES - TOMORROW IS CLOSED,3
KOKO,2,NOTHING BUT THIEVES - TIME :: FATE :: KARMA :: GOD,3
RAURY,2,NOTHING BUT THIEVES - CITY HAUNTS,3
TEDDY FAILURE,2,TRAVIS - SING,3
SAN CISCO,2,TRAVIS - WHY DOES IT ALWAYS RAIN ON ME?,3
MAKOLA,2,EDITORS - PAPILLON,3
LION BABE,2,RHYE - OPEN,3
POWFU FT. CODY LAWLESS,2,MS MR - HURRICANE,3
MILKSHAKES IN THE VALLEY,2,JOY BOGAT - A LITTLE LONGER,3
JAYDA G,2,EVERYTHING EVERYTHING - KEMOSABE,3
SCHORL3,2,ALT-J - LEFT HAND FREE,3
AZIYA,2,ALT-J - BREEZEBLOCKS,3
KING KRULE,2,ALT-J - EVERY OTHER FRECKLE,3
K-OS,2,LIE NING - SWEATSHOP,3
AYO,2,PASSION PIT - CARRIED AWAY,3
BRYCE DESSNER,2,OSKA - IT HAPPENS EITHER WAY,3
JOHNNY KULO,2,TEGAN AND SARA - WHERE DOES THE GOOD GO,3
PANDA BEAR,2,LCD SOUNDSYSTEM - DAFT PUNK IS PLAYING AT MY HOUSE,3
FRANC MOODY,2,PLACEBO - SONG TO SAY GOODBYE,3
ILGEN-NUR,2,BEN HOWARD - I FORGET WHERE WE WERE,3
AYELLE,2,OH WONDER - LIVEWIRE,3
PUDDLE OF MUDD,2,COSBY - BOON & BANE,3
MATILDA MANN,2,EMOTIONAL ORANGES - BE SOMEBODY,3
BOYWITHUKE,2,PVRIS - GODDESS,3
LEISURE,2,PELL - GET DOWN,3
ALBIN LEE MELDAU,2,MXXWLL - GET DOWN,3
KELIS,2,ALEX LAHEY - GOOD TIME,3
WARGIRL,2,PRIYA RAGU - EASY,3
SWITCHOTR,2,CRUCCHI GANG - FILOSOFO,3
BROODS,2,SOFI TUKKER - HEY HOMIE,3
MAZIE,2,JESHI - STUCK ON LOOP,3
LET'S EAT GRANDMA,2,LEILAH - STUCK ON LOOP,3
SUNFLOWER BEAN,2,INGRID MICHAELSON - THE WAY I AM,3
THE HUNNA,2,FONTAINES D.C - IT'S AMAZING TO BE YOUNG,3
MOYKA,2,IAN O'BRIEN-DOCKER - THE BEGINNING,3
EUGÉNIE,2,BAG RAIDERS - WAY BACK HOME,3
GIGI PEREZ,2,BEACH BUNNY - VERTIGO,3
DENZEL CURRY,2,HALF ALIVE - SUBLIMINAL,3
BANJI,2,GOOD CHARLOTTE - I JUST WANNA LIVE,3
MELVV,2,SANTIGOLD - DISPARATE YOUTH,3
VYKA,2,SANTIGOLD - L.E.S. ARTISTES,3
THE NATIONAL,2,BABY TATE - JERSEY,3
TRISTAN BRUSCH,2,M.I.A - PAPER PLANES,3
THE NEIGHBOURHOOD,2,THE KNIFE - HEARTBEATS,3
ARXX,2,ROMY - WAITED ALL NIGHT,3
DEBBY FRIDAY,2,OLIVER SIM - WAITED ALL NIGHT,3
BAC,2,VACATIONS - NEXT EXIT,3
DOJA CAT,2,THE KILLERS - SOMEBODY TOLD ME,3
DONATA,2,THE KILLERS - MR. BRIGHTSIDE,3
LOKØY,2,SPOON - DO YOU,3
SAFARIO,2,STRONGBOI - ONE THING,3
KAT FRANKIE,2,RILO KILEY - SILVER LINING,3
AZE,2,OKLOU - BLADE BIRD,3
SUPERSHY,2,TOKTOK - DAY OF MINE,3
JHENÉ AIKO,2,BUCCI - TREIBEN,3
DREAM WIFE,2,YARD ACT - DREAM JOB,3
ELIS NOA,2,HOCKEY - SONG AWAY,3
ELECTRIC YOUTH,2,WEEZER - ISLAND IN THE SUN,3
UKIYO,2,ODEAL - LONDON SUMMERS,3
ŪLA,2,JESPER MUNK - YESTERDAZE,3
JUPITER JONES,2,LEVIN LIAM - SUCH MIT MIR,3
LAZY JAY,2,FOSTER THE PEOPLE - CALL IT WHAT YOU WANT,3
LAURA LEE,2,YELLOWSTRAPS - SORRYSORRYSORRY,3
THE JETTES,2,YELLOWSTRAPS - SLOWDOWN,3
JOHN GLACIER,2,BAYONNE - UNCERTAINLY DERANGED,3
RENEÉ RAPP,2,MARTERIA - MARTERIA GIRL,3
THE WHITE STRIPES,2,MARTERIA - LILA WOLKEN,3
CARAVAN PALACE,2,BEACH WEATHER - SETH COHEN,3
LEILA,2,LONG TALL JEFFERSON - GROWING UP TAKES A LIFETIME,3
I LOVE MAKONNEN,2,THE DANDY WARHOLS - BOHEMIAN LIKE YOU,3
MARIA BASEL,2,THE VIRGINS - RICH GIRLS,3
BLACKWAVE,2,SUGABABES - OVERLOAD,3
VIRGINIA JETZT!,2,KOSHEEN - HIDE U,3
SUNSICK,2,S1MBA - HITA,3
JOSÉ GONZALEZ,2,SNØW - WALLFLOWER,3
TROPICS,2,KINGS OF CONVENIENCE - I'D RATHER DANCE WITH YOU,3
ERICSON,2,DE LA SOUL - FEEL GOOD INC.,3
FRISKA VILJOR,2,THE XX - ISLANDS,3
LIME CORDIALE,2,CON THE ARTIST - ALL MY FRIENDS,3
DEKKER,2,SOLANGE KNOWLES - LOSING YOU,3
TAI VERDES,2,DEE HOLT - BETTER,3
THE WEEKND,2,THE SUBWAYS - ROCK & ROLL QUEEN,3
SCHMYT,2,HARD-FI - HARD TO BEAT,3
MADANII,2,NOISETTES - DON'T UPSET THE RHYTHM,3
ANTJE SCHOMAKER,2,NEMZZZ - TRENCHEZZZ,3
AGAJON,2,GRENTPEREZ - MIGHT NOT BE,3
HUND,2,GRENTPEREZ - NEED YOU AROUND,3
KOBRAKASINO,2,GRENTPEREZ - DANDELION,3
LISL,2,SULTANS COURT - RUNNING,3
OLIVIA RODRIGO,2,MASSIVE ATTACK - PARADISE CIRCUS,3
HONEYMOAN,2,JULIAN CASABLANCAS - 11TH DIMENSION,3
BEN BÖHMER,2,JAIN - COME,3
KYNSY,2,SIMPLE PLAN - YOUR LOVE IS A LIE,3
CAMP CLAUDE,2,KALI UCHIS - SUNSHINE & RAIN...,3
FELUKAH,2,FINKENAUER - AN TAGEN WIE DIESEN,3
CLEO SOL,2,KYTES - DEEP END,3
HOLLY HUMBERSTONE,2,SOPHIE ELLIS-BEXTOR - MURDER ON THE DANCEFLOOR,3
BLOOM TWINS,2,BRITNEY SPEARS - TOXIC,3
SEAN PAUL,2,ELOISE - GIANT FEELINGS,3
INJI,2,PORTUGAL THE MAN - MODERN JESUS,3
CAROLINE POLACHEK BLOOD ORANGE,2,DOTAN - HOME,3
THE DURUTTI COLUMN,2,JOY ANONYMOUS - JOY,3
DANIE TARIQ AL-SABIR,2,RUEL - DANDELION,3
UFFIE,2,COLD WAR KIDS - HANG ME UP TO DRY,3
MOLLY MOORE,2,THE HOOSIERS - GOODBYE MR A,3
THE RAVEONETTES,2,SHAGGY - WARN DEM,3
BOYGENIUS,2,CHARLOTTE DAY WILSON - FEVER DREAMER,3
SPILLER,2,THE STROKES - ALL THE TIME,3
U3000,2,THE STROKES - LAST NITE,3
BURNA BOY,2,IMOGEN HEAP - HIDE AND SEEK,3
MAX,2,TIMBALAND - SEXYBACK,3
BAZZI,2,YASHA - LILA WOLKEN,3
PATRICE,2,MISS PLATNUM - LILA WOLKEN,3
HOLOW,2,YAEL NAIM - NEW SOUL,3
MAX GREEN,2,OK GO - HERE IT GOES AGAIN,3
ODESZA,2,ILL PEACH - HEAVYWEIGHT,3
BENNY SINGS,2,MADI DIAZ - HEAVYWEIGHT,3
BLEACHERS,2,PASTEL - WAIT OUTSIDE,3
SUMMER WALKER,2,NAVENI - WAIT OUTSIDE,3
ANNALISA FERNANDEZ,2,NIC HANSON - WAIT OUTSIDE,3
DAMON ALBARN,2,METRIC - HELP I'M ALIVE,3
THE BIG MOON,2,ZAZ - ON IRA,3
DEVIN MORRISON,2,C2C - DOWN THE ROAD,3
THE SNUTS,2,MAPEI - DON'T WAIT,3
LILLY AMONG CLOUDS,2,ROONEY - WHEN DID YOUR HEART GO MISSING?,3
HALF MOON RUN,2,POM - A BURNING HOUSE,3
FALL OUT BOY,2,HOZIER - NOBODY'S SOLDIER,3
BEA AND HER BUSINESS,2,HARD LIFE - TEARS,2
BRANKO AND JAY PRINCE,2,RAZORLIGHT - IN THE MORNING,2
SALOMEA,2,BENEE - GREEN HONDA,2
TIAVO,2,BENEE - LOVE COCOON,2
FYE,2,SHAY LIA - ON THE LOW,2
FENNEK,2,WIZTHEMC - OVER THE MOON,2
H.E.R,2,WIZTHEMC - ABOUT YOU,2
PERRIN,2,WIZTHEMC - IF YOU KNOW,2
BICEP,2,WIZTHEMC - LET YOU IN,2
ANIMAL HOUSE,2,DILLA - PHILOSOPH,2
JEAN CASTEL,2,LOLA YOUNG - GOOD BOOKS,2
HALSEY,2,LOLA YOUNG - WISH YOU WERE DEAD,2
ROCHELLE JORDAN,2,COURTING - WE LOOK GOOD TOGETHER,2
LOLA MARSH,2,MOGLII - CRUSH,2
THE MAGIC GANG,2,MOGLII - SUNLIIGHT,2
MOONCHILD SANELLY,2,ROOSEVELT - HOLD ON,2
EAU ROUGE,2,ROOSEVELT - ORDINARY LOVE,2
SIAMESE ELEPHANTS,2,ROOSEVELT - LUNA,2
THE FRATELLIS,2,ROOSEVELT - SEA,2
WHITE LIES,2,REMI WOLF - MONTE CARLO,2
WE WILL KALEID,2,MARK RONSON - VALERIE,2
HELGEN,2,TUNGZ - SOMEBODY TO GET SHY WITH,2
FELLY,2,BAD SOUNDS - SOMEBODY TO GET SHY WITH,2
KHARY,2,ANNA OF THE NORTH - TRY MY BEST,2
LOUANE,2,HAIM - EVERYBODY'S TRYING TO FIGURE ME OUT,2
SUKI WATERHOUSE,2,HAIM - HOME,2
AGNES OBEL,2,SHURA - WORLD'S WORST GIRLFRIEND,2
JOE GODDARD,2,SHURA - OBSESSION,2
SAINTÉ,2,SHURA - RECOGNISE,2
CHLOE QISHA,2,WOLF ALICE - FREAZY,2
PAOLO CONTE,2,WOLF ALICE - BLOOM BABY BLOOM,2
PALE WAVES,2,WOLF ALICE - MOANING LISA SMILE,2
PACO,2,NEUFUNDLAND - JEDER LIEBE IHRE ZEIT,2
ROYA,2,SHARKTANK - SHAME,2
POLAR NOIR,2,KENYA GRACE - PARIS,2
KLEERUP,2,C'EST KARMA - HANDLEBAR,2
SUPERFOOD,2,WET LEG - CATCH THESE FISTS,2
AUDREY NUNA,2,NOGA EREZ - COME BACK HOME,2
CHARLOTTE OC,2,THE KOOKS - NAIVE,2
ALLIE X,2,THE KOOKS - OOH LA,2
PUP,2,THE KOOKS - SHE MOVES IN HER OWN WAY,2
ELBOW,2,GIANT ROOKS - SOMEBODY LIKE YOU,2
CONNIE CONSTANCE,2,GIANT ROOKS - FIGHT CLUB,2
LUKE SITAL-SINGH,2,BON IVER - S P E Y S I D E,2
AMI WARNING,2,SPARKLING - I GET SAD SO EASILY,2
JENNY WILSON,2,G FLIP - DISCO COWGIRL,2
MUROKI,2,G FLIP - BAKED,2
RITT MOMNEY,2,G FLIP - QUEEN,2
NOONZY,2,NINA CHUBA - RAGE GIRL,2
LYN LAPID,2,NINA CHUBA - ICH GLAUB ICH WILL HEUT NICHT MEHR GEHEN,2
FREUNDESKREIS,2,LOUIS FUTON - BATMAN & ROBIN,2
JOY DENALANE,2,OBONGJAYAR - TINKO TINKO,2
LIGHTS ARKELLS,2,JADE BIRD - AVALANCHE,2
DONKEY KID,2,KAKKMADDAFAKKA - RESTLESS,2
TOVE STYRKE,1,DRANGSAL - KELLERPARTY,2
SOPHIA BLENDA,1,DRANGSAL - ALLAN ALIGN,2
RAUM27,1,DRANGSAL - BERGAB,2
ALEX WARREN,1,SZA - LUTHER,2
KEINEMUSIK,1,"LOUPE - IT’S GETTING WILD, GETTING OLDER",2
MOLIY,1,MASTER PEACE - WAKE UP,2
SILENT ADDY,1,MASTER PEACE - GET NAUGHTY !,2
SKILLIBENG,1,ROYEL OTIS - CLAW FOOT,2
MISSY ELLIOT,1,ROYEL OTIS - ADORED,2
PORTMONEE,1,FOO FIGHTERS - LONG ROAD TO RUIN,2
TIM BALDUS,1,ZIMMER90 - YOURS & MINE,2
COIN LOUIS THE CHILD,1,ZIMMER90 - WHAT LOVE IS,2
HAIKU HANDS,1,ZIMMER90 - WHATEVER,2
SON MIEUX,1,ZIMMER90 - FEEL MYSELF,2
SYLVIE KREUSCH,1,NELLY FURTADO - **** ON THE RADIO,2
NONAME,1,MØ - ATTACK OF THE GHOST RIDERS,2
RHYS RICH,1,ALMOST MONDAY - LIFE GOES BY,2
RAY BLK,1,ALMOST MONDAY - JUPITER,2
KRAYZIE BONE,1,PAULWETZ - IMMER NOCH WACH,2
SWIMMING GIRLS,1,PAULWETZ - LIEBE GRÜSSE,2
HIPPO CAMPUS,1,DOLORES FOREVER - GO FAST GO SLOW,2
AVEC,1,THE BLACK KEYS - LONELY BOY,2
EVERYTHING IS RECORDED,1,VAMPIRE WEEKEND - DIANE YOUNG,2
LAURA GROVES,1,VAMPIRE WEEKEND - A-PUNK,2
JAH WOBBLE,1,MILKY CHANCE - LIVING IN A HAZE,2
YAZZ AHMED,1,THE LAST DINNER PARTY - SINNER,2
LAUREN SANDERSON,1,THE LAST DINNER PARTY - CAESAR ON A TV SCREEN,2
KÄPTN PENG,1,EMPRESS OF - GALINA,2
DIE TENTAKEL VON DELPHI,1,ZARTMANN - SCHÖN SCHEISSE,2
TIA TIA,1,FRANK OCEAN - PYRAMIDS,2
STUDIO KILLERS,1,LONDON GRAMMAR - DANCING BY THE NIGHT,2
MOUNT KIMBIE,1,LONDON GRAMMAR - SANTA FE,2
K.ZIA,1,PAOLO NUTINI - JENNY DON'T BE HASTY,2
QUAVO,1,GOOD NEIGHBOURS - DAISIES,2
ANTILOPEN GANG,1,THE BEACHES - KISMET,2
SALT CATHEDRAL,1,THE BEACHES - BLAME BRETT,2
TY DOLLA $IGN,1,SOFFIE - UNTERWEGS,2
LOU PHELPS,1,FOALS - MOUNTAIN AT MY GATES,2
JAZZ CARTIER,1,FOALS - WHAT WENT DOWN,2
KARMIC,1,FOALS - MIAMI,2
SAINT SISTER,1,MIIKE SNOW - ANIMAL,2
PAN AMSTERDAM,1,JUSTICE - SATURNINE,2
BELTERS ONLY,1,JUSTICE - NEW LANDS,2
FARHOT,1,TAME IMPALA - THE LESS I KNOW THE BETTER,2
MJ COLE,1,TAME IMPALA - ELEPHANT,2
BERWYN,1,ALICIA KEYS - FALLIN,2
THEY HATE CHANGE,1,TWO DOOR CINEMA CLUB - SUN,2
DIXIE,1,TWO DOOR CINEMA CLUB - UNDERCOVER MARTYN,2
DUA SALEH WITH AMAARAE,1,CHRISTIN NICHOLS - UNSTERBLICH,2
JASMYN,1,POWER PLUSH - ICH SAGE JA,2
SEEB,1,POWER PLUSH - EMERGENCY // FREEZE,2
NINA NESBITT,1,POWER PLUSH - CRUSH,2
ANNA ERHARD,1,SNOW PATROL - CHASING CARS,2
NAKHANE,1,SNOW PATROL - HANDS OPEN,2
JOMIE,1,CHVRCHES - GOOD GIRLS,2
HANNAH GRAE,1,THE MARÍAS - BACK TO ME,2
OCTAVIAN,1,THE WOMBATS - YOUR BODY IS A WEAPON,2
JORDANA,1,THE WOMBATS - MOVING TO NEW YORK,2
J. COLE,1,BEACH HOUSE - NORWAY,2
FAMILY CIRCLE,1,ANAÏS - DÉSOLÉE,2
THE HONEYDRIPPERS,1,ANAÏS - HOLD ON,2
BISHOP BRIGGS,1,ANAÏS - YOU GOT STYLE,2
LUCKY LUKE,1,ANAÏS - ISN'T IT SOMETHING,2
DYNORO,1,ANAÏS - LOVE! LOVE! LOVE!,2
ANOTHER SKY,1,MATT - DAYLIGHT,2
MARI,1,KIM - DAYLIGHT,2
BIG WILD,1,FRIEDBERG - HARDCORE WORKOUT QUEEN,2
CARLO5,1,THE 1975 - CHOCOLATE,2
BERHANA,1,THE 1975 - PART OF THE BAND,2
CRUSH,1,MILLENIUMKID - WIE WEIT,2
BANGERFABRIQUE,1,JUSE JU - BYE BYE,2
LADY GAGA,1,BOB JUNIOR - NO ONE DOES IT BETTER THAN YOU,2
ADDISON RAE,1,ALFIE TEMPLEMAN - NO ONE DOES IT BETTER THAN YOU,2
JESSIE WARE,1,ALFIE TEMPLEMAN - EYES WIDE SHUT,2
GEORGE FITZGERALD,1,BETTEROV - DIE LEUTE UND ICH,2
BROCKHOFF,1,BETTEROV - SCHLAF GUT,2
CHILDREN,1,LEYYA - SOMETIMES YOU'RE LONELY,2
TIERRA WHACK,1,JEREMIAS - VERRÜCKT,2
MARIBOU STATE,1,JEREMIAS - SCHLAF GUT,2
NORTH DOWNS,1,CAGE THE ELEPHANT - COME A LITTLE CLOSER,2
SAY YES DOG,1,METRONOMY - THE BAY,2
ALICE MERTON,1,METRONOMY - I'M AQUARIUS,2
GREEN DAY,1,METRONOMY - LOVELETTERS,2
RUDIMENTAL,1,GIIRL - ON TO THE MUSIC,2
JOHN NEWMAN,1,ROBYN - MONUMENT,2
GRACIE ABRAMS,1,ROBYN - DO IT AGAIN,2
STEELZ,1,ROBYN - WITH EVERY HEARTBEAT,2
INNOV GNAWA,1,FLUME - DROP THE GAME,2
MALACHIII,1,KRAFTKLUB - SONGS FÜR LIAM,2
SOKO LINX,1,SPILL TAB - GRADE A,2
MOS DEF,1,SPILL TAB - ATHLETE,2
BOBBY WOMACK,1,KITSCHKRIEG - LONDON'S CALLING,2
MATTIEL,1,KITSCHKRIEG - MORE THAN THAT,2
HALF·ALIVE,1,KITSCHKRIEG - THINK TWICE,2
TENNIS,1,KITSCHKRIEG - FÜR DICH DA,2
FERDINAND FKA LEFT BOY,1,SFR - FÜR DICH DA,2
BOMFUNK MCS,1,BOY - WAITRESS,2
WEEKEND PLAYERS,1,KITA ALEXANDER - ALL NIGHT,2
DIE LIEFERANTEN,1,LAUREL - ALL NIGHT,2
HANA VU,1,LAUREL - SCREAM DRIVE FASTER,2
CHARLOTTE LAWRENCE,1,MALLRAT - CUT ME DOWN,2
AL PRIDE,1,FRED AGAIN - ADORE U,2
FEWJAR,1,FRED AGAIN - JUST STAND THERE,2
CHLOE MORIONDO,1,MOBY - PORCELAIN,2
VØR,1,BLVTH - IN THE END,2
PHILIPP POISEL,1,BLVTH - MOON,2
CÉLINE,1,LEONIDEN - SMILE,2
THEOPHILUS LONDON,1,JAKE BUGG - ZOMBIELAND,2
LOKOY,1,ROSIE LOWE - OBSESSION,2
ALL WE ARE,1,YOUNG FRANCO - WAKE UP,2
LYRAH,1,YOUNG FRANCO - DAYDREAMING,2
SHY LUV,1,DJANGO DJANGO - SPIRALS,2
CABU,1,DJANGO DJANGO - FIRST LIGHT,2
NOÉ,1,AMY WINEHOUSE - VALERIE,2
ANTILOPEN GANG MIT FATONI,1,AMY WINEHOUSE - LOVE IS A LOSING GAME,2
SUKIE,1,LYRICAL LEMONADE - STOP GIVING ME ADVICE,2
KATE NASH,1,JACK HARLOW - STOP GIVING ME ADVICE,2
DANNY BROWN,1,JACK HARLOW - LOVIN ON ME,2
HARRISON BROME,1,DAVE - STOP GIVING ME ADVICE,2
TOTALLY ENORMOUS EXTINCT DINOSAURS,1,FEIST - MY MOON MY MAN,2
RAC,1,SBTRKT - TEMPORARY VIEW,2
SOPHIE ALICE,1,EKKSTACY - FOREVER,2
JENOBI,1,EKKSTACY - BELLA,2
WOMAN,1,IUMA - HONDA,2
BRYDE,1,DAN CROLL - FROM NOWHERE,2
JAY PRINCE,1,DAN CROLL - COMPLIMENT YOUR SOUL,2
KING HANNAH,1,BEABADOOBEE - TAKE A BITE,2
ALBRECHT SCHRADER,1,BEABADOOBEE - FEAR OF FLYING,2
SWINDLE,1,SABA - TOP AGAIN,2
EMILIE NICOLAS,1,QUEENS OF THE STONE AGE - I SAT BY THE OCEAN,2
ALVVAYS,1,QUEENS OF THE STONE AGE - MAKE IT WIT CHU,2
APACHE 207,1,QUEENS OF THE STONE AGE - MY GOD IS THE SUN,2
THE REMBRANDTS,1,THE NAKED AND FAMOUS - YOUNG BLOOD,2
THE EDIACARAN,1,MAC MILLER - NIKES ON MY FEET,2
BASTIDO,1,MAC MILLER - THE SPINS,2
LAZLO BANE,1,JULES AHOI - MAGNOLIA,2
KARA MARNI,1,STILL WOOZY - ROCKY,2
TOMMY VILLIERS,1,PUDELDAME - ALGORHYTHMO,2
VINCE STAPLES,1,PUDELDAME - PRETTY PRIVILEGE,2
FLØRE,1,ANGUS - GRIZZLY BEAR,2
CRASSE,1,ANGUS - BIG JET PLANE,2
NAOMI WILD,1,JULIA STONE - GRIZZLY BEAR,2
COUROS,1,JULIA STONE - BIG JET PLANE,2
BILLIE MARTEN,1,JULIA STONE - BREAK,2
THE ROOTS,1,FATONI - WUNDERBARE WELT,2
CODY CHESTNUTT,1,FATONI - DU WARTEST,2
PHANTOM PLANET,1,FATONI - FRÖHLICH,2
KT TUNSTALL,1,DRÉ SIX - LONDON'S CALLING,2
SHAPESHIFTERS,1,DRÉ SIX - THINK TWICE,2
PALACE,1,CHAIRLIFT - BRUISES,2
TEED,1,STEVE LACY - BAD HABIT,2
SUFJAN STEVENS,1,GRETEL - KING OF NOTHING,2
LANCE FERGUSON,1,CHET FAKER - GOLD,2
THE BAMBOOS,1,CHET FAKER - 1998,2
MATTHEW E. WHITE,1,CHET FAKER - DROP THE GAME,2
ARNY MARGRET,1,CHET FAKER - NO DIGGITY,2
BRIJEAN,1,BILDERBUCH - OM,2
DANIELLE HAIM,1,BILDERBUCH - SPLIFF,2
LENNON STELLA,1,BILDERBUCH - MASCHIN,2
SOLEY,1,NILÜFER YANYA - MADE OUT OF MEMORY,2
NAARI,1,NILÜFER YANYA - MUTATIONS,2
FAUNA FLASH,1,NILÜFER YANYA - WHERE TO LOOK,2
OOI,1,NILÜFER YANYA - COLD HEART,2
BRITTANY HOWARD,1,NILÜFER YANYA - JUST A WESTERN,2
ROISIN MURPHY,1,ARCTIC MONKEYS - I BET YOU LOOK GOOD ON THE DANCEFLOOR,2
SIRIUSMO,1,ARCTIC MONKEYS - SNAP OUT OF IT,2
SANTPOORT,1,ARCTIC MONKEYS - FLUORESCENT ADOLESCENT,2
LALA LALA,1,D4VD - WHERE'D IT GO WRONG?,2
BLINKER,1,D4VD - LEAVE HER,2
PEKING DUK,1,JOLLE - WIR GEHEN REIN,2
ROY BIANCO,1,NAO - WILDFLOWERS,2
SCOOTY,1,BLAUDZUN - HOLLOW PEOPLE,2
JENNIE,1,NOVAA - CARNAGE,2
BABYMETAL,1,NOVAA - COWGURL,2
ELECTRIC CALLBOY,1,NOVAA - TITANIC,2
RISE AGAINST,1,NOVAA - IN THE BUSINESS,2
GUNDELACH,1,"NOVAA - FEELS LIKE A JUNGLE, PT. 1",2
CALEBORATE,1,PANIC! AT THE DISCO - NINE IN THE AFTERNOON,2
FIIO,1,GOSSLING - HARVEST OF GOLD,2
DJ SHADOW,1,MAX RAD - WHERE ARE WE NOW,2
RUN THE JEWELS,1,GEORGIA - TOO MUCH TOO LITTLE,2
ZIMMER90 FT. BALU BRIGADA,1,JAMES BLAKE - LIMIT TO YOUR LOVE,2
STEPHEN MALKMUS,1,BRUCKNER - INDIGO,2
DYLAN CARTLIDGE,1,BRUCKNER - NERO,2
POPCAAN,1,BRUCKNER - DIES DAS,2
BINKI,1,BRUCKNER - SCHÖN SCHEISSE,2
TEDLO,1,BRUCKNER - ZERRISSEN,2
LUKEYWORLD,1,BRUCKNER - IMMER SOMMER,2
BECKS,1,BECK - THE VALLEY OF THE PAGANS,2
VON WEGEN LISBETH CRUCCHI GANG MIT FRANCESCO WILKING SVEN REGENER,1,MIA - TANZ DER MOLEKÜLE,2
CLOSE COUNTERS YOUNG FRANCO,1,TOMMY RICHMAN - BODY SHOP.,2
JAY PRINCE SCRUFIZZER,1,AMILLI - SUITABLE,2
BACHELOR,1,AMILLI - STUCK IN MY HEAD,2
LEIKELI47,1,AMILLI - WARNING SIGNS,2
SYCCO,1,BBY - VOICES IN MY HEAD,2
SILK CITY,1,EMINEM - GUTS OVER FEAR,2
DESIIGNER,1,RIHANNA - BITCH BETTER HAVE MY MONEY,2
NAAZ,1,RIHANNA - PON DE REPLAY,2
COEUR DE PIRATE,1,SNOOP DOGG - DROP IT LIKE IT'S HOT,2
ALY,1,ALABAMA SHAKES - DON'T WANNA FIGHT,2
EVERGREEN,1,LAUREN MAYBERRY - SHAME,2
SORRY,1,TKAY MAIDZA - OUT OF LUCK,2
LUKE NOA,1,WE ARE SCIENTISTS - TURN IT UP,2
JEROME FARAH,1,WE ARE SCIENTISTS - PLEASE DON'T SAY IT,2
KAMOOS,1,BILBAO - BOTHER,2
GODDARD,1,BILBAO - HIP KIDS,2
2 CHAINZ,1,BILBAO - 2002,2
LIL WAYNE,1,JVKE - STRINGS,2
AMBER MARK,1,TELE - FIEBER,2
JASON POLLUX,1,K.FLAY - CARSICK,2
MOON MATES,1,K.FLAY - IN AMERICA,2
TELEVISION AGE,1,VINCE - LETZTER SOMMER,2
THE ANXIETY,1,ANTONIUS - LETZTER SOMMER,2
GENGAHR,1,ANTONIUS - LEICHT BESCHWIPST_DEMO2,2
MITSKI,1,ANTONIUS - SCHWEIGEN UNS AN_V3,2
PA SALIEU,1,ANTONIUS - FENSTERBANK,2
ALPHABEAT,1,ANTONIUS - HAUSNUMMER_16_V7,2
TRAVIS BARKER,1,ANTONIUS - ZWISCHEN ALLEM UND NICHTS,2
KHRUANGBIN,1,WOODKID - ANY LOVE OF ANY KIND,2
IDLES,1,WOODKID - IRON,2
AKA KELZZ,1,MOGLI - SWIM,2
BAS,1,LUNA MORGENSTERN - HEAD TO TOE,2
MIYA FOLICK,1,LUNA MORGENSTERN - SOS/STRANDED,2
SEINABO SEY,1,LUNA MORGENSTERN - MISS U,2
ST. LUCIA,1,LUNA MORGENSTERN - HEARTBREAK HOTEL,2
DAMONA,1,RY X - BERLIN,2
ELL MURPHY,1,PURITY RING - FINESHRINE,2
PI JA MA,1,PURITY RING - LOFTICRIES,2
YUNA,1,MAVI PHOENIX - TENNIS PRO,2
LAS KETCHUP,1,MAVI PHOENIX - GRASS AND THE SUN,2
THOMAS HEADON,1,RED HOT CHILI PEPPERS - BY THE WAY,2
TEMMIS,1,RED HOT CHILI PEPPERS - CAN'T STOP,2
PUSHA T,1,CARY - IMMER WEITER,2
ENRIQUE IGLESIAS,1,MUSE - HYSTERIA,2
ARTEMAS,1,MUSE - TIME IS RUNNING OUT,2
MILD MINDS,1,GABRIEL GIFFORD - DUST RISES,2
MARCUS MARR,1,HARVEY CAUSON - DUST RISES,2
LOONA,1,GENTLEMAN - SUPERIOR,2
BDRMM,1,GENTLEMAN - DEM GONE,2
SCHRAMM,1,RIKAS - JUDE BELLINGHAM,2
SONN,1,BANKS - BEGGIN FOR THREAD,2
PRESSYES,1,BANKS - BEST FRIENDS,2
AMAARAE,1,JAMIE WOON - NIGHT AIR,2
SNAIL MAIL,1,FRANK TURNER - RECOVERY,2
VYNK,1,TOKYO TEA ROOM - NOBODY'S PERFECT,2
SL,1,RAVEN ARTSON - HEAD TO TOE,2
CHIP,1,THE CHEMICAL BROTHERS - GALVANIZE,2
BRENDON URIE,1,MAC WETHA - FEAR OF FLYING,2
RACHEL CHINOURIRI,1,AMINÉ - FEAR OF FLYING,2
FRANK SINATRA,1,"SPORTFREUNDE STILLER - APPLAUS, APPLAUS",2
GEORGE FITZGERALD + LIL SILVA,1,SPORTFREUNDE STILLER - EIN KOMPLIMENT,2
BRUNO MARS,1,MULAY - HALF HUMAN HALF DRAGON,2
RAHEL,1,MULAY - TITANIC,2
JON BRYANT,1,MULAY - KILL THE LONELY,2
FABER,1,MULAY - SUNLIIGHT,2
DELUSION,1,SIA - GUTS OVER FEAR,2
